"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200","V201","V202","V203","V204","V205","V206","V207","V208","V209","V210","V211","V212","V213","V214","V215","V216","V217","V218","V219","V220","V221","V222","V223","V224","V225","V226","V227","V228","V229","V230","V231","V232","V233","V234","V235","V236","V237","V238","V239","V240","V241","V242","V243","V244","V245","V246","V247","V248","V249","V250","V251","V252","V253","V254","V255","V256","V257","V258","V259","V260","V261","V262","V263","V264","V265","V266","V267","V268","V269","V270","V271","V272","V273","V274","V275","V276","V277","V278","V279","V280","V281","V282","V283","V284","V285","V286","V287","V288","V289","V290","V291","V292","V293","V294","V295","V296","V297","V298","V299","V300","V301","V302","V303","V304","V305","V306","V307","V308","V309","V310","V311","V312","V313","V314","V315","V316","V317","V318","V319","V320","V321","V322","V323","V324","V325","V326","V327","V328","V329","V330","V331","V332","V333","V334","V335","V336","V337","V338","V339","V340","V341","V342","V343","V344","V345","V346","V347","V348","V349","V350","V351","V352","V353","V354","V355","V356","V357","V358","V359","V360","V361","V362","V363","V364","V365","V366","V367","V368","V369","V370","V371","V372","V373","V374","V375","V376","V377","V378","V379","V380","V381","V382","V383","V384","V385","V386","V387","V388","V389","V390","V391","V392","V393","V394","V395","V396","V397","V398","V399","V400","V401","V402","V403","V404","V405","V406","V407","V408","V409","V410","V411","V412","V413","V414","V415","V416","V417","V418","V419","V420","V421","V422","V423","V424","V425","V426","V427","V428","V429","V430","V431","V432","V433","V434","V435","V436","V437","V438","V439","V440","V441","V442","V443","V444","V445","V446","V447","V448","V449","V450","V451","V452","V453","V454","V455","V456","V457","V458","V459","V460","V461","V462","V463","V464","V465","V466","V467","V468","V469","V470","V471","V472","V473","V474","V475","V476","V477","V478","V479","V480","V481","V482","V483","V484","V485","V486","V487","V488","V489","V490","V491","V492","V493","V494","V495","V496","V497","V498","V499","V500"
"1",11,6,3,10,6,12,6,17,5,2,5,5,5,4,8,6,3,6,2,4,18,2,7,6,3,7,3,2,13,6,5,9,17,8,2,4,6,8,7,3,2,7,4,5,21,8,6,7,7,7,3,4,5,1,3,1,2,6,9,12,2,16,15,3,9,10,5,17,4,10,6,6,5,3,5,5,11,14,7,2,4,6,14,5,7,10,15,8,6,3,10,1,8,12,4,4,6,5,3,7,7,6,2,5,6,6,12,6,5,6,9,19,3,11,4,2,2,6,5,11,4,4,14,6,8,6,11,3,15,16,4,5,3,6,3,3,11,5,8,5,10,3,5,6,12,4,5,5,15,6,5,9,8,1,1,6,9,11,13,9,15,3,6,6,6,1,2,11,1,3,7,7,7,9,6,4,4,4,11,6,7,11,9,7,6,8,10,3,6,4,2,5,5,12,12,6,0,8,8,5,8,4,4,8,3,8,3,5,10,16,16,4,0,13,7,2,10,4,5,8,6,5,2,3,6,5,7,4,6,4,10,2,5,6,7,3,9,6,8,18,16,11,15,11,10,4,12,7,2,7,4,5,2,6,2,3,17,9,6,7,9,8,4,5,7,2,5,8,2,10,9,13,7,4,4,1,1,8,5,3,11,6,7,8,6,3,4,0,17,2,9,1,3,6,3,8,6,8,4,4,6,11,5,6,8,10,3,8,1,9,10,11,6,5,2,2,5,18,8,5,0,1,6,4,0,3,6,2,11,6,4,2,13,4,8,12,15,5,9,7,1,4,2,10,9,10,8,2,6,12,5,12,4,5,5,1,10,2,5,2,2,2,5,6,4,8,9,9,9,4,10,3,7,7,4,2,6,16,9,7,5,6,3,6,6,10,5,14,3,5,8,2,11,6,3,2,3,6,8,7,11,2,3,3,1,2,2,3,6,15,11,6,8,8,4,1,3,13,1,24,2,5,6,4,6,11,5,2,5,7,16,16,2,9,15,3,7,4,5,4,7,7,14,5,7,16,0,5,1,17,4,6,20,3,9,3,4,3,5,1,11,4,8,12,4,28,0,2,2,6,20,5,3,8,12,4,4,5,4,6,11,7,10,0,10,21,7,17,12,9,2,0,0,5,7,8,10,3,3,7
"2",15,6,7,7,8,9,3,8,8,9,4,10,4,6,3,3,2,12,3,6,19,0,8,7,3,5,4,2,12,6,3,5,23,8,2,3,14,11,5,3,1,5,5,5,25,4,6,4,7,11,2,5,11,1,4,9,2,12,14,23,2,16,16,3,7,13,8,17,6,3,8,5,3,2,4,8,7,17,7,7,2,10,31,10,8,7,14,4,4,3,14,3,17,13,11,8,6,4,7,3,3,2,3,6,5,1,8,3,3,0,8,15,4,9,9,4,4,1,6,11,3,0,14,5,4,5,8,7,16,12,6,5,3,5,5,5,9,6,8,12,5,5,5,3,14,2,6,6,8,7,6,6,7,5,9,7,6,3,6,4,13,2,8,5,1,3,3,17,6,3,6,11,8,10,8,10,6,3,8,8,2,6,6,7,6,10,4,10,16,5,3,6,7,13,9,7,4,6,10,3,12,3,8,3,2,11,8,6,14,19,13,7,5,23,5,4,11,10,8,13,13,2,1,1,5,5,6,4,6,5,15,4,5,9,7,4,4,4,9,17,12,4,18,12,5,5,8,2,0,10,5,7,6,7,5,5,14,7,8,3,7,4,8,2,5,10,3,9,4,5,1,15,8,5,5,2,2,1,6,4,14,4,5,6,4,0,4,2,19,6,11,5,8,6,6,14,5,6,10,5,4,20,5,1,6,11,3,5,3,1,9,24,12,4,5,6,9,16,5,9,1,3,4,4,2,6,7,5,11,0,14,1,4,1,5,8,19,3,3,7,6,7,1,17,4,7,8,5,9,12,6,14,5,6,10,10,6,5,7,3,3,8,1,5,6,5,8,5,3,3,4,4,1,8,5,1,9,13,11,2,8,2,4,3,2,16,7,11,4,3,6,3,9,7,6,6,7,6,14,3,11,2,1,7,6,5,3,6,12,15,7,6,4,5,0,4,8,21,1,26,6,3,7,4,8,8,3,4,4,9,12,18,6,14,12,7,5,4,3,12,6,4,5,6,5,14,0,7,2,18,11,7,35,3,11,0,3,5,5,5,11,3,5,11,6,26,0,5,2,5,21,6,4,7,17,3,8,7,5,4,16,7,7,4,5,20,7,10,13,10,4,3,4,7,1,5,8,1,8,7
"3",18,7,2,6,11,12,8,8,6,5,6,13,4,6,5,9,3,9,12,8,9,4,8,7,1,7,5,2,9,7,3,10,19,8,3,3,17,4,5,6,4,7,2,7,36,6,4,5,6,7,5,3,12,3,9,8,6,8,10,27,3,14,16,1,10,11,3,17,10,1,7,5,2,6,4,9,2,19,8,7,1,7,24,9,10,6,22,9,8,4,7,3,21,16,5,3,8,3,6,6,7,3,2,5,4,2,14,5,3,8,6,17,1,9,6,5,4,3,2,6,6,1,18,3,8,9,15,3,21,14,2,10,2,2,9,4,7,6,5,2,5,8,3,5,16,4,8,6,12,6,10,13,6,2,1,12,13,2,1,11,20,3,6,5,3,5,4,14,7,2,2,7,4,12,4,4,7,6,6,10,3,12,6,6,4,11,7,6,19,9,6,8,6,14,13,3,2,3,8,10,16,3,5,10,6,2,5,8,6,22,13,5,2,18,5,4,9,10,2,13,10,5,2,3,13,5,7,4,7,7,19,9,6,9,2,9,5,5,8,19,17,6,22,6,5,5,8,6,3,8,4,9,7,5,3,3,19,7,5,5,12,5,7,3,7,5,11,7,5,7,4,31,5,9,8,4,6,4,1,9,20,0,16,6,4,1,1,4,17,5,7,4,7,13,6,9,3,12,6,8,4,19,7,4,2,7,5,6,0,3,15,24,9,9,8,7,3,31,10,13,1,3,4,7,1,7,4,3,9,9,18,4,6,4,6,11,23,7,5,14,3,3,4,22,7,5,12,4,20,14,4,11,5,5,5,6,8,4,8,6,4,6,4,2,5,9,10,8,7,4,3,2,1,3,3,1,9,17,14,2,10,4,2,6,4,22,4,17,2,8,7,0,9,7,5,3,4,5,18,7,7,3,2,8,5,6,4,8,20,19,7,8,6,9,0,4,6,26,0,37,4,5,3,5,4,7,8,2,9,5,25,17,3,14,10,4,5,3,6,6,5,7,9,3,13,17,0,6,6,13,7,10,52,4,10,1,4,2,3,1,22,6,8,4,5,46,2,6,4,5,36,1,4,12,32,2,4,8,3,5,19,10,5,6,9,20,7,16,10,6,5,1,2,5,2,3,8,1,7,4
"4",15,5,4,5,11,9,7,13,4,4,4,10,4,2,9,5,4,5,10,5,20,4,5,5,3,11,4,6,17,4,9,12,14,6,4,1,16,4,4,3,5,12,4,11,19,5,4,3,5,7,3,5,7,4,5,3,3,4,13,15,3,10,16,3,10,5,6,9,6,5,6,8,5,4,3,7,4,21,4,1,2,6,20,7,5,4,9,6,4,2,9,2,11,13,5,6,2,3,5,0,6,6,0,6,2,3,12,4,5,6,8,20,3,7,6,3,1,3,1,6,2,1,17,3,8,9,10,4,7,10,10,5,5,8,4,7,9,2,6,8,5,5,0,8,10,10,15,7,6,4,10,6,6,5,9,9,7,14,6,13,21,4,6,3,3,7,3,7,8,6,1,3,5,16,1,4,3,5,6,7,4,17,9,4,8,6,7,5,16,8,3,3,8,7,16,8,4,4,14,10,7,3,2,8,3,10,2,8,8,8,12,7,2,11,6,4,6,8,7,6,4,5,1,5,9,6,8,11,9,6,14,2,6,4,8,8,7,5,7,12,12,7,13,10,4,6,6,4,3,5,6,7,3,9,3,4,12,7,5,3,13,3,7,5,5,4,4,8,2,6,6,21,3,4,6,3,5,5,2,2,18,6,9,10,2,4,4,3,17,4,13,3,3,7,5,15,6,10,2,4,6,14,4,3,8,10,7,8,4,1,8,13,14,3,7,7,6,14,6,9,5,5,2,3,3,5,5,6,16,7,10,1,11,3,6,10,15,4,13,15,3,3,4,17,4,4,5,4,7,16,8,14,12,5,5,7,9,3,5,1,5,7,5,1,3,6,7,5,7,3,4,2,4,9,1,2,3,8,8,8,6,3,4,6,4,10,5,6,3,7,6,4,11,5,5,5,7,6,9,4,6,1,5,6,8,1,6,4,18,11,6,8,4,13,3,6,8,20,0,22,7,6,5,4,4,13,5,1,6,5,21,18,5,21,7,7,6,1,7,3,9,5,9,5,11,4,0,3,4,12,12,5,21,4,7,1,4,2,0,7,18,4,6,11,6,26,1,3,0,4,25,2,3,5,16,3,9,0,2,6,16,5,4,5,5,12,7,9,8,8,9,0,2,3,9,6,9,2,4,1
"5",26,5,0,7,8,13,4,10,2,7,4,12,6,7,8,2,1,7,6,6,23,6,11,6,3,9,4,3,6,10,7,10,19,6,5,2,20,10,2,3,6,5,4,6,32,3,3,10,2,10,5,4,14,0,4,5,6,6,13,23,4,16,26,9,7,11,3,27,7,11,6,5,4,8,6,11,6,21,16,5,0,6,18,5,3,4,17,10,4,9,9,1,19,18,3,4,8,7,11,5,4,8,2,5,2,5,18,3,2,5,5,16,4,7,5,4,4,3,5,7,5,1,20,2,6,9,10,5,23,18,3,9,2,6,12,7,1,5,5,5,4,7,5,1,14,5,13,7,15,9,11,4,6,8,2,6,8,8,11,14,19,4,3,4,4,3,2,11,6,3,2,5,8,12,2,5,8,5,13,5,3,7,22,9,3,3,7,7,10,6,1,5,7,15,17,6,1,9,12,2,9,4,4,5,3,6,7,6,3,19,22,5,0,27,5,3,5,7,5,7,13,2,1,4,13,8,7,2,8,7,18,1,7,11,6,3,4,6,3,25,25,5,17,10,3,4,15,3,1,9,1,17,5,4,5,4,18,8,5,8,11,7,9,2,6,4,3,10,5,7,4,22,5,7,8,5,4,6,7,3,17,4,9,5,5,3,4,5,25,2,14,0,3,9,10,10,7,10,5,7,3,18,7,4,4,13,5,3,2,4,7,19,19,3,8,2,3,24,10,9,3,2,5,8,2,2,6,2,6,3,13,5,5,2,7,9,23,3,4,20,4,5,5,25,8,7,7,3,12,12,10,16,9,3,5,8,8,5,11,3,6,7,5,2,8,4,13,7,4,1,6,3,5,5,4,1,2,14,11,6,9,3,5,1,7,17,5,17,7,6,5,4,5,6,6,5,6,7,21,4,10,6,4,1,4,7,8,2,12,7,8,4,3,8,3,4,3,25,2,30,4,5,8,3,3,10,3,1,8,7,23,15,2,17,13,7,8,2,3,7,6,10,8,4,8,13,2,7,10,12,8,6,32,9,11,2,10,5,3,4,17,3,8,5,7,32,0,3,1,1,28,3,4,7,38,1,8,9,3,4,16,7,6,3,3,17,5,10,15,5,9,0,3,1,2,11,8,0,4,4
"6",11,9,7,9,15,7,6,11,6,9,3,11,5,6,8,5,2,6,3,4,12,2,6,5,2,7,5,3,8,3,4,6,10,6,1,2,20,11,4,5,6,8,3,7,22,6,4,9,6,9,7,6,7,1,3,2,4,8,12,16,1,11,14,1,5,8,6,14,5,1,4,10,6,5,7,8,5,11,9,4,4,9,13,5,7,5,14,5,1,4,4,1,6,12,9,5,5,6,15,8,4,12,2,2,5,3,12,4,5,1,8,13,1,10,3,4,3,5,3,7,4,3,12,4,8,6,15,4,14,29,7,8,2,7,4,5,5,6,4,2,7,7,0,3,6,4,6,1,9,7,11,15,5,4,1,5,5,8,5,3,12,2,5,5,2,3,1,8,4,6,5,9,10,15,8,7,3,3,6,7,4,9,13,4,5,10,6,7,12,5,3,3,8,11,11,4,4,9,6,6,12,3,4,5,2,10,11,6,8,14,7,1,0,17,9,6,11,5,4,7,12,4,0,7,3,4,9,1,7,0,6,5,5,10,9,3,10,4,4,19,24,6,15,9,1,5,5,3,3,5,9,15,4,3,7,3,23,8,1,2,12,6,15,6,11,9,0,8,5,9,3,22,6,5,8,0,7,8,7,2,10,2,17,7,2,3,2,2,12,6,14,3,4,8,10,7,5,12,4,10,5,10,6,2,4,12,1,12,4,7,7,16,12,6,9,2,6,12,3,9,3,4,6,4,3,4,4,5,6,3,11,2,7,2,12,4,12,6,5,10,3,3,3,7,10,10,3,1,7,13,8,10,7,1,8,8,7,4,4,3,2,2,6,6,9,8,9,11,7,5,2,2,8,1,3,0,5,14,9,4,6,2,5,4,6,8,5,17,3,8,10,5,5,9,3,6,5,7,9,5,7,1,3,7,4,5,1,6,11,9,8,6,5,9,3,5,6,26,3,23,6,3,9,1,10,4,8,6,8,9,13,22,1,9,10,7,4,2,1,4,8,6,4,2,6,15,1,11,8,14,4,3,10,3,6,0,4,2,5,6,14,1,4,9,5,18,1,2,0,4,14,4,4,7,19,4,8,4,0,12,14,5,7,3,11,21,5,10,14,7,1,2,4,10,6,5,8,1,4,8
"7",30,10,5,8,14,14,8,8,5,4,8,17,7,3,3,4,4,25,3,10,33,2,12,7,2,13,7,2,14,7,10,11,38,10,1,0,35,11,15,7,3,12,4,8,47,6,5,5,3,9,2,3,8,3,5,4,5,11,18,39,3,24,51,4,8,6,3,43,10,7,10,4,3,3,6,11,12,33,20,2,3,8,42,15,12,7,28,8,7,6,11,6,32,40,4,1,9,9,5,2,11,1,4,3,2,11,25,5,3,5,1,38,2,18,5,5,0,7,4,6,5,4,44,10,10,6,18,2,34,29,9,6,3,7,14,4,2,9,2,6,6,5,1,5,26,3,15,4,13,5,14,7,17,3,2,9,5,5,10,8,41,4,5,13,6,2,3,7,5,3,2,9,7,34,6,3,7,5,9,9,8,13,26,11,4,22,8,4,27,7,9,4,4,27,14,11,3,6,8,9,18,8,5,9,2,8,7,11,12,53,27,2,1,24,8,3,9,27,8,19,12,4,2,4,6,6,4,4,13,2,38,3,8,13,4,6,6,4,6,36,34,4,24,12,7,6,7,6,3,9,3,29,2,6,2,4,39,12,6,4,13,12,7,7,15,7,2,15,5,4,5,48,3,14,3,3,3,11,2,8,32,3,28,9,4,4,1,4,29,1,15,4,4,5,13,13,4,23,4,13,6,32,15,5,1,17,6,3,5,5,16,36,17,8,13,13,6,54,4,18,2,5,5,3,4,11,5,4,16,4,25,6,5,8,9,8,46,2,3,22,5,4,5,28,1,8,14,3,27,24,6,13,10,6,4,4,14,1,11,7,4,8,3,5,7,7,21,18,10,1,3,2,7,7,2,5,5,20,10,2,4,2,7,6,3,29,13,34,2,3,7,3,11,10,7,2,7,5,30,7,11,4,5,5,8,2,2,5,30,26,8,5,3,7,3,9,6,59,3,48,5,4,4,8,3,14,3,3,5,4,27,38,7,31,19,4,10,3,5,4,4,18,10,6,9,23,1,12,7,30,12,8,55,11,8,0,7,2,10,2,41,2,6,20,6,78,1,3,3,3,52,8,1,7,31,1,7,5,1,22,35,8,6,5,9,51,9,18,36,4,4,0,3,6,6,7,5,0,14,7
"8",18,4,0,7,16,10,6,11,5,4,4,9,5,5,10,5,3,12,7,3,15,6,4,8,4,5,2,0,9,6,0,5,18,6,6,2,13,8,4,3,5,6,5,8,28,4,8,9,5,12,3,6,6,3,3,5,1,6,14,10,3,17,18,5,7,5,5,12,3,8,6,6,7,1,1,7,5,9,4,5,1,6,26,9,11,8,16,9,12,5,9,0,16,8,4,5,5,5,4,2,4,4,5,3,6,6,7,4,3,2,1,11,1,15,6,6,4,6,4,6,2,3,19,3,10,6,14,6,10,9,2,5,3,11,6,6,3,6,3,4,5,4,3,3,12,4,9,7,11,9,5,11,2,3,2,6,13,7,15,6,26,3,3,8,2,2,2,5,3,3,3,5,8,14,7,6,4,7,5,4,7,3,11,9,5,6,8,5,12,4,1,4,2,9,7,7,4,6,12,8,9,3,1,7,4,12,7,7,4,11,13,11,2,23,5,0,8,11,7,19,13,5,4,9,8,6,7,2,8,4,12,7,6,8,7,7,7,2,9,18,19,6,16,14,6,10,9,8,3,4,10,12,4,6,5,4,10,8,2,7,6,7,9,4,7,3,6,3,5,6,2,24,6,4,3,3,3,3,3,3,13,3,16,8,6,5,0,2,17,3,6,4,5,1,7,14,5,8,2,4,6,15,5,6,4,10,5,2,3,8,11,21,14,15,4,5,8,31,4,12,2,3,4,12,1,3,9,6,8,5,8,2,10,3,6,8,15,3,8,7,2,7,4,15,6,7,8,5,9,10,6,12,9,2,5,6,7,8,2,6,4,6,2,1,6,14,4,11,3,5,3,3,2,8,2,2,7,13,8,4,4,5,2,6,1,8,9,12,3,3,5,4,4,10,3,6,3,6,11,3,3,1,4,8,5,8,6,6,14,11,7,4,7,2,1,5,6,29,3,20,1,2,6,3,9,12,5,7,5,5,15,19,4,9,13,7,3,1,6,4,12,7,9,10,6,18,1,9,3,18,5,3,22,4,12,3,4,2,1,7,15,2,10,11,5,23,0,7,0,5,24,2,3,9,25,3,8,6,2,6,15,7,5,7,9,23,4,13,11,6,3,0,4,5,2,7,3,0,6,4
"9",21,5,3,6,19,7,5,13,9,6,2,8,3,15,6,7,4,12,1,4,23,6,8,6,3,15,4,2,9,7,4,11,23,4,5,2,25,11,1,8,4,13,6,12,38,5,3,13,3,6,1,4,9,1,2,5,1,7,18,18,1,11,16,5,3,6,4,19,7,10,6,5,3,4,13,3,8,18,8,2,2,3,25,3,8,7,12,11,7,2,14,0,25,24,6,2,7,7,7,8,11,9,2,2,6,6,15,3,4,11,6,35,4,16,7,2,13,7,4,4,1,2,25,3,9,8,14,6,23,8,5,6,7,3,4,10,7,2,2,7,2,6,6,3,12,3,10,5,9,3,11,10,6,5,2,10,9,7,6,1,32,2,12,6,8,2,0,9,8,1,2,5,9,21,8,9,2,5,6,4,7,11,14,2,8,9,5,10,17,3,4,4,7,18,25,9,1,4,8,2,12,6,3,6,3,9,8,6,5,30,21,1,2,25,7,2,5,14,8,19,8,3,0,5,7,5,6,1,7,6,14,5,8,14,14,7,8,7,5,32,19,6,18,23,4,6,4,11,2,2,6,13,5,4,5,4,23,8,5,5,12,6,7,4,12,8,3,9,1,4,5,26,4,7,7,3,4,10,3,9,17,6,13,10,6,2,6,4,22,2,11,4,10,5,9,18,10,18,5,8,6,27,3,3,4,15,6,6,4,1,11,32,13,13,10,8,8,31,3,7,2,9,4,9,3,2,4,8,10,5,11,4,8,6,4,11,33,3,4,17,3,6,5,28,2,8,11,1,11,29,8,9,9,1,4,9,8,1,6,5,9,7,6,6,8,6,9,10,9,0,3,4,4,4,3,3,6,15,10,1,9,4,5,2,4,26,2,15,3,6,7,1,7,7,1,4,8,7,16,7,12,1,3,4,6,2,2,4,25,26,12,9,8,14,1,6,3,30,1,31,6,4,2,7,9,11,3,1,9,2,19,30,4,21,22,8,5,1,5,4,6,13,8,8,10,22,0,12,10,22,14,8,47,2,8,1,7,5,9,1,20,3,11,11,5,60,6,7,0,3,40,2,6,7,28,7,8,4,4,5,19,14,1,2,10,31,4,13,14,3,4,3,4,3,4,5,4,2,7,3
"10",16,11,6,7,5,6,6,11,8,4,5,5,7,7,5,4,6,7,9,3,14,7,5,14,5,6,3,2,10,4,5,10,16,9,4,2,18,12,5,5,5,7,1,6,28,4,2,3,10,12,3,3,9,1,3,6,7,6,6,8,5,11,12,1,11,7,6,13,5,7,7,3,2,5,4,8,3,8,7,3,1,7,22,4,8,3,16,12,9,5,10,3,8,13,3,4,9,5,10,3,3,4,5,2,7,7,19,1,2,9,3,24,1,6,5,4,2,10,4,6,1,3,18,7,2,7,15,6,18,23,3,4,5,5,7,7,5,4,4,5,10,1,2,4,4,2,8,9,12,6,4,6,5,2,7,7,5,5,12,7,14,4,6,6,3,1,1,5,5,5,3,3,7,13,5,13,5,3,6,5,2,5,8,8,8,10,11,10,8,5,7,5,6,13,13,8,4,7,11,8,9,5,6,3,0,5,3,9,7,18,9,5,4,13,1,3,14,14,4,6,17,6,1,4,8,3,8,5,6,11,13,5,5,11,6,9,5,2,4,19,17,5,16,9,2,6,6,10,1,4,5,9,9,8,5,8,16,9,3,3,13,4,6,1,11,13,4,7,5,4,5,23,7,3,5,3,3,4,4,1,16,4,17,9,3,2,2,7,16,2,6,3,5,6,7,9,5,8,4,8,5,15,8,3,7,14,1,4,2,4,8,21,15,6,5,5,4,18,3,12,2,6,3,9,2,3,6,3,10,2,13,4,6,2,8,8,16,5,2,16,1,1,6,12,4,3,13,3,12,12,10,11,7,5,5,9,18,0,3,7,5,3,1,3,5,4,12,15,2,2,3,5,4,5,1,2,8,15,9,4,2,2,4,2,0,16,8,13,4,2,8,4,3,7,4,3,7,7,16,2,8,4,2,3,8,5,4,3,13,9,11,6,7,15,2,6,8,18,1,23,7,3,8,4,6,12,4,1,5,1,8,17,0,17,9,2,7,3,5,3,6,3,12,2,9,11,2,8,10,18,2,8,32,7,4,2,7,4,3,2,16,2,8,12,5,25,0,3,4,2,23,1,4,5,23,3,6,2,3,7,18,8,7,2,3,11,7,15,12,6,2,2,5,8,1,9,7,2,6,5
