"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200","V201","V202","V203","V204","V205","V206","V207","V208","V209","V210","V211","V212","V213","V214","V215","V216","V217","V218","V219","V220","V221","V222","V223","V224","V225","V226","V227","V228","V229","V230","V231","V232","V233","V234","V235","V236","V237","V238","V239","V240","V241","V242","V243","V244","V245","V246","V247","V248","V249","V250","V251","V252","V253","V254","V255","V256","V257","V258","V259","V260","V261","V262","V263","V264","V265","V266","V267","V268","V269","V270","V271","V272","V273","V274","V275","V276","V277","V278","V279","V280","V281","V282","V283","V284","V285","V286","V287","V288","V289","V290","V291","V292","V293","V294","V295","V296","V297","V298","V299","V300","V301","V302","V303","V304","V305","V306","V307","V308","V309","V310","V311","V312","V313","V314","V315","V316","V317","V318","V319","V320","V321","V322","V323","V324","V325","V326","V327","V328","V329","V330","V331","V332","V333","V334","V335","V336","V337","V338","V339","V340","V341","V342","V343","V344","V345","V346","V347","V348","V349","V350","V351","V352","V353","V354","V355","V356","V357","V358","V359","V360","V361","V362","V363","V364","V365","V366","V367","V368","V369","V370","V371","V372","V373","V374","V375","V376","V377","V378","V379","V380","V381","V382","V383","V384","V385","V386","V387","V388","V389","V390","V391","V392","V393","V394","V395","V396","V397","V398","V399","V400","V401","V402","V403","V404","V405","V406","V407","V408","V409","V410","V411","V412","V413","V414","V415","V416","V417","V418","V419","V420","V421","V422","V423","V424","V425","V426","V427","V428","V429","V430","V431","V432","V433","V434","V435","V436","V437","V438","V439","V440","V441","V442","V443","V444","V445","V446","V447","V448","V449","V450","V451","V452","V453","V454","V455","V456","V457","V458","V459","V460","V461","V462","V463","V464","V465","V466","V467","V468","V469","V470","V471","V472","V473","V474","V475","V476","V477","V478","V479","V480","V481","V482","V483","V484","V485","V486","V487","V488","V489","V490","V491","V492","V493","V494","V495","V496","V497","V498","V499","V500"
"1",3,2,4,28,3,17,4,41,5,2,53,26,3,183,24,4,3,47,3,1,3,247,25,4,120,42,153,122,5,117,45,4,52,15,3,1,5,54,4,1,3,7,167,26,11,0,2,3,1,52,0,7,1,2,118,3,0,3,5,0,2,5,4,80,4,2,0,142,3,4,1,2,5,0,2,19,5,17,1,54,40,1,2,25,5,74,2,5,2,0,5,2,92,15,148,20,4,2,52,2,3,4,3,2,4,73,59,130,110,1,84,2,1,67,4,222,3,1,7,120,0,5,5,3,2,36,73,82,34,7,7,12,2,2,20,3,136,3,50,2,82,2,1,206,1,2,72,0,5,37,0,176,80,2,2,1,115,1,4,1,3,54,1,3,4,1,1,0,75,3,1,99,1,3,0,36,3,0,30,49,90,1,0,3,9,140,4,1,16,22,33,1,4,8,0,3,3,6,31,151,66,13,46,4,1,15,5,45,41,3,122,3,70,3,4,55,46,3,16,2,7,2,1,1,3,3,44,75,30,3,2,76,114,3,164,54,4,0,1,3,2,50,1,1,48,92,4,2,12,3,227,3,1,2,2,2,5,130,123,3,44,105,3,7,1,3,1,41,42,1,41,6,3,0,157,1,2,5,0,4,57,20,3,1,66,1,22,46,1,3,7,2,7,1,2,3,2,1,66,157,20,87,2,3,2,1,1,1,2,3,20,19,5,65,3,1,42,1,0,2,15,4,53,8,2,3,0,45,18,161,148,3,3,1,126,0,1,93,2,1,0,110,3,52,1,0,100,2,91,117,2,5,41,2,101,3,2,1,92,2,5,4,2,2,2,197,3,3,3,4,0,3,1,2,0,148,5,3,1,2,3,3,2,12,4,4,69,2,1,0,64,25,3,23,1,2,127,1,64,95,11,0,1,0,44,1,2,0,4,3,0,74,77,92,1,1,1,3,2,49,2,4,4,3,1,0,4,2,2,110,78,3,5,36,1,1,3,1,0,3,0,1,41,1,90,1,1,66,2,1,3,102,0,2,2,0,49,1,49,30,3,3,3,4,1,1,2,1,198,5,0,4,4,1,3,6,4,6,0,11,4,157,0,56,62,3,1,2,1,66,1,4,2,56,1,0,6,80,1,1
"2",5,2,2,18,3,7,4,20,7,5,31,16,5,105,10,5,1,25,3,3,4,126,11,2,41,12,81,54,4,76,26,6,22,10,5,1,3,24,0,4,3,1,88,22,11,1,5,3,3,29,3,2,1,1,55,2,2,1,4,0,2,2,2,33,2,3,1,60,1,2,2,2,1,3,2,4,3,13,6,32,20,3,3,9,3,21,1,3,6,4,2,4,46,11,62,5,4,2,20,4,1,2,3,4,3,45,29,66,60,4,32,4,3,31,3,116,3,3,5,59,5,2,2,3,2,24,25,50,6,1,5,12,3,1,7,5,88,3,24,2,41,2,3,102,1,1,26,3,4,23,0,84,34,1,1,3,49,0,5,2,4,23,1,1,5,3,2,1,28,2,3,43,2,0,0,17,2,2,17,24,57,2,3,0,6,57,4,2,14,10,19,2,1,2,1,1,2,2,14,60,27,9,24,6,2,9,2,28,23,4,54,3,32,0,3,22,32,2,8,4,3,4,2,5,4,0,22,33,14,7,4,46,56,1,68,19,5,1,1,2,2,24,5,3,20,57,7,2,6,2,117,3,1,2,2,3,5,52,64,3,24,43,1,3,3,3,1,11,21,3,18,3,4,0,70,1,2,1,1,3,26,13,2,0,38,3,22,22,3,2,5,2,2,1,4,3,3,3,45,80,10,52,2,3,5,6,3,2,5,2,10,6,3,52,1,3,16,4,5,8,16,4,33,5,1,3,1,18,12,62,78,3,3,1,63,1,0,36,0,5,2,50,7,28,2,4,48,3,31,54,4,3,19,0,66,0,3,3,38,1,5,5,4,6,5,123,3,4,3,5,6,2,2,1,0,73,5,4,1,3,2,4,1,13,5,2,38,2,9,4,25,19,0,11,4,3,47,0,43,55,3,3,0,2,26,0,2,2,2,4,2,27,37,42,0,0,2,2,0,17,1,2,3,3,4,0,3,0,0,44,29,1,3,17,1,3,3,1,4,1,1,2,22,4,39,3,5,29,2,1,6,51,0,1,3,1,11,2,32,13,0,5,3,0,1,1,4,3,79,10,1,3,5,3,1,2,4,4,0,9,2,90,0,32,33,1,1,2,2,36,2,2,4,26,1,3,5,37,3,2
"3",1,3,0,8,2,3,4,9,1,2,15,11,2,19,6,0,0,10,2,4,0,20,4,2,23,5,19,15,2,21,10,5,11,1,2,0,2,7,2,0,3,2,23,6,4,3,7,1,2,6,0,5,1,4,18,1,0,2,3,3,3,2,2,17,0,4,0,27,2,2,3,1,4,3,1,7,0,3,2,6,8,2,3,7,1,13,2,5,8,1,8,2,9,2,23,3,1,5,10,5,2,3,2,12,3,19,14,20,25,3,16,7,3,17,3,26,2,2,1,14,2,2,3,4,0,8,10,12,7,1,4,8,2,2,2,0,26,1,10,2,7,4,1,32,3,6,11,4,0,4,1,28,18,2,0,0,20,5,3,1,2,10,1,7,6,1,2,1,10,5,2,15,2,2,0,8,0,3,12,6,20,1,1,3,7,21,0,2,2,1,8,3,3,5,4,1,3,4,6,22,7,1,10,0,2,3,2,7,10,5,15,3,6,7,3,10,12,2,2,2,2,3,2,3,2,4,13,6,6,4,1,20,19,3,24,8,0,2,0,0,2,10,2,4,10,19,1,3,5,3,39,6,1,3,2,1,6,12,14,1,6,6,4,4,1,1,1,5,9,0,8,2,4,2,22,3,6,2,0,2,15,5,2,0,8,4,5,10,6,1,4,2,1,0,2,3,1,3,18,16,5,11,4,0,1,1,2,0,1,2,3,2,3,12,2,3,11,4,1,2,3,5,12,6,1,3,0,13,7,27,24,3,1,1,23,3,1,20,2,6,5,15,6,3,2,1,22,1,12,14,3,0,10,2,15,5,3,1,19,1,4,2,1,2,4,40,2,6,1,2,3,1,4,1,2,16,7,3,2,5,2,5,0,3,4,2,8,7,1,1,13,5,2,7,0,3,24,1,18,11,1,3,1,1,11,2,4,1,6,2,1,16,15,12,3,0,2,5,3,9,0,1,5,2,3,0,4,1,1,17,7,1,4,7,2,3,2,1,1,4,1,3,5,4,10,2,3,6,3,1,1,9,1,2,0,1,6,1,10,9,4,7,3,4,1,2,3,4,29,7,3,1,5,4,2,3,2,4,0,7,5,18,2,11,10,4,1,4,4,7,2,1,4,13,2,4,0,15,1,2
"4",2,1,1,5,2,7,5,8,2,3,9,8,1,33,7,1,1,5,1,2,4,43,6,1,20,5,23,15,1,25,12,3,10,2,2,1,1,12,3,0,2,1,36,9,9,0,2,0,0,13,1,7,1,2,21,3,1,2,2,1,1,1,4,17,1,5,0,14,2,2,3,2,7,1,0,4,6,6,3,15,7,0,4,6,2,16,1,4,8,1,1,1,20,6,17,6,4,1,12,2,2,2,3,1,4,18,9,16,20,2,12,4,6,13,5,43,4,5,0,20,1,2,3,3,4,7,16,19,10,9,1,6,2,3,3,3,22,2,9,2,14,3,2,30,0,1,11,2,4,9,1,34,10,6,2,3,19,2,3,1,1,16,1,1,6,3,1,3,12,5,0,14,2,1,1,3,1,0,3,8,22,3,0,0,8,21,1,1,7,6,5,3,4,4,4,2,6,2,12,22,11,5,16,5,1,7,5,9,9,3,16,2,10,3,3,7,8,1,3,3,3,0,3,0,1,2,8,6,5,4,3,14,17,3,26,6,0,0,4,2,1,11,2,1,13,20,2,1,2,1,48,1,2,5,2,3,3,23,30,0,5,11,0,1,1,2,1,9,13,2,8,2,5,1,21,1,3,3,1,4,17,6,0,7,13,1,9,7,2,0,10,3,4,1,2,3,0,4,15,24,3,16,11,0,0,2,4,1,1,3,9,3,5,13,2,7,10,3,3,1,2,1,5,8,1,1,0,12,5,24,30,1,1,0,15,3,1,16,2,3,9,18,3,8,1,3,25,0,14,17,0,4,6,0,17,3,1,2,15,4,1,3,3,4,5,39,2,5,2,1,1,3,0,1,2,24,3,4,1,2,3,2,1,8,2,0,23,3,3,1,17,7,0,10,2,1,19,2,16,20,5,2,2,2,14,1,5,1,3,6,1,7,15,15,1,2,4,3,3,5,4,1,2,5,4,1,1,4,2,22,13,1,2,9,5,3,2,1,3,1,0,2,13,1,10,3,3,13,1,2,4,16,5,3,3,0,9,4,13,13,0,6,4,1,1,2,2,0,34,2,1,4,2,1,0,3,2,1,1,2,4,28,1,8,17,0,2,1,3,12,3,6,2,14,3,1,5,13,3,1
"5",4,2,0,4,3,3,2,7,6,4,14,6,2,35,5,4,2,5,3,2,0,36,8,6,15,9,27,16,3,20,13,1,7,3,3,1,4,14,4,2,6,4,23,7,9,1,3,5,3,12,0,4,2,1,16,7,3,2,4,1,3,4,1,17,2,0,0,17,0,3,2,0,3,1,1,2,1,5,5,12,6,4,1,4,1,15,2,1,0,3,4,2,14,3,15,2,2,6,9,2,2,2,1,4,2,5,11,23,15,6,15,2,3,7,1,31,1,3,2,19,1,2,1,0,3,5,11,13,7,3,1,4,0,4,5,2,26,2,9,3,18,5,0,21,0,1,10,4,3,5,0,27,15,2,0,1,22,2,2,0,1,8,2,2,5,2,1,6,12,2,6,16,1,1,1,8,4,1,5,8,17,1,4,2,5,20,4,1,2,3,7,2,3,5,4,2,2,0,9,18,8,3,10,4,0,3,1,6,9,4,11,3,11,0,4,8,11,2,1,1,4,3,2,6,4,3,12,13,8,1,4,17,18,2,17,7,2,5,2,1,3,4,2,1,13,13,5,3,4,3,24,4,4,1,0,3,0,26,13,1,10,17,1,2,6,1,0,7,4,1,10,3,2,0,17,1,1,3,3,5,10,6,0,4,12,1,4,6,2,1,8,3,2,2,3,1,0,2,4,30,5,18,6,4,2,3,1,4,2,4,6,8,2,10,2,6,6,2,1,4,2,2,4,3,2,2,2,2,4,18,18,5,4,1,10,1,0,13,1,2,5,19,6,13,3,0,15,1,7,16,4,2,8,1,11,4,0,1,11,4,4,1,3,5,5,46,1,2,2,2,2,0,6,0,2,23,4,0,0,1,7,1,0,5,5,3,13,2,6,3,8,4,2,11,0,2,20,0,20,16,5,4,1,0,3,1,1,0,2,3,1,15,12,11,2,0,0,4,1,9,1,6,4,4,5,0,2,3,1,21,5,4,5,5,4,0,2,2,2,3,1,4,13,5,7,2,4,3,0,1,2,19,2,5,1,2,5,2,10,4,4,4,4,1,1,1,5,1,32,4,2,0,3,3,5,1,8,3,0,4,4,21,4,12,10,5,2,2,3,6,0,2,1,8,3,3,6,17,5,1
"6",4,1,1,59,2,15,8,49,35,4,102,43,5,266,24,4,1,82,1,3,2,350,26,1,178,54,237,175,2,180,76,2,83,23,5,2,3,96,10,4,3,3,260,51,31,1,0,3,0,70,3,2,4,2,178,4,0,2,7,0,4,3,3,99,3,5,0,184,5,2,2,0,5,4,1,26,6,29,2,99,66,4,4,23,0,93,2,5,3,5,2,3,130,34,204,21,2,2,73,4,0,2,0,4,3,103,88,209,185,4,120,6,2,110,5,359,4,3,6,168,1,6,1,2,2,43,93,137,50,2,5,22,2,3,23,4,243,2,74,3,144,1,4,304,4,4,83,1,3,50,1,243,96,1,1,2,198,2,3,1,2,85,2,3,5,0,3,3,97,3,1,168,1,1,0,44,3,2,46,41,129,0,1,3,2,183,4,2,40,28,55,0,1,4,2,2,1,3,55,202,95,31,68,5,2,29,3,85,67,2,154,2,89,2,4,71,82,1,24,1,5,3,2,0,5,1,76,107,50,5,4,121,197,2,220,69,4,3,2,2,2,80,0,2,74,129,5,1,28,7,358,7,9,4,2,1,1,218,145,1,73,171,6,6,1,4,0,44,75,1,69,0,1,2,256,3,2,3,0,7,73,30,2,5,109,2,59,71,3,2,4,3,5,1,2,1,2,3,112,231,21,152,6,1,2,3,2,3,3,0,22,24,1,120,1,4,43,2,1,4,28,4,76,4,2,1,2,58,25,221,257,2,1,1,186,1,2,156,3,1,6,152,2,71,2,0,152,2,127,152,3,3,82,3,175,5,5,4,110,2,2,5,5,4,3,345,3,2,5,0,3,3,3,1,3,219,4,4,5,2,2,5,2,31,4,4,109,3,3,1,97,70,3,58,2,1,182,0,112,149,0,1,0,1,73,2,0,0,5,2,1,102,155,126,1,5,5,1,4,73,0,1,2,1,5,0,1,0,1,187,108,8,3,90,3,5,4,0,0,2,2,3,73,3,128,3,2,84,1,3,1,156,4,0,0,2,66,0,99,58,1,3,2,2,5,2,0,2,274,8,3,5,0,0,2,4,9,3,1,31,3,267,1,107,106,1,0,2,3,109,0,2,3,102,3,1,1,123,1,4
"7",1,4,2,13,4,5,5,12,6,1,13,13,6,36,5,3,0,11,4,3,3,55,4,3,20,11,39,33,3,35,6,3,19,3,1,2,1,13,3,4,1,3,39,9,6,0,5,1,2,11,2,4,2,2,24,1,2,2,5,0,2,2,4,19,0,5,0,28,4,2,1,6,1,2,0,12,0,10,1,21,17,4,3,8,0,15,3,4,1,0,3,2,19,9,20,8,3,3,8,3,3,4,1,4,7,11,17,19,27,2,20,0,2,21,4,42,1,1,1,20,1,1,1,6,2,15,14,18,9,2,4,4,0,4,3,3,36,1,9,3,16,2,6,43,2,2,20,4,1,14,1,37,10,4,3,0,25,3,3,1,3,8,2,0,6,2,1,5,11,3,1,26,1,2,2,9,3,3,9,14,20,2,4,4,5,24,4,1,4,4,7,1,4,1,2,2,5,1,7,33,16,3,9,3,3,2,4,15,17,2,18,2,20,1,2,9,13,1,5,2,1,3,0,5,1,2,13,16,8,5,1,14,24,3,32,11,1,3,3,0,0,15,0,3,11,17,5,1,5,1,53,3,6,2,1,0,7,30,22,1,10,23,3,7,1,0,4,9,10,1,10,3,2,1,32,5,5,2,0,2,14,8,1,2,16,4,8,10,1,2,7,2,3,1,2,4,0,0,18,37,4,14,1,3,2,1,2,1,2,0,5,7,2,18,5,4,5,3,3,4,2,5,13,4,0,2,0,5,5,27,42,1,0,1,32,0,2,15,0,2,5,28,2,13,2,1,26,2,12,13,2,2,16,2,19,6,4,5,26,3,5,3,3,4,3,45,2,6,5,4,5,3,3,2,2,38,2,2,5,1,3,2,0,6,3,2,20,5,4,3,14,10,1,15,2,0,35,1,16,21,5,5,1,5,12,1,5,1,1,6,3,13,16,28,1,1,3,1,2,14,1,5,4,5,0,3,4,0,3,26,17,2,3,10,1,4,2,0,1,0,0,1,17,3,18,2,3,8,0,1,2,35,1,2,1,2,15,1,15,6,1,6,3,1,1,1,1,2,41,5,1,2,3,2,0,1,2,3,2,6,3,34,1,15,19,3,0,2,3,16,4,4,0,14,3,3,4,22,1,2
"8",3,2,1,8,1,5,1,6,2,3,16,6,6,20,1,2,0,7,2,3,1,39,7,5,14,5,16,9,4,16,10,3,7,2,4,0,0,3,3,1,7,2,17,4,5,3,5,1,0,8,3,2,1,1,10,1,1,2,2,1,4,2,3,4,5,2,1,15,3,1,0,0,1,1,1,3,4,6,4,7,5,1,4,5,5,6,2,4,2,4,1,4,6,2,19,4,3,2,4,3,2,0,1,1,1,8,10,12,19,4,18,3,2,13,1,34,3,2,3,12,0,3,3,3,2,3,11,12,5,1,4,3,4,1,2,8,18,3,8,0,10,2,2,25,3,1,0,1,3,7,1,19,7,1,5,2,17,3,3,2,2,10,6,3,5,1,5,2,11,2,2,12,1,1,0,10,4,1,6,7,13,3,1,1,7,17,3,0,2,3,5,0,3,1,1,3,4,7,11,19,11,1,6,3,3,3,6,8,8,1,15,1,9,2,2,5,8,4,3,2,2,2,3,5,4,2,9,12,8,3,1,16,10,0,23,4,1,5,4,2,2,7,7,0,10,19,5,1,3,3,27,3,7,3,5,1,2,24,16,2,9,13,2,2,1,2,1,10,2,1,9,1,5,1,20,1,3,3,0,4,5,5,2,1,10,1,4,8,3,1,2,4,3,2,2,2,2,3,5,15,5,11,6,1,3,3,3,3,2,8,4,5,2,14,0,4,5,7,2,4,3,1,8,6,3,4,2,8,6,17,21,2,4,2,20,2,2,18,1,1,1,14,4,14,2,2,13,1,14,13,0,1,6,2,20,1,6,3,13,5,3,1,5,4,3,29,1,2,4,1,2,1,3,0,4,25,2,2,2,4,4,1,1,7,2,0,10,1,3,5,7,7,2,8,1,1,21,2,19,13,1,1,1,0,12,3,1,1,3,3,0,10,7,11,0,1,4,7,5,7,2,0,2,3,3,0,1,0,0,14,11,2,6,13,4,4,3,0,1,2,1,3,9,4,12,5,5,8,1,0,7,14,0,0,5,2,3,1,13,7,3,4,0,3,1,1,3,1,29,5,2,3,2,1,1,0,6,2,1,1,1,19,0,8,9,1,0,2,3,12,0,3,3,14,2,4,3,15,3,2
"9",3,4,2,10,3,5,4,7,2,5,21,6,3,41,8,4,3,12,2,1,1,48,6,3,22,10,33,23,3,24,8,0,13,6,3,1,2,12,3,1,3,1,22,13,7,1,2,7,4,12,2,2,0,2,16,4,0,1,1,2,3,6,3,9,2,5,2,26,1,2,1,2,3,0,3,2,6,3,4,19,5,3,0,10,3,15,2,3,1,1,2,1,15,5,25,4,2,0,10,1,0,2,3,4,3,12,13,23,25,2,8,4,3,10,3,36,2,8,4,17,5,4,2,3,1,5,27,14,7,4,3,5,2,3,5,6,38,4,8,3,24,3,0,44,2,0,14,0,6,6,2,35,15,2,3,3,19,3,5,5,4,11,1,1,3,3,1,2,15,4,3,18,3,1,0,10,1,2,7,10,19,2,2,2,2,19,1,0,3,4,10,2,3,4,2,4,7,1,3,36,8,1,7,4,2,4,2,7,9,2,17,4,12,4,4,11,13,5,5,1,3,2,1,3,6,5,9,20,9,10,5,16,21,2,36,11,4,1,2,1,3,13,1,4,15,13,3,1,8,6,38,5,5,0,5,3,3,29,15,1,6,24,0,2,2,3,1,4,12,1,6,1,3,2,29,2,1,3,2,4,7,5,2,4,14,1,8,8,5,1,5,2,4,3,3,2,1,3,7,25,8,23,2,3,2,2,1,2,3,5,6,7,1,11,2,5,11,3,4,8,6,3,6,3,5,1,0,10,7,32,24,1,1,5,29,2,0,14,2,1,3,21,4,16,3,0,22,0,12,15,2,0,7,5,21,3,4,3,14,0,4,5,0,4,3,37,1,3,1,4,3,1,6,1,2,47,1,2,1,1,0,5,2,9,2,2,13,2,2,1,16,7,2,6,3,1,29,0,15,22,3,3,0,3,12,3,8,2,4,1,2,12,24,13,2,1,1,1,5,11,3,1,2,4,3,0,1,3,3,29,4,2,1,6,5,3,0,1,3,1,1,6,14,4,22,6,3,12,1,3,5,19,3,2,1,1,10,0,18,4,0,2,5,1,1,0,2,3,38,9,3,1,1,4,3,4,2,5,1,7,2,28,2,18,16,2,0,2,3,5,1,2,2,12,2,5,3,18,3,5
"10",2,5,3,8,2,7,8,13,2,1,24,9,3,57,9,5,1,16,3,4,2,79,9,1,40,8,52,37,4,52,13,1,14,5,2,2,1,14,5,2,4,3,59,6,8,0,1,2,4,14,1,1,0,0,45,1,2,1,6,3,2,2,4,25,1,5,1,47,3,1,2,2,2,3,1,8,3,7,5,30,22,3,2,12,0,25,0,1,5,2,1,1,38,5,43,5,3,2,13,2,4,2,5,7,1,36,12,38,43,2,31,3,7,16,1,78,0,5,1,41,2,2,5,4,0,12,29,30,13,3,4,8,1,1,7,6,54,3,25,7,29,0,1,70,1,2,27,2,2,13,2,58,33,1,4,2,42,2,3,2,1,22,3,1,5,5,2,4,21,1,2,36,1,0,0,8,0,1,19,11,21,3,2,3,2,36,6,2,3,6,13,0,2,4,1,2,3,2,14,40,29,4,17,2,1,10,0,23,19,2,24,3,26,2,4,12,17,4,6,1,4,1,1,2,3,3,20,32,11,7,1,31,43,1,50,14,3,1,5,2,1,20,5,3,16,39,2,0,10,3,70,2,4,2,4,1,2,35,35,2,11,37,1,1,2,2,0,10,16,3,21,2,0,1,59,1,2,2,2,5,19,5,0,1,29,3,13,11,2,0,4,2,1,1,5,4,1,2,33,55,3,35,7,0,1,5,4,2,1,2,10,7,4,31,1,2,11,2,7,3,7,4,18,3,4,1,2,14,19,48,64,2,2,1,39,3,2,34,1,1,2,37,3,14,4,3,46,1,24,55,3,3,16,1,38,6,3,1,24,0,0,2,4,2,1,76,4,5,2,3,5,6,0,3,1,54,4,4,2,2,0,1,5,10,2,3,23,6,2,1,21,10,3,10,3,2,44,2,27,41,5,3,1,4,15,0,1,3,4,1,1,25,47,32,0,2,2,5,3,20,3,5,0,3,3,1,5,1,0,48,16,3,4,22,3,2,5,1,3,3,3,5,15,4,35,4,2,18,4,2,4,37,0,5,0,1,23,2,23,21,2,2,2,1,0,4,1,2,63,6,1,8,2,2,1,3,3,3,1,4,0,57,1,25,13,5,1,6,3,38,1,4,5,27,2,2,6,23,3,2
