"","T1","T2","T3","T4","T5","T6","T7"
"S1",0,0,0,1,0,9,0
"S2",0,0,0,7,5,0,0
"S3",0,2,8,2,0,0,0
"S4",0,0,0,11,0,8,0
"S5",4,0,1,1,1,3,0
"S6",6,8,0,0,0,0,0
"S7",0,5,1,5,0,0,0
"S8",0,9,0,0,0,0,0
"S9",0,0,0,0,0,4,4
"S10",3,5,0,0,0,0,0
"S11",5,0,0,0,5,0,0
"S12",0,0,0,0,6,0,0
"S13",3,0,0,0,0,8,0
"S14",0,2,0,8,0,0,0
"S15",0,3,0,7,0,0,0
"S16",1,0,10,0,0,0,0
"S17",0,0,0,9,0,0,0
"S18",0,7,0,3,0,0,0
"S19",0,0,0,10,0,0,0
"S20",5,0,0,6,0,7,0
"S21",6,0,0,0,0,5,0
"S22",4,0,0,0,0,1,0
"S23",0,12,0,0,0,0,0
"S24",0,0,0,0,0,5,0
"S25",0,0,5,0,0,6,0
"S26",8,0,1,3,1,1,1
"S27",0,7,0,0,0,0,0
"S28",0,0,5,5,0,0,0
"S29",7,0,0,0,0,0,0
"S30",0,0,0,5,0,1,0
"S31",7,0,3,0,3,1,0
"S32",0,0,8,0,0,0,0
"S33",9,0,0,0,2,3,0
"S34",0,0,0,9,0,0,0
"S35",0,15,0,0,0,0,1
"S36",0,4,5,0,0,0,0
"S37",0,7,0,0,5,0,0
"S38",0,0,0,13,0,0,0
"S39",0,0,8,0,0,0,0
"S40",4,2,0,0,0,0,0
"S41",0,0,9,0,2,0,0
"S42",0,3,8,0,0,0,0
"S43",0,1,0,0,0,4,10
"S44",0,0,11,0,0,0,0
"S45",0,0,12,0,0,0,0
"S46",2,0,2,0,2,2,0
"S47",0,6,0,0,5,0,0
"S48",3,0,0,0,2,0,0
"S49",0,0,5,3,6,0,0
"S50",0,0,16,0,0,0,0
"S51",0,2,0,0,5,3,0
"S52",6,0,8,0,1,0,0
"S53",0,0,0,0,0,9,0
"S54",0,0,15,0,0,0,0
"S55",0,0,2,8,0,0,0
"S56",0,0,0,12,0,0,0
"S57",0,0,0,0,11,0,0
"S58",0,0,11,0,0,1,0
"S59",0,0,6,0,2,1,0
"S60",0,0,0,3,5,4,0
"S61",0,0,14,0,0,0,0
"S62",0,0,0,0,2,2,0
"S63",0,0,16,1,0,0,0
"S64",0,0,0,4,4,1,0
"S65",0,0,0,13,0,0,0
"S66",6,2,0,0,0,0,0
"S67",0,1,0,0,0,0,1
"S68",0,0,1,11,0,0,0
"S69",8,2,0,0,0,0,0
"S70",1,0,2,0,0,7,0
"S71",0,0,0,0,15,0,0
"S72",0,1,0,5,0,0,0
"S73",0,0,9,0,0,0,0
"S74",0,0,0,4,0,2,0
"S75",3,0,0,3,10,0,0
"S76",0,0,0,0,12,0,0
"S77",0,1,4,2,0,0,0
"S78",0,0,0,6,9,0,0
"S79",0,0,5,0,4,2,0
"S80",0,0,1,0,10,0,0
"S81",0,0,1,0,2,0,0
"S82",0,9,0,0,3,0,0
"S83",7,0,0,0,0,6,0
"S84",0,0,8,0,0,5,0
"S85",10,0,0,0,0,0,0
"S86",0,4,0,0,3,0,0
"S87",13,0,0,0,0,0,0
"S88",0,2,0,4,8,0,0
"S89",0,0,6,0,0,0,0
"S90",3,5,0,0,0,7,0
"S91",0,0,0,0,18,0,0
"S92",1,0,0,0,0,9,0
"S93",0,0,0,4,3,0,0
