"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200","V201","V202","V203","V204","V205","V206","V207","V208","V209","V210","V211","V212","V213","V214","V215","V216","V217","V218","V219","V220","V221","V222","V223","V224","V225","V226","V227","V228","V229","V230","V231","V232","V233","V234","V235","V236","V237","V238","V239","V240","V241","V242","V243","V244","V245","V246","V247","V248","V249","V250","V251","V252","V253","V254","V255","V256","V257","V258","V259","V260","V261","V262","V263","V264","V265","V266","V267","V268","V269","V270","V271","V272","V273","V274","V275","V276","V277","V278","V279","V280","V281","V282","V283","V284","V285","V286","V287","V288","V289","V290","V291","V292","V293","V294","V295","V296","V297","V298","V299","V300","V301","V302","V303","V304","V305","V306","V307","V308","V309","V310","V311","V312","V313","V314","V315","V316","V317","V318","V319","V320","V321","V322","V323","V324","V325","V326","V327","V328","V329","V330","V331","V332","V333","V334","V335","V336","V337","V338","V339","V340","V341","V342","V343","V344","V345","V346","V347","V348","V349","V350","V351","V352","V353","V354","V355","V356","V357","V358","V359","V360","V361","V362","V363","V364","V365","V366","V367","V368","V369","V370","V371","V372","V373","V374","V375","V376","V377","V378","V379","V380","V381","V382","V383","V384","V385","V386","V387","V388","V389","V390","V391","V392","V393","V394","V395","V396","V397","V398","V399","V400","V401","V402","V403","V404","V405","V406","V407","V408","V409","V410","V411","V412","V413","V414","V415","V416","V417","V418","V419","V420","V421","V422","V423","V424","V425","V426","V427","V428","V429","V430","V431","V432","V433","V434","V435","V436","V437","V438","V439","V440","V441","V442","V443","V444","V445","V446","V447","V448","V449","V450","V451","V452","V453","V454","V455","V456","V457","V458","V459","V460","V461","V462","V463","V464","V465","V466","V467","V468","V469","V470","V471","V472","V473","V474","V475","V476","V477","V478","V479","V480","V481","V482","V483","V484","V485","V486","V487","V488","V489","V490","V491","V492","V493","V494","V495","V496","V497","V498","V499","V500"
"1",2,2,1,1,145,1,82,87,3,1,28,209,1,246,5,1,2,94,6,186,24,34,2,255,1,2,2,3,22,138,3,0,215,8,4,32,0,124,1,2,37,1,4,1,2,5,2,127,0,33,4,194,4,0,17,2,3,132,69,0,4,0,0,78,200,3,6,1,1,2,42,1,82,181,8,84,1,1,136,3,2,3,48,2,4,1,106,8,3,50,3,82,0,1,0,91,29,5,3,297,1,4,1,3,115,2,43,98,177,5,4,197,2,49,3,36,0,3,2,19,1,7,46,1,1,220,4,3,2,47,2,1,251,80,106,104,2,110,2,4,137,132,4,4,27,308,143,1,33,48,3,4,1,2,1,3,2,2,78,26,106,60,114,4,5,0,90,2,2,95,4,7,2,59,0,3,2,5,1,61,1,469,1,3,1,5,356,3,222,70,2,24,2,4,3,3,109,2,25,80,26,1,49,0,82,1,1,2,47,5,5,2,5,3,1,186,4,3,48,2,1,162,3,4,83,150,1,3,129,226,324,6,272,74,2,1,261,2,5,2,3,1,3,0,111,107,107,2,2,173,3,2,1,2,1,306,3,0,5,6,1,1,2,2,8,56,62,1,71,2,72,120,1,1,134,202,3,3,7,2,3,7,2,136,67,1,194,28,69,290,1,101,5,0,2,144,47,126,2,22,163,53,128,18,4,98,1,2,0,25,147,1,3,136,2,142,135,1,1,6,81,23,91,2,4,1,6,2,3,5,0,5,1,2,25,2,2,67,1,1,2,3,81,2,99,75,30,4,1,1,6,315,105,1,1,249,0,3,3,6,4,3,1,120,3,81,3,1,2,149,26,7,83,1,2,132,4,1,4,84,3,27,6,1,2,65,265,1,55,4,1,145,159,2,111,6,2,1,2,0,1,72,3,40,3,4,3,48,94,91,1,1,70,2,3,29,3,2,19,2,5,1,3,4,26,221,0,4,66,3,272,3,0,159,2,3,228,22,218,23,2,304,117,16,7,66,2,2,192,1,6,323,2,234,124,2,48,3,4,2,1,5,4,225,61,1,1,194,1,4,80,2,5,0,4,235,1,1,1,2,0,4,3,8,98,260,3,1,1,172,149,1,1,64,1,3,113,153,2,32
"2",3,4,3,2,60,3,27,28,6,5,17,68,0,86,2,2,3,24,1,57,6,6,10,99,3,1,2,1,8,40,1,0,71,2,2,2,4,31,0,4,14,0,2,3,0,3,3,26,0,9,2,58,4,1,10,0,5,46,25,1,2,0,0,34,80,6,5,0,1,2,19,4,20,52,3,32,2,2,33,3,3,2,17,2,2,2,44,1,3,15,11,16,7,5,2,28,8,0,7,86,3,5,1,3,42,3,12,25,50,1,2,56,3,18,0,6,3,1,1,11,1,7,23,6,5,76,3,2,1,14,5,3,62,24,30,39,2,27,2,1,41,40,3,3,11,82,51,4,8,15,3,7,1,4,0,4,0,0,29,22,41,23,45,4,4,4,32,0,4,30,3,4,4,20,3,3,1,5,2,35,0,147,5,4,4,1,116,0,73,24,7,8,4,3,2,2,34,2,11,31,5,3,20,2,30,0,1,2,14,2,1,4,3,0,2,64,3,2,14,1,0,54,2,6,22,36,0,3,41,76,99,1,75,24,3,2,92,2,1,0,2,2,1,0,44,30,35,3,3,51,2,5,2,0,4,79,4,2,3,6,2,1,1,6,2,16,17,1,33,3,29,46,4,1,41,61,1,1,1,1,1,3,7,51,18,1,75,10,33,86,2,39,0,2,2,44,13,34,3,4,65,24,31,19,3,33,1,2,3,11,45,1,4,38,0,43,28,6,5,2,16,7,17,3,1,1,3,1,1,1,2,7,3,1,11,2,4,28,4,1,0,2,34,2,35,36,7,2,3,3,5,102,34,2,2,62,5,2,2,5,7,2,1,29,2,30,4,2,3,41,8,2,26,1,3,47,3,3,3,42,2,8,2,3,1,17,83,3,20,5,2,52,49,3,44,4,3,4,1,1,9,32,1,13,3,2,6,16,35,32,1,4,31,2,4,9,5,1,10,2,2,0,1,3,7,63,1,0,30,4,92,1,5,40,0,0,82,11,63,12,3,74,32,6,4,24,0,4,53,2,3,102,3,72,49,2,8,2,5,1,2,1,4,63,33,5,3,52,3,4,38,0,2,1,1,83,3,8,4,6,3,3,3,3,40,73,3,2,3,51,52,1,3,20,3,3,46,54,2,11
"3",3,1,3,2,30,0,29,17,0,3,5,43,4,54,1,1,0,10,2,55,11,7,2,70,2,0,1,3,6,52,4,3,56,1,4,8,3,31,5,5,12,3,2,2,0,4,3,31,2,5,3,39,0,0,7,0,2,23,16,7,2,0,2,18,60,5,4,1,2,2,8,5,15,46,2,17,1,4,28,1,3,3,19,1,3,2,22,6,1,15,4,11,2,3,2,26,8,1,2,80,2,1,3,4,25,5,21,19,44,0,3,49,1,12,1,7,4,2,2,9,2,4,10,3,4,64,5,2,2,12,2,2,67,20,18,27,1,30,5,5,36,31,3,3,7,63,32,3,8,13,3,6,2,5,2,3,1,3,14,3,19,17,35,3,3,5,22,0,1,32,6,4,3,13,1,5,2,4,3,23,0,105,4,2,4,1,89,0,61,17,4,9,1,5,1,2,22,2,8,14,4,4,11,2,19,0,4,0,20,3,1,5,4,2,1,38,1,3,17,4,1,35,2,1,15,43,4,2,33,51,81,2,54,16,3,2,57,1,4,1,0,2,4,3,27,29,24,2,3,26,2,1,2,3,1,57,6,1,4,4,0,2,0,5,5,11,16,1,18,1,26,35,5,2,26,46,1,0,5,2,4,5,4,27,18,0,48,6,13,59,1,27,5,3,0,29,8,31,0,5,35,18,14,11,2,16,0,5,2,7,23,1,8,27,1,26,29,2,3,5,21,5,17,5,1,0,3,3,2,3,7,4,4,4,6,5,2,19,7,0,1,4,23,1,29,21,14,3,1,2,5,66,31,8,0,54,1,0,2,2,4,3,2,39,4,25,6,4,1,42,8,2,23,3,2,25,2,1,2,16,1,9,2,0,1,14,64,5,8,1,2,36,47,3,34,2,1,2,3,6,4,21,3,22,3,3,7,13,22,18,1,1,22,2,2,8,3,5,6,1,3,2,2,1,8,48,0,2,11,1,70,3,1,34,2,2,59,13,44,8,2,71,21,5,2,15,0,2,45,2,1,58,3,43,26,1,12,2,6,3,1,2,5,44,14,4,0,43,0,2,18,0,5,0,2,44,2,4,2,1,5,2,2,4,16,59,3,3,2,34,28,2,0,18,1,3,26,40,4,6
"4",1,3,3,1,28,1,16,15,1,4,6,28,0,47,3,1,0,15,3,39,5,5,1,26,3,1,1,2,3,14,4,5,35,4,1,11,1,23,1,8,10,2,3,3,3,3,4,23,1,0,2,32,2,1,4,3,3,22,14,3,3,1,0,9,29,3,4,1,2,0,3,4,5,30,1,15,0,3,14,5,5,1,10,3,1,0,20,7,0,13,3,7,3,4,2,13,7,4,5,50,4,1,6,4,18,3,11,14,44,0,6,26,1,6,0,3,4,1,0,4,3,2,13,3,3,38,4,4,2,10,2,7,36,14,21,19,2,13,3,4,22,16,3,5,4,55,22,3,5,9,3,3,4,1,1,5,4,1,11,6,16,10,29,4,3,2,10,3,0,9,4,4,5,10,0,1,1,3,4,12,2,67,1,1,2,4,61,4,39,9,4,4,4,2,1,1,19,2,6,9,1,3,10,3,10,2,3,0,8,6,3,2,5,2,1,25,4,1,8,5,2,23,3,3,10,22,2,4,23,31,54,3,34,7,3,4,40,5,5,2,1,3,3,1,14,15,13,1,3,28,4,1,1,1,2,47,3,2,1,2,1,0,0,5,5,9,7,2,10,2,15,22,1,1,21,30,2,3,8,4,2,5,4,19,5,1,34,5,11,37,2,17,1,1,3,17,11,18,0,6,28,11,14,3,1,20,0,7,1,5,26,1,0,19,3,31,18,3,0,5,12,4,16,2,5,0,2,1,0,6,2,5,4,1,6,1,3,7,3,2,1,4,12,1,14,12,5,2,4,6,3,50,14,2,3,41,3,5,2,6,3,3,1,30,4,14,7,1,1,17,6,0,9,0,1,19,7,2,7,16,6,3,1,4,7,8,42,8,5,2,2,15,28,1,26,1,1,0,0,3,5,10,5,6,4,4,3,9,16,12,1,2,19,2,2,6,0,0,5,3,4,0,4,4,4,30,0,0,10,4,49,3,2,21,3,2,26,3,35,6,0,39,18,5,3,14,3,3,29,3,5,49,9,25,18,2,5,4,5,1,3,1,3,35,17,1,1,16,2,2,8,2,2,1,3,36,4,5,4,3,2,5,5,3,22,35,2,1,2,32,9,1,2,19,1,3,15,17,6,4
"5",1,2,5,3,15,0,9,7,2,2,5,17,2,16,1,3,0,7,2,17,8,4,4,31,5,0,1,3,8,10,4,3,19,6,2,5,1,10,2,0,5,3,7,4,2,5,2,12,0,0,1,13,6,2,2,4,1,11,4,0,3,4,2,6,11,3,2,1,1,2,2,4,9,12,4,7,1,3,9,2,3,0,6,3,3,1,10,1,4,11,1,9,1,3,2,11,2,1,3,28,0,3,2,4,12,5,4,4,12,1,4,19,4,3,4,4,4,2,0,6,1,3,4,8,2,13,6,1,1,3,6,3,15,6,13,12,0,8,2,2,16,11,2,6,4,27,7,3,5,10,5,6,2,2,0,2,3,2,4,6,7,6,11,0,6,1,10,4,2,10,2,9,3,5,1,1,2,0,0,4,0,39,0,4,7,2,40,2,15,7,2,5,1,3,0,3,12,4,8,5,5,1,4,1,10,3,1,1,6,5,3,3,0,1,1,12,5,3,4,4,1,11,5,5,4,17,0,5,9,20,23,3,17,9,2,5,25,3,2,3,1,2,3,1,10,14,14,0,1,15,3,0,1,3,2,14,3,0,2,5,2,1,3,2,2,3,8,1,4,6,3,8,1,1,12,6,4,2,7,3,3,6,5,11,2,0,12,3,5,13,2,9,3,1,0,5,6,16,2,4,16,2,12,9,2,11,1,5,3,2,13,0,2,9,1,13,7,0,3,5,6,4,5,1,2,1,3,5,1,3,2,5,5,2,3,2,3,5,4,2,1,3,10,3,9,8,5,1,4,2,3,37,11,3,1,8,2,1,4,3,4,0,0,12,4,4,7,3,4,9,7,1,5,5,1,16,3,0,0,8,4,3,3,2,1,11,20,5,8,6,2,15,11,1,17,4,3,3,2,1,0,7,6,1,1,1,5,6,9,10,3,4,9,2,1,4,5,2,7,2,7,0,2,1,3,15,3,5,3,3,19,1,4,15,1,2,15,5,11,5,1,24,14,2,5,9,1,6,13,4,3,29,1,9,11,2,2,1,3,1,0,1,3,12,5,1,4,8,2,4,4,3,3,3,3,21,2,3,4,4,5,3,4,2,10,23,5,4,1,15,6,2,7,7,2,1,9,16,4,3
"6",2,6,8,3,11,0,11,6,2,3,8,26,1,18,0,2,0,12,4,18,3,6,1,28,1,1,1,2,8,12,2,4,20,3,2,3,1,16,1,2,2,4,4,3,1,3,3,10,3,5,2,22,2,2,3,1,2,9,10,6,4,2,1,10,25,5,5,0,2,2,5,3,12,14,4,4,2,0,11,3,3,4,3,1,2,3,18,4,2,9,7,7,4,2,5,6,8,2,4,25,2,4,3,5,14,2,8,7,13,3,1,12,1,4,1,4,3,1,0,2,3,3,4,3,3,28,3,3,0,6,3,7,20,8,10,17,0,12,0,5,17,8,2,2,5,19,15,5,2,2,2,8,1,5,2,4,5,3,15,2,3,8,10,4,1,0,7,3,1,9,4,4,3,8,6,1,1,2,1,6,0,22,0,5,4,3,22,5,15,9,7,6,4,4,3,1,9,2,7,7,5,3,4,1,10,1,1,0,5,3,2,2,6,2,2,17,2,1,8,2,1,13,3,3,8,17,3,5,15,16,26,4,20,10,1,3,23,2,3,3,2,5,3,2,10,14,14,4,5,10,4,0,0,4,1,24,0,2,1,4,0,0,0,6,2,6,10,0,7,5,8,14,2,2,14,18,1,1,10,1,2,3,5,18,4,1,16,4,7,13,2,5,2,3,3,18,2,10,3,3,17,6,10,6,7,8,1,3,1,3,10,1,0,10,0,23,12,0,3,4,6,1,8,1,2,3,4,1,3,10,5,9,2,3,2,1,3,6,4,5,0,3,17,1,10,9,2,2,4,4,4,23,11,2,5,22,2,2,4,3,3,4,2,14,6,8,2,3,2,11,3,2,4,0,3,12,2,5,1,7,1,2,1,1,1,4,17,5,6,4,4,12,15,1,11,1,3,2,2,0,1,10,2,4,1,2,7,5,16,8,2,2,4,2,3,8,4,3,3,0,1,5,3,2,3,21,3,0,4,2,23,1,2,18,4,2,21,4,16,8,3,19,11,5,4,8,6,1,11,2,3,25,4,17,12,1,5,1,4,2,5,2,2,22,10,2,1,11,0,3,10,1,4,3,0,18,2,4,6,5,1,3,4,1,12,25,0,2,1,19,12,3,2,7,3,3,17,14,2,2
"7",1,3,3,1,18,1,19,8,4,1,7,32,0,31,4,6,3,16,3,28,11,6,2,30,2,0,1,2,4,18,3,4,48,5,6,8,1,14,1,1,5,3,4,0,3,3,2,14,3,6,1,36,3,2,7,1,2,22,5,1,2,1,0,11,16,2,2,0,3,2,13,2,10,22,3,6,0,0,25,1,4,3,12,2,2,1,23,2,5,10,2,14,3,3,3,24,8,2,2,43,0,5,1,5,22,2,6,15,20,1,3,25,3,13,3,4,2,7,1,5,1,5,9,3,4,23,2,1,5,5,3,4,32,12,16,16,3,20,4,4,22,18,2,0,6,49,17,3,4,5,1,4,2,6,0,4,4,3,12,2,12,7,21,0,5,2,14,1,2,19,2,3,0,6,1,2,3,1,2,10,0,75,1,1,6,3,55,4,35,11,2,8,5,4,3,2,23,2,6,4,5,1,10,2,10,0,1,2,9,3,1,0,5,0,2,19,2,1,12,4,2,25,2,5,20,20,5,5,14,29,41,3,38,14,1,2,38,4,7,5,1,1,1,3,20,13,14,1,2,26,2,1,3,1,2,45,6,0,1,2,2,3,0,3,3,12,10,0,17,1,9,18,0,1,19,29,1,0,3,3,0,7,4,19,9,2,27,3,7,38,1,14,3,3,2,24,10,27,4,3,22,7,19,9,3,14,3,6,2,4,22,0,4,14,2,16,21,4,1,1,7,5,13,3,0,1,1,5,5,11,4,5,3,2,2,1,2,11,1,3,0,2,16,1,11,9,10,5,3,0,3,58,12,4,1,34,4,0,1,2,3,4,5,17,1,14,5,2,4,19,1,6,17,1,7,17,0,2,2,11,3,4,3,0,2,10,37,2,4,4,1,21,15,2,17,1,3,0,2,2,2,12,1,6,2,2,2,15,13,19,1,4,9,0,6,7,3,2,6,5,2,3,1,2,8,27,1,1,13,1,50,1,3,22,3,0,37,1,36,3,0,37,22,6,2,16,1,2,32,3,2,38,4,31,26,0,7,3,5,2,0,2,2,35,10,2,1,28,0,2,15,2,2,0,3,31,3,4,2,3,1,2,6,3,9,37,2,3,1,31,24,0,1,15,0,5,14,18,2,8
"8",0,4,6,0,11,1,13,5,1,6,3,13,2,9,3,5,1,7,2,12,2,4,3,19,2,1,2,0,1,14,2,2,20,1,2,9,6,15,2,3,6,2,2,2,4,3,0,4,0,2,3,14,4,3,3,5,0,5,5,1,2,3,0,10,18,4,1,2,2,3,3,2,4,14,6,8,1,5,5,0,5,0,6,0,3,3,10,4,1,6,3,7,5,5,2,7,3,2,3,26,1,1,0,2,12,2,3,7,14,1,3,17,2,7,2,7,3,3,1,0,2,2,10,3,1,10,5,1,3,2,1,2,15,4,3,13,2,12,2,2,9,11,1,3,6,17,5,5,5,5,5,3,2,0,1,4,6,3,8,4,8,5,13,3,3,1,7,1,3,8,4,6,2,6,2,2,2,4,2,3,2,24,3,4,6,2,28,1,8,8,3,2,1,5,4,3,13,4,6,4,2,5,4,1,4,2,1,3,5,3,2,5,3,2,1,11,7,1,5,3,0,8,3,1,12,14,0,4,10,16,22,5,22,13,1,2,18,4,3,2,1,3,2,3,7,4,11,4,2,20,2,1,2,2,3,14,1,1,4,1,1,2,4,3,2,7,9,0,6,2,13,6,1,1,8,11,3,2,5,3,3,1,3,13,4,4,15,1,7,18,0,6,2,4,2,12,5,7,6,5,17,6,9,3,1,4,1,6,1,7,11,0,4,3,3,16,6,3,2,5,8,2,4,1,1,1,2,3,2,4,6,8,4,2,4,0,6,7,3,3,0,5,7,4,7,4,4,3,6,3,8,22,9,2,1,13,4,3,3,2,1,3,2,7,3,7,3,0,0,7,3,3,8,2,3,10,1,1,3,8,1,5,3,3,2,2,14,6,4,4,0,7,15,2,11,2,4,1,1,1,3,3,5,5,6,1,3,12,12,4,0,1,3,3,3,7,4,3,1,2,3,1,4,1,5,13,1,5,8,8,21,7,1,12,1,2,20,5,16,5,0,18,6,1,5,8,2,4,12,4,2,16,5,17,12,0,9,5,3,1,3,1,5,14,8,2,0,18,0,3,10,2,4,0,1,11,3,0,2,2,1,3,1,5,7,17,1,2,4,11,4,1,0,4,2,3,14,7,3,3
"9",1,2,3,2,11,1,11,5,0,2,4,18,0,23,1,3,1,1,3,17,5,6,2,20,2,0,1,2,6,14,3,3,18,1,6,3,5,9,5,4,7,2,2,4,2,3,2,14,3,3,4,24,7,0,6,1,4,9,10,3,4,1,1,7,19,6,1,2,3,1,3,2,6,15,0,13,1,2,14,1,3,2,6,3,3,0,15,4,1,9,5,8,1,1,1,16,1,0,4,26,3,5,4,4,11,5,5,7,19,2,2,19,4,7,5,4,1,2,4,4,0,5,6,1,0,15,4,5,1,8,5,4,23,9,11,12,0,18,0,0,14,4,2,2,3,28,13,4,4,4,2,4,3,5,1,3,2,2,10,3,10,6,10,3,5,2,5,2,1,10,1,4,0,2,2,1,0,2,3,16,0,40,3,2,4,1,31,1,24,6,4,5,2,4,4,2,12,2,6,7,5,2,4,2,7,0,5,2,3,2,2,3,4,0,6,16,3,2,9,5,0,15,1,4,6,8,1,4,16,14,31,1,27,7,6,3,11,2,4,2,3,4,3,1,17,3,12,1,3,14,1,1,1,1,2,26,2,0,3,3,3,2,1,4,3,14,7,1,5,2,10,10,4,1,12,22,3,1,6,5,1,4,8,8,3,1,18,1,6,25,1,14,1,0,5,14,5,13,2,3,15,3,6,1,3,9,0,3,3,3,16,0,9,11,0,12,15,2,4,1,7,3,3,2,1,2,5,3,3,5,1,8,1,3,5,3,4,8,3,3,3,4,13,0,8,9,7,1,4,5,2,20,11,5,3,17,2,2,3,3,5,3,2,11,3,10,5,3,5,18,3,0,4,3,1,17,2,3,4,5,2,6,2,6,0,2,18,4,4,6,0,22,13,2,8,3,3,0,1,0,2,11,3,4,1,3,4,4,11,10,0,2,7,4,5,5,2,3,6,3,0,1,3,1,1,18,1,1,6,4,23,1,4,20,1,5,23,5,13,8,4,30,10,3,2,6,1,2,10,3,1,23,2,13,9,6,6,4,4,3,0,1,2,21,10,2,3,13,0,5,8,1,2,0,6,21,5,3,5,0,4,3,3,2,13,18,4,5,4,13,10,2,3,11,3,2,12,11,6,2
"10",1,5,4,1,12,2,7,7,3,2,3,18,2,23,1,1,3,5,5,16,4,5,3,30,1,2,0,2,7,14,2,0,22,4,1,3,4,10,3,2,9,4,2,1,1,6,1,14,0,1,1,13,5,2,2,1,3,7,9,0,4,0,0,10,19,3,2,0,3,2,2,3,13,13,1,9,1,2,6,3,3,1,7,6,4,1,11,1,3,3,7,9,1,6,1,10,1,1,5,29,6,8,1,4,11,2,4,9,24,1,3,8,4,4,1,2,3,2,0,2,2,3,5,1,3,22,3,2,2,6,3,2,22,6,6,12,2,7,2,3,11,12,4,2,7,19,11,3,4,6,3,2,6,7,2,5,5,3,6,3,12,8,4,3,3,2,5,2,3,9,6,2,3,9,4,2,3,5,2,1,0,31,0,2,3,5,30,1,15,8,1,2,4,4,2,0,10,2,2,12,3,1,2,3,8,1,3,1,5,2,0,3,5,1,0,14,7,0,2,2,2,15,3,3,4,9,1,5,14,21,22,4,18,10,2,2,33,1,4,1,1,3,0,2,15,13,11,6,8,10,0,2,0,0,2,33,4,0,3,2,3,0,1,7,2,4,5,1,2,1,12,12,3,1,8,13,2,1,4,4,0,1,3,16,10,1,17,3,3,21,0,7,2,3,1,9,5,10,1,1,21,7,5,2,4,12,2,2,2,4,15,3,5,12,2,17,11,3,1,5,7,1,13,2,1,2,2,4,1,2,1,4,0,4,2,4,5,7,2,4,1,4,3,2,10,10,6,4,4,0,4,26,6,3,3,18,0,2,1,5,4,2,3,16,3,13,4,4,3,9,3,4,5,2,2,13,3,2,4,8,1,4,5,3,6,12,23,4,1,2,0,18,12,5,16,1,5,5,1,4,2,7,1,8,5,0,1,8,8,10,1,2,7,1,2,10,2,2,4,2,5,1,5,1,5,24,0,3,8,2,21,2,0,11,4,1,16,3,17,7,2,23,12,7,3,6,5,3,19,2,2,16,6,11,16,0,3,2,3,5,3,1,1,12,12,3,3,13,1,8,11,2,2,0,3,21,7,7,2,3,1,3,5,7,10,12,0,2,3,15,12,1,5,9,1,0,9,12,2,8
