"","T1","T2","T3","T4","T5","T6","T7"
"S1",0,2,0,0,1,0,0
"S2",0,2,2,2,1,0,0
"S3",2,0,0,0,0,0,0
"S4",0,0,7,0,0,0,0
"S5",0,0,0,4,0,0,0
"S6",0,0,1,0,2,0,0
"S7",0,0,0,0,0,4,0
"S8",0,0,0,0,0,0,2
"S9",1,0,4,0,0,0,0
"S10",0,2,0,2,0,2,0
"S11",5,0,0,2,0,2,0
"S12",0,1,3,0,0,0,0
"S13",0,0,0,0,0,4,0
"S14",0,2,0,2,0,0,0
"S15",0,0,0,12,0,0,0
"S16",0,0,0,0,0,2,2
"S17",0,0,0,0,0,7,0
"S18",0,3,0,0,0,0,0
"S19",2,0,0,0,0,5,0
"S20",3,0,0,0,0,0,0
"S21",0,0,2,0,5,0,0
"S22",0,1,3,0,0,3,0
"S23",0,0,0,0,1,4,0
"S24",0,1,0,3,1,0,0
"S25",1,3,0,1,0,0,0
"S26",0,0,0,0,0,10,1
"S27",5,2,0,0,0,0,0
"S28",0,0,0,0,3,2,0
"S29",0,0,6,0,0,0,0
"S30",0,5,0,2,0,0,0
"S31",1,0,0,1,0,0,0
"S32",2,0,0,0,1,0,0
"S33",0,0,0,0,2,1,0
"S34",3,4,0,0,0,0,0
"S35",0,0,0,0,7,0,1
"S36",0,1,0,0,0,7,0
"S37",2,0,0,0,0,4,0
"S38",0,0,3,0,1,0,0
"S39",5,0,0,0,0,0,0
"S40",0,0,0,0,2,0,0
"S41",0,0,0,0,2,0,0
"S42",0,0,0,0,4,0,0
"S43",6,0,0,0,0,0,0
"S44",0,4,2,2,0,0,0
"S45",0,0,4,0,0,0,0
"S46",3,0,0,0,0,3,0
"S47",0,0,0,6,0,0,0
"S48",0,0,4,3,0,2,0
"S49",2,2,0,0,0,1,0
"S50",0,3,1,0,0,0,0
"S51",2,1,0,0,0,0,0
"S52",1,1,0,1,0,3,0
"S53",2,0,0,0,0,0,0
"S54",9,0,0,0,0,0,0
"S55",0,4,0,0,5,0,0
"S56",0,1,0,5,0,3,0
"S57",6,0,0,0,0,0,0
"S58",0,2,0,0,0,0,0
"S59",0,0,0,0,4,0,0
"S60",0,0,0,8,0,0,0
"S61",1,3,0,0,0,0,0
"S62",0,6,1,0,1,0,0
"S63",0,0,0,0,0,5,0
"S64",0,0,0,0,0,3,0
"S65",2,0,4,0,0,0,0
"S66",0,0,6,0,1,0,0
"S67",3,2,2,0,0,0,0
"S68",4,5,1,0,0,0,0
"S69",0,2,0,0,0,0,0
"S70",0,0,3,0,0,0,0
"S71",0,3,0,0,1,1,0
"S72",0,2,3,0,0,0,0
"S73",0,0,0,0,0,2,0
"S74",0,0,3,0,0,2,0
"S75",5,0,1,0,0,0,0
