"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200","V201","V202","V203","V204","V205","V206","V207","V208","V209","V210","V211","V212","V213","V214","V215","V216","V217","V218","V219","V220","V221","V222","V223","V224","V225","V226","V227","V228","V229","V230","V231","V232","V233","V234","V235","V236","V237","V238","V239","V240","V241","V242","V243","V244","V245","V246","V247","V248","V249","V250","V251","V252","V253","V254","V255","V256","V257","V258","V259","V260","V261","V262","V263","V264","V265","V266","V267","V268","V269","V270","V271","V272","V273","V274","V275","V276","V277","V278","V279","V280","V281","V282","V283","V284","V285","V286","V287","V288","V289","V290","V291","V292","V293","V294","V295","V296","V297","V298","V299","V300","V301","V302","V303","V304","V305","V306","V307","V308","V309","V310","V311","V312","V313","V314","V315","V316","V317","V318","V319","V320","V321","V322","V323","V324","V325","V326","V327","V328","V329","V330","V331","V332","V333","V334","V335","V336","V337","V338","V339","V340","V341","V342","V343","V344","V345","V346","V347","V348","V349","V350","V351","V352","V353","V354","V355","V356","V357","V358","V359","V360","V361","V362","V363","V364","V365","V366","V367","V368","V369","V370","V371","V372","V373","V374","V375","V376","V377","V378","V379","V380","V381","V382","V383","V384","V385","V386","V387","V388","V389","V390","V391","V392","V393","V394","V395","V396","V397","V398","V399","V400","V401","V402","V403","V404","V405","V406","V407","V408","V409","V410","V411","V412","V413","V414","V415","V416","V417","V418","V419","V420","V421","V422","V423","V424","V425","V426","V427","V428","V429","V430","V431","V432","V433","V434","V435","V436","V437","V438","V439","V440","V441","V442","V443","V444","V445","V446","V447","V448","V449","V450","V451","V452","V453","V454","V455","V456","V457","V458","V459","V460","V461","V462","V463","V464","V465","V466","V467","V468","V469","V470","V471","V472","V473","V474","V475","V476","V477","V478","V479","V480","V481","V482","V483","V484","V485","V486","V487","V488","V489","V490","V491","V492","V493","V494","V495","V496","V497","V498","V499","V500"
"1",7,15,1,2,68,61,24,18,13,4,8,3,6,8,34,64,10,60,5,3,40,6,31,1,1,19,10,2,7,4,4,7,2,21,6,72,19,10,38,8,80,61,6,1,7,12,4,6,2,2,8,23,2,8,9,84,17,3,6,2,4,20,4,2,83,7,3,21,21,77,8,2,4,9,18,98,0,67,8,9,29,33,44,0,6,5,93,88,5,7,6,9,3,36,4,39,4,2,3,4,7,3,34,6,39,32,1,2,7,4,4,9,12,20,9,4,3,24,5,8,32,3,44,4,3,10,34,34,82,23,44,61,7,3,17,8,5,36,84,6,3,0,7,61,5,30,6,39,4,5,2,87,27,3,12,4,20,4,14,4,9,4,45,5,11,13,1,5,44,3,3,4,65,3,8,12,6,6,4,10,44,2,8,17,66,0,11,5,103,18,8,2,5,30,11,27,4,44,5,95,5,1,4,9,49,13,46,4,5,11,14,18,7,5,8,4,7,37,30,92,10,5,5,12,27,34,56,23,37,5,5,48,25,1,24,24,6,2,12,2,2,9,105,7,37,8,6,4,4,18,4,1,2,6,6,1,19,3,13,29,38,3,4,3,7,56,3,67,72,6,5,51,3,8,1,46,0,9,1,15,7,5,6,5,2,9,7,2,7,8,5,8,11,3,55,5,13,63,31,7,4,2,3,7,4,4,4,21,3,47,3,92,6,13,4,7,12,6,5,7,62,28,17,4,4,2,7,4,3,6,49,5,9,9,18,7,101,3,12,99,83,5,6,2,4,36,3,2,6,27,9,22,3,67,4,44,8,14,4,66,1,43,78,5,10,20,80,9,3,6,3,3,12,5,5,4,49,43,20,1,44,6,80,37,6,27,14,9,3,2,62,13,11,10,3,4,1,5,2,2,11,2,3,8,6,0,2,5,6,4,11,2,5,42,6,4,4,7,4,5,1,1,3,3,69,3,1,8,6,5,10,5,2,8,5,4,31,17,15,19,3,4,10,3,3,79,11,69,6,11,12,67,11,2,2,5,44,4,5,6,41,2,3,109,5,3,2,14,10,11,2,4,5,4,37,23,6,1,27,44,5,3,3,11,10,4,9,3,47,16,4,104,3,28,27,7,5,75,5,5
"2",2,5,3,4,3,12,5,6,5,5,7,8,2,9,3,14,8,12,2,6,16,10,15,5,1,7,10,4,10,8,2,7,2,10,8,6,7,6,4,12,7,13,7,9,2,4,2,8,4,2,2,14,1,9,7,12,4,3,3,3,7,5,3,4,9,6,6,5,5,13,7,7,8,3,6,13,4,13,5,10,7,7,5,5,7,5,20,17,3,7,11,5,1,3,4,2,7,2,1,2,4,0,16,4,10,7,1,4,2,3,7,9,5,6,5,3,11,7,4,3,9,9,8,5,6,8,8,3,11,11,16,13,8,2,8,7,7,8,10,4,5,2,10,15,4,5,8,6,1,1,4,11,13,1,8,6,1,8,9,2,8,3,5,6,6,7,2,5,11,2,4,2,13,2,4,3,3,3,4,1,5,3,8,5,7,1,5,5,19,12,6,1,2,5,9,10,4,9,1,18,1,2,3,4,11,3,12,2,2,7,6,2,4,5,13,2,9,4,12,10,3,3,7,9,10,13,13,4,13,3,6,13,6,3,6,5,6,1,7,1,5,6,16,9,10,6,4,1,6,7,10,5,8,5,6,2,7,4,6,6,10,7,6,4,6,24,5,17,13,6,7,10,5,6,2,4,4,9,5,9,4,1,5,4,6,7,3,2,5,5,5,6,6,5,7,4,6,11,3,5,3,1,6,7,6,5,7,9,3,9,2,14,7,11,2,5,0,4,11,1,18,5,2,4,3,4,8,6,8,5,19,5,8,4,7,2,17,5,1,14,14,4,6,2,7,4,8,2,4,9,4,9,1,12,2,12,11,4,3,17,5,11,19,8,9,9,17,5,2,7,3,7,3,4,7,6,11,13,9,3,3,5,19,10,2,10,6,9,2,1,13,6,2,6,4,2,4,6,5,1,11,1,1,8,2,0,3,2,2,8,6,3,3,9,3,13,2,5,3,3,3,10,10,6,10,5,5,5,5,4,3,2,3,4,7,7,8,10,6,5,2,4,6,8,6,9,6,15,5,1,11,19,11,6,6,7,8,6,5,5,12,4,6,23,7,7,3,12,6,12,8,6,7,6,8,8,6,2,4,5,2,6,6,9,5,4,2,3,7,6,7,15,3,4,5,8,6,14,4,2
"3",6,3,5,5,19,9,16,5,11,6,5,7,12,10,8,16,9,10,1,4,18,7,13,4,1,4,6,8,10,4,7,4,2,9,6,25,8,4,16,9,15,13,2,2,4,6,2,8,5,3,1,9,0,8,8,21,12,4,2,4,6,4,1,5,17,6,4,13,6,31,8,15,3,5,9,36,3,25,6,11,11,13,18,1,8,4,16,20,1,3,3,4,2,8,4,12,2,8,3,2,5,3,6,4,15,5,7,3,2,3,6,3,6,8,5,2,5,6,6,4,8,9,16,3,1,6,7,8,15,5,14,11,8,4,10,5,4,20,28,17,8,3,3,11,1,10,8,10,4,2,5,25,12,2,4,1,10,2,11,2,7,1,14,2,5,2,3,1,20,8,9,3,20,4,5,7,2,9,5,0,20,3,6,2,21,1,8,6,19,14,7,1,5,14,8,10,3,13,3,16,6,3,4,10,11,5,9,1,4,15,2,4,4,3,13,7,1,16,14,20,9,4,4,7,6,12,7,5,5,3,2,15,8,4,10,9,5,3,2,0,1,5,28,11,19,7,5,8,8,8,4,5,2,4,4,2,10,3,7,14,12,3,5,5,2,21,5,18,21,2,6,15,5,4,3,14,6,10,3,8,2,6,3,6,2,5,7,2,10,3,3,11,9,3,15,4,8,24,5,9,2,7,6,4,6,9,6,7,6,9,4,19,4,6,8,4,3,7,2,5,20,4,8,2,3,5,7,5,5,1,14,1,5,5,12,6,28,8,14,31,20,3,3,6,11,11,7,4,11,6,8,11,2,11,1,15,4,7,2,21,2,13,23,4,13,6,27,3,6,9,1,4,6,5,5,8,11,12,8,3,7,8,23,20,4,16,6,6,5,2,11,3,3,3,5,4,1,4,8,2,9,4,3,13,5,4,2,1,8,6,7,4,7,17,8,4,7,8,4,5,1,4,4,3,25,3,3,6,5,8,2,2,3,6,7,1,12,8,4,5,1,4,11,6,2,11,4,19,4,6,10,23,3,6,9,6,8,5,1,6,14,3,6,19,8,3,3,13,4,11,6,7,5,5,10,7,2,4,16,10,0,11,4,4,9,4,8,2,9,9,4,30,2,10,4,2,4,24,7,4
"4",5,6,1,2,36,28,18,8,6,4,4,7,12,9,24,42,7,28,3,3,15,5,26,2,2,7,6,8,1,6,6,10,8,15,4,30,9,1,21,9,36,20,9,7,3,10,2,5,1,4,7,15,1,6,6,31,10,5,0,2,5,7,3,4,39,7,5,16,17,49,11,6,5,3,15,50,2,36,5,7,16,25,16,4,6,4,36,25,3,6,1,7,2,14,5,16,2,2,4,1,7,4,20,5,14,12,0,1,3,3,6,7,11,6,8,0,4,16,1,7,12,7,23,10,6,7,15,17,35,17,26,38,9,1,7,2,11,23,48,9,2,3,3,36,5,23,7,14,4,2,6,42,18,3,4,6,8,2,18,3,7,6,21,11,6,9,2,2,21,4,4,1,36,5,2,8,2,5,2,8,22,1,5,10,25,1,9,11,41,5,6,6,6,8,10,11,3,20,1,42,5,4,5,11,22,7,22,1,3,10,5,16,9,2,8,7,4,13,22,54,5,5,5,8,10,21,25,16,22,5,3,25,14,2,13,18,11,4,4,3,0,5,52,8,14,1,10,1,3,13,7,4,4,3,2,1,19,2,6,20,16,3,8,4,2,29,5,38,36,4,8,22,4,5,3,19,2,8,2,16,4,0,8,8,2,2,7,7,6,3,2,9,6,3,22,7,5,29,22,5,1,5,8,3,4,4,14,12,0,30,2,38,4,5,5,4,8,5,10,7,37,13,5,1,7,0,9,3,10,6,27,3,13,6,12,4,47,4,8,42,42,7,4,5,8,13,3,8,1,13,10,8,3,23,5,22,7,1,5,48,2,18,35,4,12,16,31,9,3,8,4,7,11,5,5,6,25,22,10,9,28,5,44,24,5,27,14,14,4,1,21,9,6,9,8,3,2,5,2,4,12,2,2,7,9,2,0,2,17,4,5,2,6,23,4,5,3,11,2,2,4,4,11,3,35,9,2,4,2,6,5,2,5,6,6,3,15,10,5,6,2,4,6,4,4,26,4,38,4,10,5,32,9,5,6,8,28,2,3,8,32,4,6,53,7,5,4,12,2,8,2,6,7,4,9,13,6,3,16,23,4,6,5,9,8,9,7,5,22,9,5,57,1,12,13,6,7,33,2,5
"5",6,8,6,6,20,14,11,9,9,1,1,5,5,3,12,20,2,19,2,4,10,6,11,4,2,9,3,6,9,2,3,4,3,11,8,16,9,4,10,10,17,12,5,5,2,2,4,5,3,2,6,5,1,8,3,15,7,1,4,2,1,6,3,7,19,5,7,11,8,28,5,11,9,2,6,27,4,19,2,13,9,7,10,3,5,6,33,13,1,6,4,8,2,7,3,15,4,2,2,1,3,2,16,3,10,12,2,1,1,5,1,11,9,7,5,3,4,12,4,4,3,14,10,10,3,4,12,9,21,6,8,16,8,1,6,5,11,6,17,9,8,1,5,15,2,10,5,14,3,1,3,15,12,4,5,1,6,4,13,8,6,0,12,9,6,4,1,6,17,5,6,3,22,2,5,6,1,5,0,4,11,1,5,5,14,1,13,4,18,9,5,2,4,8,3,14,4,11,8,24,6,1,4,8,13,6,13,1,2,5,2,8,0,5,3,3,7,8,17,21,3,4,3,8,7,10,13,5,12,2,3,13,10,6,4,14,6,2,4,5,4,9,34,9,14,3,10,7,7,8,8,4,8,3,2,2,8,6,5,14,9,4,8,6,2,25,4,20,32,5,7,8,3,7,1,7,5,8,2,14,5,5,6,3,5,10,7,4,4,3,6,9,8,7,18,5,4,23,10,4,3,5,6,6,11,3,7,8,3,13,0,22,10,7,3,4,4,8,4,6,18,7,6,5,3,3,7,6,3,0,13,5,10,5,8,2,29,8,11,13,17,6,11,10,6,8,5,7,11,9,7,11,4,12,2,10,6,3,6,27,9,14,21,3,9,5,20,5,3,3,5,8,1,2,4,5,11,9,9,9,8,10,28,16,3,14,4,8,5,3,21,8,4,6,4,7,6,6,2,5,1,4,1,5,1,0,6,3,4,9,10,6,6,5,6,9,3,9,1,3,10,4,6,7,15,7,6,5,3,0,3,2,5,4,8,6,9,6,7,4,2,6,13,5,3,14,3,12,6,5,8,21,9,1,9,7,22,5,2,9,10,1,7,23,4,3,3,11,6,4,7,5,6,5,12,9,9,4,9,13,1,3,4,2,9,5,13,1,9,11,5,29,3,7,6,6,4,7,2,1
"6",5,6,3,3,16,8,9,8,4,5,2,5,4,10,7,19,12,16,6,1,7,7,11,0,3,1,7,5,7,10,6,4,4,8,8,2,7,5,8,5,15,5,2,9,3,7,3,5,3,7,5,8,4,7,5,16,2,2,1,3,9,6,4,1,9,7,3,8,7,14,7,4,6,3,2,20,2,15,4,7,10,8,11,3,4,5,17,14,3,5,5,4,2,7,1,12,3,8,4,4,8,5,10,2,3,9,0,1,3,4,6,9,11,2,3,4,6,9,3,8,9,7,9,6,0,5,4,4,16,6,4,10,9,1,11,3,7,4,14,11,8,1,7,8,5,6,4,7,9,4,7,6,16,1,1,2,6,3,7,7,3,2,16,5,2,2,4,2,15,2,3,7,13,2,3,5,1,2,0,5,7,2,4,3,12,0,5,4,13,4,5,2,8,5,8,11,3,7,4,16,3,2,6,5,10,2,15,1,3,11,5,5,8,2,7,5,6,3,8,16,8,8,3,3,7,8,16,9,8,4,4,7,7,4,13,5,8,7,4,5,3,3,13,3,14,7,12,6,9,7,6,2,4,5,3,2,8,4,5,5,6,2,4,4,4,16,3,23,13,3,2,12,9,6,4,13,4,10,2,7,1,4,9,3,5,3,8,3,7,6,2,14,10,5,5,5,4,12,4,6,3,3,6,3,3,4,9,5,3,14,5,20,3,3,5,5,0,3,6,8,15,8,3,4,4,4,4,6,7,2,12,4,10,6,7,6,15,8,9,9,15,6,5,3,6,6,4,4,7,10,5,2,3,8,0,12,8,4,9,6,3,16,13,4,12,6,12,5,5,5,1,2,4,4,9,5,13,13,6,3,8,3,18,10,3,7,8,5,9,2,7,3,3,3,6,4,3,5,1,8,7,7,3,7,4,2,1,6,9,6,8,0,11,2,5,5,1,9,3,4,2,6,5,3,17,10,8,10,5,3,7,4,4,3,7,6,5,13,4,6,3,5,9,4,4,10,4,16,8,7,5,15,5,6,13,2,13,8,6,3,10,1,3,17,4,5,1,16,3,12,2,5,6,3,6,8,3,3,8,15,6,4,3,6,8,8,6,4,7,7,4,17,4,10,6,1,4,8,7,6
"7",6,10,1,4,18,12,6,8,6,7,5,6,7,5,7,11,4,20,5,2,10,11,11,3,2,2,7,6,9,9,5,7,6,5,6,11,7,2,11,7,16,13,4,4,4,1,2,5,3,2,4,10,4,11,10,20,3,1,4,1,5,9,5,3,23,5,7,6,3,16,9,10,2,3,4,25,3,12,6,4,9,10,14,0,4,4,17,16,3,6,5,8,4,6,4,9,2,4,5,5,11,0,13,4,5,4,4,1,8,5,6,7,5,7,3,2,3,5,6,4,7,7,11,4,7,13,8,7,17,4,15,16,6,1,6,7,6,8,16,8,2,1,10,17,1,9,5,9,7,4,2,17,10,3,2,2,1,0,6,9,1,3,10,10,7,3,0,5,16,9,9,5,14,8,0,9,5,7,2,3,11,3,9,4,18,2,6,5,14,5,3,0,4,6,10,11,4,8,2,19,3,1,6,7,14,3,10,2,2,9,3,6,3,1,3,3,4,2,13,30,8,2,1,11,7,8,14,5,5,3,4,12,5,5,9,10,3,2,7,2,4,9,32,9,11,5,6,10,3,1,7,8,4,4,8,2,7,8,14,11,16,5,7,5,1,17,1,20,15,5,6,16,4,10,1,7,4,6,6,11,5,4,8,6,3,6,6,4,4,5,2,7,8,4,8,5,7,11,6,4,5,2,7,4,4,1,2,6,1,16,5,17,6,7,9,1,1,4,6,7,15,5,8,0,3,3,6,6,8,2,18,5,8,5,7,4,18,5,12,23,20,8,9,3,6,6,6,4,3,10,4,11,2,13,5,10,5,1,7,18,4,12,17,4,10,5,20,5,3,6,1,6,1,5,4,3,10,10,6,6,7,2,22,4,2,9,3,7,9,2,20,7,1,2,6,4,3,2,3,1,8,5,2,5,4,2,3,2,4,7,8,3,7,8,5,5,5,7,6,8,3,5,4,5,17,3,2,1,6,3,5,5,2,4,2,3,13,6,6,8,2,4,5,4,7,13,2,11,2,4,8,27,8,6,5,5,15,2,2,4,13,1,4,21,6,4,2,8,4,10,6,6,4,2,3,6,7,6,6,13,6,1,4,5,11,8,9,5,9,7,6,21,2,6,7,5,4,16,6,4
"8",7,9,2,3,42,30,18,14,4,4,3,6,8,2,18,33,9,34,3,6,24,8,27,5,2,12,8,3,14,5,6,3,9,15,5,40,6,6,25,3,41,28,7,5,6,10,2,9,2,3,3,18,8,7,6,32,9,6,2,6,7,13,6,3,49,9,2,15,11,57,5,9,7,5,21,71,1,37,3,10,15,20,44,7,7,3,54,47,2,6,5,11,3,27,3,14,4,2,5,5,4,2,30,2,18,22,5,0,3,5,8,5,11,9,7,4,8,15,2,6,10,7,25,5,5,11,21,16,50,10,29,31,10,2,9,7,10,22,64,14,6,1,7,48,3,26,3,23,5,3,2,46,24,3,6,3,14,5,9,7,6,2,29,8,4,6,4,5,34,7,4,2,38,3,4,10,5,3,4,9,28,6,12,15,38,2,6,4,60,12,1,8,4,15,10,20,6,21,4,50,7,3,5,6,24,10,36,4,4,13,11,6,4,8,5,7,0,13,12,51,5,1,3,8,16,21,40,9,20,2,3,32,13,2,28,16,10,5,5,0,3,4,66,9,24,4,10,4,10,15,9,3,4,7,3,2,19,5,11,23,15,3,8,4,4,33,6,42,50,5,4,28,5,5,5,27,9,9,7,20,3,3,10,5,9,5,10,2,4,2,5,4,5,5,35,3,7,35,27,10,1,1,8,3,6,5,12,9,4,26,5,46,5,14,7,4,7,9,6,12,40,13,13,4,5,4,3,4,6,3,35,1,4,3,6,5,56,3,8,58,54,8,5,4,8,10,5,6,5,19,7,19,4,28,4,21,13,8,2,57,5,20,52,5,11,11,41,3,4,7,2,5,5,4,3,5,29,38,8,7,13,5,69,28,4,31,10,7,3,5,37,13,8,4,5,4,7,5,1,2,4,5,1,5,8,1,3,5,11,5,6,5,5,25,6,2,1,7,6,3,4,4,5,1,37,8,1,2,5,8,6,6,5,6,8,1,21,14,2,13,3,7,6,10,3,43,1,48,6,5,8,41,6,2,8,4,36,3,1,12,26,5,5,60,8,4,1,5,3,7,4,3,5,6,25,18,6,2,21,23,1,10,6,3,9,3,10,3,28,5,6,59,4,16,18,6,5,45,2,5
"9",10,11,2,1,27,25,15,12,8,5,4,5,9,6,16,27,6,26,0,3,19,6,21,1,2,6,9,13,5,8,5,4,3,10,6,22,11,5,10,8,28,17,6,1,8,6,2,6,1,1,6,9,2,2,6,30,16,3,7,3,4,12,1,3,42,3,6,10,10,29,7,8,8,7,8,47,7,26,3,6,14,20,17,4,6,10,38,20,6,7,5,5,1,13,5,13,1,4,3,5,5,4,17,2,15,15,5,3,1,2,12,7,9,9,8,2,2,9,5,16,15,8,13,3,5,6,10,11,31,8,16,20,7,1,8,5,4,11,37,11,5,2,7,22,6,19,0,10,4,2,4,26,20,1,6,2,8,2,10,11,8,1,10,11,2,3,3,4,29,1,1,9,28,0,5,5,2,5,3,7,15,1,8,10,15,3,5,6,35,8,7,1,9,8,8,11,4,15,2,30,7,1,6,3,13,3,19,3,4,9,10,12,3,3,10,9,4,9,14,33,6,3,6,7,18,17,15,9,19,3,5,24,11,4,13,9,5,3,2,5,4,6,46,10,17,4,9,5,3,9,6,4,6,5,4,2,17,3,9,13,11,3,5,11,2,25,0,31,30,7,4,18,3,9,4,16,6,5,5,9,4,0,7,5,0,7,5,4,2,8,4,10,4,1,24,3,8,28,19,7,5,3,2,3,4,3,10,17,9,15,3,28,6,10,9,6,3,6,9,9,26,13,5,3,3,4,6,3,3,6,23,6,14,8,8,4,31,9,7,44,29,7,5,4,4,5,4,7,2,17,6,5,1,25,1,14,8,5,7,20,3,17,39,3,8,9,20,5,4,5,4,5,5,3,6,9,20,20,7,5,18,8,29,20,5,15,7,9,5,2,18,5,4,6,2,7,10,4,3,1,10,4,2,5,3,0,2,6,10,4,5,6,10,17,6,4,5,9,3,6,2,1,4,2,26,6,2,7,3,5,5,4,7,2,8,1,18,11,6,8,3,12,10,3,4,21,4,32,2,10,3,33,7,3,6,7,30,5,4,6,12,5,3,36,11,5,2,10,3,5,4,4,1,5,15,8,2,2,11,17,4,1,5,3,4,5,8,0,14,5,5,35,3,15,15,11,5,30,8,4
"10",4,9,1,5,46,44,23,14,15,6,5,9,9,5,21,62,3,53,9,4,29,6,31,3,4,20,8,7,7,2,9,6,4,15,5,47,9,2,32,3,54,43,6,10,1,6,3,7,3,3,5,21,2,5,2,56,8,1,2,5,4,14,7,3,67,3,6,11,14,68,4,10,7,2,26,85,7,51,3,7,28,20,44,4,7,5,73,54,4,1,7,6,1,20,6,19,5,7,2,3,6,4,46,5,23,27,3,4,8,5,7,4,14,13,8,6,7,12,4,7,18,5,47,4,4,13,27,23,68,12,36,46,6,0,11,4,4,28,67,11,13,3,6,50,5,27,7,32,6,5,2,41,27,1,12,7,12,4,15,3,8,5,19,9,3,9,6,4,35,4,3,3,54,0,6,7,2,10,4,8,34,3,9,15,49,1,4,6,68,13,2,3,1,22,9,23,4,38,4,48,6,0,4,6,36,8,31,3,9,8,3,15,12,7,12,5,7,26,24,87,12,4,6,9,15,28,37,16,40,4,4,40,35,4,24,18,4,2,6,1,4,6,86,10,37,0,6,4,7,11,5,2,11,2,6,1,32,5,7,32,23,3,5,8,3,46,6,58,68,3,3,36,3,3,5,29,5,10,1,19,1,5,5,3,2,7,5,4,8,5,6,6,6,2,36,6,9,40,45,5,3,5,7,6,9,3,5,17,2,34,3,67,6,17,6,15,7,4,6,8,39,14,12,2,4,2,5,5,9,4,46,2,3,2,23,5,67,7,10,62,44,3,5,5,5,19,6,2,6,25,7,12,1,39,3,29,14,9,1,66,7,28,56,4,17,16,58,6,4,10,0,5,8,4,12,9,46,30,18,4,28,4,71,28,3,28,13,7,6,3,49,8,4,4,2,4,0,0,2,2,17,4,3,6,5,0,2,1,7,6,8,5,6,26,7,5,3,12,2,4,3,4,7,5,53,2,3,4,7,7,8,6,5,3,2,3,29,10,8,9,2,5,6,5,9,34,4,41,7,6,9,54,10,3,4,3,52,3,3,7,22,3,6,79,9,12,1,10,2,4,6,0,4,5,27,19,9,3,30,46,1,7,4,3,9,4,6,0,28,16,6,81,2,26,32,3,1,53,7,7
