"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200","V201","V202","V203","V204","V205","V206","V207","V208","V209","V210","V211","V212","V213","V214","V215","V216","V217","V218","V219","V220","V221","V222","V223","V224","V225","V226","V227","V228","V229","V230","V231","V232","V233","V234","V235","V236","V237","V238","V239","V240","V241","V242","V243","V244","V245","V246","V247","V248","V249","V250","V251","V252","V253","V254","V255","V256","V257","V258","V259","V260","V261","V262","V263","V264","V265","V266","V267","V268","V269","V270","V271","V272","V273","V274","V275","V276","V277","V278","V279","V280","V281","V282","V283","V284","V285","V286","V287","V288","V289","V290","V291","V292","V293","V294","V295","V296","V297","V298","V299","V300","V301","V302","V303","V304","V305","V306","V307","V308","V309","V310","V311","V312","V313","V314","V315","V316","V317","V318","V319","V320","V321","V322","V323","V324","V325","V326","V327","V328","V329","V330","V331","V332","V333","V334","V335","V336","V337","V338","V339","V340","V341","V342","V343","V344","V345","V346","V347","V348","V349","V350","V351","V352","V353","V354","V355","V356","V357","V358","V359","V360","V361","V362","V363","V364","V365","V366","V367","V368","V369","V370","V371","V372","V373","V374","V375","V376","V377","V378","V379","V380","V381","V382","V383","V384","V385","V386","V387","V388","V389","V390","V391","V392","V393","V394","V395","V396","V397","V398","V399","V400","V401","V402","V403","V404","V405","V406","V407","V408","V409","V410","V411","V412","V413","V414","V415","V416","V417","V418","V419","V420","V421","V422","V423","V424","V425","V426","V427","V428","V429","V430","V431","V432","V433","V434","V435","V436","V437","V438","V439","V440","V441","V442","V443","V444","V445","V446","V447","V448","V449","V450","V451","V452","V453","V454","V455","V456","V457","V458","V459","V460","V461","V462","V463","V464","V465","V466","V467","V468","V469","V470","V471","V472","V473","V474","V475","V476","V477","V478","V479","V480","V481","V482","V483","V484","V485","V486","V487","V488","V489","V490","V491","V492","V493","V494","V495","V496","V497","V498","V499","V500"
"1",61,63,1,126,2,3,2,2,1,76,60,6,2,1,14,1,2,0,2,84,8,62,32,1,3,3,0,2,67,11,5,2,0,1,1,101,27,10,43,52,2,2,3,3,4,100,2,3,109,4,5,2,12,30,4,25,0,3,3,12,16,3,1,2,33,62,93,0,0,50,1,43,3,108,3,6,79,2,0,2,59,1,54,60,32,4,85,32,1,4,74,54,35,1,0,3,5,0,1,4,46,3,1,1,4,2,3,4,10,71,5,71,39,30,15,110,2,0,0,33,1,5,24,3,3,4,1,58,19,111,66,10,36,4,7,67,3,0,3,116,13,10,42,1,70,25,1,3,2,2,121,1,0,6,149,0,1,96,5,0,68,39,3,31,3,0,11,3,3,4,4,4,44,5,2,7,17,9,3,5,49,23,54,2,1,2,1,31,8,4,3,57,48,1,152,65,3,0,0,1,50,0,1,77,1,1,3,1,14,0,3,46,82,2,59,3,26,172,2,27,6,45,9,4,0,4,3,49,5,47,75,40,2,63,1,1,58,3,3,23,3,39,3,9,1,2,1,4,92,3,2,6,0,0,2,1,22,1,39,1,3,2,13,16,3,151,3,0,0,1,25,1,14,1,1,3,2,29,3,39,119,64,4,0,50,2,23,3,10,3,27,0,18,0,4,57,13,5,7,22,5,33,117,4,28,3,25,4,2,6,2,1,66,2,48,5,3,3,0,114,1,4,45,2,1,2,3,61,2,0,4,5,26,1,2,36,20,5,106,2,3,2,2,1,12,4,5,28,3,0,5,0,2,28,2,24,3,1,47,43,15,3,1,9,39,1,40,49,14,1,0,2,1,0,2,2,2,4,6,45,2,1,54,45,22,1,35,57,32,1,2,11,1,1,2,0,4,2,2,21,15,1,3,0,1,32,3,24,1,5,2,0,9,1,0,21,35,37,2,3,46,3,2,46,64,3,1,38,1,4,26,2,3,7,104,2,1,2,47,3,14,4,90,1,17,1,28,5,53,62,99,11,18,5,55,2,2,47,0,48,2,3,2,2,73,1,4,2,25,2,6,92,5,3,40,1,0,1,4,29,2,1,1,3,108,1,4,2,2,3,9,40,1,3,3,1,5,2,41,58
"2",57,48,0,124,2,1,1,4,3,68,77,6,5,0,11,2,9,1,3,71,6,60,34,0,1,4,1,2,81,16,4,5,2,1,2,80,25,18,30,30,2,2,0,3,2,101,0,4,94,1,1,2,7,31,5,27,3,1,1,9,15,2,0,2,26,60,83,1,0,55,2,37,3,92,3,2,72,2,1,1,55,8,51,54,28,4,71,31,5,4,63,51,31,3,5,5,1,6,3,0,38,5,5,0,4,5,1,4,9,80,2,76,48,36,10,93,3,2,2,45,1,3,31,3,5,1,0,48,19,112,55,13,32,3,1,59,6,0,2,88,23,13,35,0,83,21,2,0,2,2,110,3,0,12,128,1,1,102,3,3,83,36,2,30,2,3,12,3,2,3,6,7,35,7,4,11,26,1,0,5,54,22,52,1,2,0,1,39,14,2,4,68,41,0,157,44,1,4,0,1,61,2,2,68,2,1,1,5,24,0,0,63,59,1,63,3,30,148,2,36,0,37,3,8,1,3,7,49,2,49,60,43,4,58,3,1,57,1,1,23,2,28,1,10,1,3,3,5,96,2,2,11,4,1,3,3,16,6,52,3,8,0,14,17,2,143,0,4,1,0,31,1,28,4,2,1,2,28,2,63,137,48,3,0,60,3,46,1,12,0,43,3,25,1,3,47,10,5,1,12,3,21,152,3,35,4,30,0,5,14,2,4,61,5,64,2,0,4,1,115,1,4,47,3,2,2,2,60,3,1,2,3,25,0,4,35,23,1,101,0,1,2,3,3,15,3,3,26,2,2,3,3,0,30,0,19,1,5,53,43,16,2,3,9,32,2,30,46,11,2,1,2,3,1,2,1,1,3,1,37,2,2,75,47,22,3,20,44,31,2,1,8,1,2,1,2,5,2,2,34,20,3,0,0,3,38,0,29,4,2,1,3,13,3,1,32,24,32,3,2,34,3,2,38,70,2,4,37,2,8,18,2,2,10,90,2,1,2,35,2,8,4,84,1,19,3,34,4,39,64,95,9,22,2,45,2,4,37,1,56,4,2,1,5,84,4,3,2,20,0,2,68,1,4,37,2,3,4,0,30,1,1,1,1,110,3,4,2,5,4,3,28,0,1,2,2,0,5,46,63
"3",11,14,0,28,1,0,3,2,3,22,15,7,1,2,7,1,4,1,2,23,3,16,8,2,1,2,1,2,15,5,3,1,1,1,1,23,5,3,5,7,1,4,1,4,3,11,3,2,26,3,5,2,11,9,3,5,3,2,3,5,6,0,1,6,0,11,16,1,1,16,2,8,6,13,5,0,14,3,0,0,8,2,10,14,5,2,15,8,1,5,7,11,9,0,3,0,1,3,2,1,8,2,5,0,1,1,1,2,6,21,3,10,8,8,2,18,4,1,2,8,5,9,3,3,3,3,5,13,8,24,14,3,8,6,2,13,1,3,4,36,7,5,10,4,16,6,6,2,5,1,26,4,2,2,26,1,2,19,2,1,15,7,0,4,2,2,9,0,3,3,1,1,13,3,1,5,5,4,2,4,11,5,10,4,1,1,1,10,1,2,2,11,18,1,29,18,3,2,3,5,8,1,3,17,1,3,0,5,2,1,1,10,26,2,22,3,11,24,1,3,3,13,2,5,1,2,3,10,2,11,14,6,2,16,0,1,15,4,1,7,2,2,0,4,0,0,3,2,20,2,1,2,3,2,6,2,4,3,5,2,2,3,6,5,1,26,3,2,1,1,11,3,5,3,1,2,1,8,3,2,25,7,0,1,13,1,9,3,2,0,3,1,4,2,1,13,3,2,0,5,2,6,33,5,9,2,2,5,4,1,3,1,12,1,12,6,2,3,2,34,5,0,13,2,1,1,0,10,4,2,3,1,4,2,4,9,8,2,27,0,1,4,1,0,1,6,7,8,3,1,0,4,2,6,2,7,4,3,13,14,5,4,2,5,9,2,5,8,7,2,3,1,1,2,5,1,4,3,4,5,3,1,13,13,5,2,11,14,12,2,4,2,1,3,0,0,4,4,1,6,9,5,2,1,1,9,1,10,3,4,3,2,3,3,2,4,11,4,3,1,12,1,0,14,9,2,0,7,2,4,9,3,1,8,15,1,0,5,9,2,2,4,20,5,8,6,7,4,11,10,14,4,5,2,7,3,1,12,0,10,5,2,2,2,13,2,4,3,7,1,1,15,2,1,5,3,2,2,2,6,2,5,3,3,27,1,1,4,1,2,1,6,0,6,1,5,1,2,15,12
"4",16,16,0,29,3,4,3,3,2,20,7,6,4,0,4,5,1,3,3,24,2,8,11,3,1,2,0,2,25,2,7,2,0,2,1,26,11,2,12,7,1,2,2,3,5,31,0,3,30,1,0,2,4,8,5,6,3,4,3,7,5,3,1,2,13,14,28,1,4,15,2,13,6,24,3,2,20,0,1,3,16,1,21,16,8,2,17,10,3,7,18,15,11,3,1,1,0,5,2,0,8,4,2,1,2,3,4,0,6,26,2,20,6,9,5,18,4,2,2,13,3,3,8,4,3,2,3,16,5,21,16,6,7,1,4,15,2,2,6,26,6,2,14,1,24,11,3,3,4,2,25,3,2,2,33,3,4,31,3,2,16,7,2,6,3,1,8,1,7,3,0,3,17,2,4,3,11,4,1,3,13,11,18,7,1,2,6,10,7,3,2,13,17,1,36,17,1,4,1,3,12,7,2,20,1,2,3,7,10,1,3,13,19,2,22,3,12,50,1,8,2,6,5,3,2,3,3,8,4,14,23,12,4,16,1,3,25,2,3,6,3,9,2,5,0,0,0,7,19,1,5,2,4,6,1,2,5,3,9,3,6,1,7,7,3,45,3,3,3,1,9,3,4,3,4,2,1,13,1,10,33,16,3,3,20,0,13,5,5,2,10,2,4,1,4,18,5,6,2,3,3,6,46,3,8,2,2,2,4,2,7,1,12,3,12,6,1,4,1,24,1,0,20,1,0,1,3,18,1,1,3,1,11,5,4,19,10,2,27,1,3,1,2,3,4,6,4,10,2,1,2,4,0,6,1,4,2,2,12,9,3,2,5,8,7,2,7,8,6,6,3,2,2,1,2,2,4,1,1,13,0,2,10,10,4,1,8,20,13,4,3,3,1,4,2,0,4,3,2,10,7,3,4,2,1,10,3,6,2,4,4,3,7,6,3,5,7,6,2,5,8,3,1,9,17,2,4,11,3,1,11,9,2,6,22,3,1,4,12,1,3,0,16,4,6,2,12,2,5,15,24,5,9,6,10,2,0,12,2,16,1,0,0,2,21,5,6,1,5,2,3,24,3,5,6,0,2,0,0,16,1,1,1,2,27,3,2,2,1,2,5,6,1,2,1,3,2,7,11,25
"5",14,14,1,24,3,2,0,2,1,18,26,2,5,2,7,1,2,2,0,15,2,19,7,1,1,4,0,2,24,4,1,4,3,3,0,22,7,1,12,12,2,2,2,1,5,28,7,2,23,0,1,1,0,10,2,11,3,4,5,1,3,0,1,5,8,8,20,2,1,7,3,13,1,15,0,0,15,4,0,2,13,4,15,10,7,4,15,11,4,4,20,19,11,3,5,1,2,1,4,4,8,3,3,0,2,1,3,0,5,15,2,18,9,5,5,24,4,1,2,16,2,3,9,3,6,3,3,11,5,29,13,2,10,1,5,27,7,2,8,25,9,3,12,1,23,6,3,2,3,6,25,3,1,2,35,0,1,31,2,4,15,12,4,10,1,7,6,1,4,6,4,1,8,3,4,4,4,6,0,2,14,8,14,2,0,6,2,12,1,3,4,18,16,1,31,14,4,2,0,6,14,3,3,13,2,1,2,4,8,1,2,16,16,3,20,2,4,38,4,15,4,11,3,2,3,5,2,11,4,14,11,16,0,13,1,3,19,1,2,6,1,3,1,6,2,1,2,3,14,1,1,6,3,4,4,4,4,4,7,1,3,2,8,7,5,32,0,4,1,1,13,1,11,3,4,2,3,11,6,9,38,10,1,2,17,0,10,2,5,0,10,0,4,1,4,19,8,2,4,9,1,7,22,3,3,3,4,4,3,3,4,4,23,2,21,1,2,9,2,33,3,3,15,0,1,1,3,17,2,0,3,0,15,2,4,9,2,3,25,1,1,3,1,1,1,5,1,7,1,2,2,2,0,5,2,13,2,3,9,7,7,0,2,7,6,4,14,11,7,3,9,2,3,4,2,3,3,3,3,5,0,1,17,14,5,4,12,18,14,1,1,2,2,1,0,2,1,4,3,5,7,4,4,0,3,10,0,12,2,5,4,2,4,5,1,5,8,4,5,6,12,1,1,14,19,6,4,6,6,1,12,3,1,6,21,3,3,8,9,1,8,1,23,3,9,6,12,3,8,15,17,4,7,3,11,4,0,14,0,12,3,1,1,0,30,4,1,6,5,1,1,17,1,3,6,3,0,4,1,9,2,1,2,2,30,2,2,4,1,2,2,10,0,2,0,3,2,6,14,17
"6",18,12,0,21,0,0,2,4,2,15,21,5,3,3,5,0,7,1,0,16,4,17,8,1,2,4,1,2,21,3,5,2,1,6,3,22,6,9,8,17,3,4,2,1,1,28,3,3,34,3,2,1,7,10,2,5,2,2,3,1,3,2,2,6,12,15,28,2,2,11,0,11,8,30,3,0,19,3,0,6,14,0,12,15,12,2,17,9,3,8,15,20,10,1,6,4,1,1,3,2,7,3,2,2,1,0,3,4,3,15,5,18,14,6,7,18,5,3,3,13,4,2,7,2,3,4,1,9,3,30,14,3,8,0,3,20,0,4,4,34,7,4,9,2,30,7,6,1,2,0,32,3,0,4,27,0,4,26,6,4,18,11,1,9,3,3,8,2,3,2,4,6,9,3,2,3,6,1,1,1,10,9,18,2,2,5,3,11,6,5,3,17,15,0,48,18,2,0,1,3,11,1,3,19,0,1,6,3,9,1,3,17,16,4,19,1,9,38,3,8,0,16,1,2,1,3,2,16,1,8,22,18,4,19,3,1,14,3,3,7,3,10,1,8,3,0,0,3,26,1,1,2,4,3,3,1,2,5,9,1,3,3,9,2,2,41,6,1,1,1,11,1,11,2,0,2,1,8,1,5,32,15,3,0,25,4,13,2,5,0,14,0,8,0,2,21,3,1,3,9,5,7,30,3,8,1,9,3,3,7,4,1,21,3,17,0,1,6,2,37,1,4,17,7,1,2,4,24,0,0,0,0,12,3,1,7,5,7,31,3,3,5,0,2,3,2,4,8,2,1,2,3,1,9,4,4,5,4,12,8,2,0,1,6,6,2,9,15,3,1,5,1,4,3,3,0,3,1,4,9,0,0,11,10,7,3,8,11,9,7,1,1,2,2,2,3,2,0,4,12,6,3,2,0,2,13,7,12,3,1,2,1,6,2,4,6,13,4,1,3,11,3,2,10,12,2,1,16,2,5,11,3,2,5,19,3,0,7,10,0,5,3,9,5,4,4,13,5,12,14,26,6,7,1,15,3,5,14,3,11,2,4,0,3,20,2,1,2,3,0,1,25,1,4,8,2,1,2,1,8,3,2,2,2,28,4,2,2,0,2,2,13,0,3,0,0,1,6,15,23
"7",78,78,2,166,4,0,1,2,3,66,78,2,3,1,13,0,1,1,1,97,1,79,47,2,1,6,3,1,95,11,3,5,5,0,1,135,26,13,35,48,1,3,3,1,1,118,6,2,132,2,2,3,14,38,4,12,7,2,0,12,28,5,0,5,35,63,109,4,0,52,3,42,3,111,3,1,87,2,1,1,77,1,60,72,31,4,102,37,1,3,99,72,40,3,4,3,0,3,4,2,29,3,3,0,1,4,3,3,17,80,0,64,53,34,16,117,5,0,2,49,3,4,37,4,4,6,4,64,35,118,60,17,34,2,2,62,3,5,2,136,17,11,44,3,107,30,3,1,1,5,141,0,2,8,130,1,3,120,2,3,76,38,2,24,2,0,11,2,1,5,3,5,45,2,1,12,24,4,1,4,52,20,67,6,0,1,4,41,16,4,3,75,49,2,212,67,4,1,3,4,57,1,2,90,4,2,2,5,31,0,5,81,79,0,62,1,31,185,3,27,0,53,7,4,1,6,5,56,2,71,76,63,0,68,3,1,86,0,4,25,3,33,0,12,2,0,3,2,90,2,1,13,2,4,1,1,19,2,49,1,3,1,15,17,5,180,4,2,1,0,33,1,26,4,7,1,3,33,3,60,186,51,1,1,69,1,39,2,15,2,39,2,25,1,5,63,17,2,1,23,1,35,150,1,31,2,38,4,1,10,1,1,92,4,61,0,0,6,2,160,2,8,66,3,3,3,2,64,1,1,1,1,35,1,2,39,15,3,119,0,0,1,1,7,17,8,1,43,2,2,0,4,0,53,1,29,1,2,56,40,12,0,2,15,36,1,46,35,16,2,5,1,0,1,11,2,3,0,1,50,4,1,76,60,19,1,39,78,46,2,1,8,0,1,2,0,1,6,1,44,22,2,1,1,2,33,2,26,3,7,4,1,9,2,1,47,49,38,3,4,48,4,2,54,63,4,7,34,5,3,42,2,1,12,99,4,1,6,44,2,14,2,109,7,26,2,63,3,48,79,113,15,24,8,58,1,3,52,1,49,2,2,4,1,93,6,2,3,19,0,2,117,2,0,32,4,2,1,0,49,0,1,2,3,140,2,3,1,1,4,3,45,3,5,1,2,4,2,65,57
"8",20,16,2,26,6,1,1,3,2,20,15,7,8,0,8,2,6,1,3,21,6,15,11,1,1,3,1,2,22,6,1,5,3,1,1,23,9,7,14,11,3,1,1,5,1,24,2,6,38,1,0,2,2,15,3,11,2,1,1,9,9,0,2,1,6,22,40,2,3,11,0,9,5,27,2,1,26,1,0,3,16,1,12,21,9,2,20,7,6,5,20,21,8,0,4,1,1,1,1,1,12,3,2,0,3,2,3,3,7,22,3,20,10,11,6,32,3,2,2,10,2,3,14,4,2,1,2,14,9,32,18,5,6,3,0,18,3,2,4,40,12,5,14,2,21,7,3,2,3,0,22,3,1,4,38,0,5,26,2,7,22,11,0,9,3,3,4,2,3,3,1,1,10,3,2,6,5,5,2,4,16,5,24,1,3,1,1,14,3,3,2,17,23,3,44,19,1,0,3,1,13,2,2,33,0,2,1,3,8,1,0,14,31,3,17,0,12,45,2,10,7,15,0,2,0,3,1,18,1,17,24,14,3,19,2,2,19,3,7,6,3,9,4,4,0,2,0,2,28,1,5,2,2,5,4,1,7,7,14,0,7,1,7,4,4,46,4,1,0,1,8,1,13,1,2,4,2,15,6,25,42,17,1,0,23,0,16,7,5,0,12,2,5,1,1,12,5,2,2,6,1,4,43,1,4,3,17,2,2,4,0,0,18,3,17,1,1,4,0,41,1,2,18,1,1,1,3,23,1,0,0,4,11,4,1,14,8,3,40,0,0,2,1,1,5,2,5,11,2,0,1,2,2,8,4,14,0,1,11,17,7,0,6,7,10,0,5,13,8,2,0,2,1,3,3,2,4,3,1,8,0,1,21,10,7,3,10,21,9,2,1,4,6,0,4,2,2,2,3,15,3,3,3,0,5,4,1,7,3,3,4,3,2,3,3,14,10,13,0,4,9,5,1,15,14,1,3,9,2,2,14,2,1,7,41,0,1,5,13,2,2,10,28,5,10,8,13,4,13,17,27,5,10,2,11,4,0,9,1,16,3,2,2,1,28,2,3,4,4,1,5,31,2,4,13,4,1,1,0,12,0,2,2,2,29,4,3,2,3,2,3,9,1,0,1,4,3,0,19,16
"9",11,12,0,20,7,0,3,1,0,19,20,4,2,3,5,2,4,1,3,18,0,13,6,1,2,5,0,0,12,3,2,1,2,3,1,19,7,3,6,5,1,2,2,2,2,19,3,5,20,2,4,3,2,5,2,11,5,2,7,2,5,1,0,2,6,10,9,2,1,8,2,9,4,16,0,5,19,0,1,1,11,2,7,8,5,3,11,11,5,4,17,10,10,1,2,3,5,3,0,3,6,0,4,0,2,1,5,2,4,22,3,14,11,6,2,20,6,2,4,8,1,1,8,5,0,4,5,12,7,23,15,4,8,2,3,17,3,4,3,21,1,5,9,3,15,4,2,2,3,6,18,3,2,3,15,0,4,19,6,4,13,11,5,9,3,1,4,4,6,3,4,4,12,3,2,1,5,2,0,2,6,7,9,6,1,3,6,8,6,2,2,10,14,1,31,14,4,2,3,3,14,1,1,18,5,2,4,2,8,1,1,8,17,3,12,0,9,21,3,8,1,3,2,4,0,0,1,15,3,7,9,6,3,17,0,0,11,2,0,4,5,3,3,4,3,0,0,3,25,3,7,3,1,2,4,1,2,2,6,2,7,3,4,2,5,29,4,2,0,3,12,4,7,2,2,1,1,14,1,10,32,12,0,3,11,2,8,2,6,3,14,1,2,2,1,11,9,3,3,16,3,5,28,3,6,3,6,5,1,3,2,1,12,5,20,3,2,5,1,14,1,1,11,0,1,3,0,13,1,4,4,1,10,1,5,9,5,4,24,0,1,2,4,0,2,3,4,6,7,0,2,5,1,8,3,3,4,4,11,7,1,0,3,1,15,1,6,8,2,5,4,3,2,3,4,0,3,3,0,5,3,1,14,8,8,1,6,19,13,5,2,4,2,1,0,2,6,0,2,13,4,2,2,1,3,2,2,6,6,3,2,0,3,7,3,4,9,4,0,2,7,4,2,8,21,1,3,8,7,4,4,5,2,5,28,5,1,5,7,2,2,1,20,2,10,1,13,6,9,16,28,3,7,1,12,4,3,10,1,9,7,2,1,3,14,2,4,0,1,0,3,17,5,3,7,0,0,5,4,7,1,2,1,1,24,6,5,2,0,6,2,13,1,2,1,2,2,6,18,9
"10",43,27,1,70,1,0,1,2,1,38,49,4,3,0,10,5,2,1,3,55,0,29,25,1,1,2,5,3,43,11,2,5,2,1,4,55,14,4,25,21,2,5,1,6,4,55,1,1,72,2,0,3,9,20,4,14,4,2,3,7,10,4,3,2,18,28,50,1,4,32,2,28,2,60,4,3,49,2,0,5,36,2,43,30,25,8,55,20,0,3,49,37,23,1,2,3,1,1,7,2,5,1,1,0,2,5,4,4,5,35,5,37,36,14,5,57,3,0,1,28,0,4,19,2,1,2,2,39,13,66,29,13,21,7,0,39,2,3,2,63,15,12,18,1,45,10,1,1,4,3,69,2,1,4,71,0,6,47,3,4,43,25,2,23,4,0,4,1,4,3,4,0,16,8,4,7,14,2,1,1,22,13,41,2,2,3,6,28,6,1,4,34,29,3,93,31,4,1,1,6,36,2,2,48,1,2,3,3,16,2,2,32,41,2,36,3,14,94,2,25,2,29,3,5,1,2,7,32,3,24,45,24,2,35,3,0,33,4,4,12,1,13,0,7,4,3,3,6,60,0,1,16,2,2,4,1,8,3,23,1,5,1,15,13,1,73,8,2,0,1,22,1,19,2,2,1,1,15,8,27,72,22,3,4,43,0,21,4,4,0,13,2,4,3,3,27,9,1,1,12,1,20,83,3,13,1,19,3,3,6,2,4,42,4,41,0,2,4,1,67,1,1,26,5,3,0,3,40,1,1,2,2,15,2,0,20,14,4,75,3,1,5,4,4,10,6,4,26,0,1,3,1,0,22,0,9,3,3,31,24,9,1,3,7,15,6,24,20,8,3,5,0,3,3,5,0,4,3,3,24,4,3,27,26,9,1,22,40,19,3,4,8,6,3,4,1,2,2,1,21,10,3,1,0,0,25,1,19,2,3,2,0,5,4,1,17,19,19,3,3,20,3,3,23,26,2,4,33,2,3,25,4,2,8,54,2,2,5,21,0,14,3,44,4,14,3,12,2,13,32,53,9,14,2,19,1,5,25,1,38,4,0,4,2,45,2,4,2,16,1,1,34,3,3,20,4,3,2,4,16,0,2,2,1,58,2,1,1,0,0,3,17,1,3,3,1,1,2,30,32
