"","T1","T2","T3","T4","T5","T6","T7"
"S1",7,0,0,2,0,0,0
"S2",6,0,2,0,6,0,0
"S3",0,0,0,0,5,0,0
"S4",13,0,0,0,0,0,0
"S5",0,4,10,0,0,0,0
"S6",0,0,0,0,5,3,0
"S7",0,0,0,6,0,0,0
"S8",0,0,0,10,0,0,0
"S9",0,0,4,0,1,1,0
"S10",7,0,3,0,0,3,0
"S11",7,4,1,0,2,0,0
"S12",0,13,0,0,5,0,0
"S13",0,0,0,4,0,5,0
"S14",0,0,0,5,0,0,0
"S15",1,0,1,3,4,0,0
"S16",0,0,8,0,1,0,0
"S17",0,0,3,0,5,5,0
"S18",0,0,0,3,0,0,1
"S19",0,0,0,0,8,0,0
"S20",9,0,0,0,0,0,1
"S21",0,0,8,0,5,0,0
"S22",6,0,0,5,0,0,0
"S23",4,0,0,0,0,0,0
"S24",0,0,5,4,0,0,0
"S25",0,4,0,0,0,4,0
"S26",0,0,0,4,5,0,0
"S27",0,0,0,0,6,0,0
"S28",0,0,8,0,0,0,1
"S29",8,0,0,0,0,0,0
"S30",1,0,4,0,0,2,0
"S31",0,0,0,5,0,8,0
"S32",0,0,0,0,0,9,0
"S33",0,4,0,0,7,0,0
"S34",0,0,7,0,0,0,0
"S35",0,0,0,0,0,8,0
"S36",10,0,0,0,0,0,0
"S37",2,0,4,0,0,5,0
"S38",1,4,0,0,3,5,0
"S39",4,0,0,2,4,0,0
"S40",4,0,0,6,0,0,0
"S41",0,0,0,0,0,8,0
"S42",0,0,5,5,0,2,0
"S43",0,0,8,0,0,0,0
"S44",0,10,0,0,1,3,0
"S45",0,4,2,0,1,2,0
"S46",11,0,0,0,0,0,0
"S47",0,0,2,6,0,4,0
"S48",0,0,0,1,11,1,0
"S49",12,0,0,0,0,0,0
"S50",0,0,0,0,4,5,0
"S51",0,0,3,0,0,5,0
"S52",0,3,1,0,0,5,0
"S53",1,2,0,0,4,0,0
"S54",3,0,0,8,2,0,0
"S55",0,0,10,0,0,5,0
"S56",2,0,4,0,6,0,0
"S57",0,9,0,0,0,0,0
"S58",0,3,0,0,4,0,0
"S59",0,2,7,0,2,0,0
"S60",1,0,0,3,0,5,0
"S61",2,0,4,0,0,1,0
"S62",0,0,0,0,0,10,0
"S63",0,0,0,7,0,0,0
"S64",0,11,0,0,0,0,0
"S65",2,0,0,0,14,0,0
"S66",6,0,0,0,0,0,0
"S67",9,0,0,0,0,0,0
"S68",0,0,9,0,0,0,0
"S69",0,1,0,0,5,0,0
"S70",5,0,0,1,0,0,0
"S71",0,8,0,0,0,1,0
"S72",4,0,1,0,0,0,0
"S73",0,14,0,0,0,0,0
"S74",10,0,0,0,0,0,0
"S75",0,5,0,0,1,4,0
"S76",0,0,0,0,1,7,0
"S77",8,0,0,0,0,0,0
"S78",0,0,2,0,0,4,0
"S79",0,0,3,0,2,0,0
"S80",0,2,4,0,0,4,0
"S81",6,0,0,0,0,1,0
"S82",0,0,0,8,0,0,0
"S83",6,4,0,0,0,0,0
"S84",5,0,0,0,0,4,0
"S85",3,0,2,2,0,2,0
"S86",0,5,0,0,0,7,0
"S87",8,0,7,0,0,3,0
"S88",3,0,0,4,0,2,0
"S89",0,0,1,4,0,7,0
"S90",0,0,7,6,4,0,0
"S91",7,0,3,0,0,1,0
"S92",6,0,0,0,0,12,0
"S93",3,14,0,0,0,0,0
"S94",0,0,0,0,4,3,0
"S95",0,4,1,3,3,0,0
"S96",0,0,0,0,0,8,0
"S97",0,0,4,0,0,2,0
"S98",0,0,9,1,0,0,0
"S99",0,0,12,0,0,1,1
"S100",0,0,10,0,0,0,0
"S101",3,0,4,3,0,0,0
"S102",0,6,0,0,5,0,0
"S103",0,6,0,1,0,4,0
"S104",0,2,0,0,0,0,0
"S105",0,0,0,1,9,0,0
"S106",0,0,2,0,0,6,0
"S107",0,1,5,0,3,3,0
"S108",0,1,0,0,0,9,1
"S109",1,0,0,0,11,0,0
"S110",8,0,5,0,0,0,0
"S111",0,0,10,0,6,0,0
"S112",7,0,7,0,0,0,0
"S113",4,0,2,0,1,3,0
"S114",3,6,0,0,0,0,0
"S115",1,0,0,0,0,10,0
"S116",10,0,0,0,3,0,0
"S117",0,0,0,0,6,10,0
"S118",0,0,3,0,4,0,0
"S119",0,0,0,0,0,8,0
"S120",4,5,5,0,0,0,0
"S121",0,2,0,2,0,6,0
"S122",0,2,0,13,0,0,0
"S123",3,1,0,0,1,4,0
"S124",0,0,2,0,9,0,0
"S125",0,0,0,0,3,9,0
"S126",0,0,0,0,9,0,0
"S127",0,4,0,0,2,3,0
"S128",6,0,0,0,0,2,0
"S129",2,2,1,0,2,0,0
"S130",11,0,0,0,0,0,0
"S131",6,0,0,4,0,0,0
"S132",1,0,9,0,0,0,0
"S133",3,0,0,0,7,0,0
"S134",0,3,4,0,0,1,0
"S135",0,4,0,0,3,0,0
"S136",7,3,0,0,0,0,0
"S137",0,2,7,0,0,0,0
"S138",0,1,3,3,3,0,0
"S139",0,0,14,0,0,0,0
"S140",12,0,0,0,0,0,0
"S141",2,0,0,0,0,5,0
"S142",1,1,0,1,0,1,0
"S143",4,2,0,3,0,0,0
"S144",0,0,5,3,0,0,0
"S145",9,0,0,0,0,0,0
"S146",2,0,5,0,0,0,0
"S147",0,3,0,0,9,0,0
"S148",0,0,2,0,5,0,0
"S149",0,4,0,0,5,4,0
"S150",0,0,9,0,0,0,0
"S151",12,0,1,0,0,0,0
"S152",0,4,0,0,0,6,0
"S153",0,0,0,4,1,1,0
"S154",1,3,0,0,1,0,0
"S155",12,0,0,0,0,1,0
"S156",0,0,0,0,0,5,0
"S157",0,0,0,10,1,0,1
"S158",10,0,0,4,0,0,0
"S159",0,0,0,4,3,5,0
"S160",0,4,0,8,0,0,0
"S161",7,0,0,0,0,0,3
"S162",4,0,3,0,0,0,0
"S163",0,3,6,0,0,0,0
"S164",3,0,0,0,1,7,0
"S165",0,0,0,0,0,8,0
"S166",0,0,0,0,8,0,0
"S167",1,2,0,6,2,3,0
"S168",0,5,0,3,0,0,0
"S169",0,0,0,0,15,0,0
"S170",0,1,7,4,0,0,0
"S171",0,2,0,0,0,8,0
"S172",0,0,0,5,4,1,0
"S173",4,0,0,0,5,3,0
"S174",0,0,10,0,0,0,0
"S175",0,0,6,1,0,1,0
"S176",1,0,0,0,8,0,0
"S177",2,0,5,0,2,3,0
"S178",0,0,0,0,0,0,14
"S179",0,0,4,0,0,1,0
"S180",0,0,0,0,4,8,0
"S181",5,0,0,5,0,1,0
"S182",2,0,5,0,2,0,0
"S183",6,0,6,0,0,0,0
"S184",0,0,0,12,0,0,0
"S185",0,0,0,0,9,0,0
"S186",0,0,0,1,7,3,0
"S187",0,0,0,0,5,8,0
"S188",4,5,4,0,0,0,0
"S189",1,3,0,4,0,0,0
"S190",0,10,0,0,0,0,0
"S191",0,12,0,1,0,1,0
"S192",6,0,0,8,0,0,0
"S193",5,3,1,0,3,0,0
"S194",0,0,0,6,0,0,0
"S195",17,0,1,0,0,0,0
"S196",6,0,2,0,0,0,0
"S197",0,0,0,7,1,2,0
"S198",0,0,0,6,0,2,0
"S199",0,0,0,2,5,0,0
"S200",0,2,4,0,7,0,0
"S201",5,0,0,9,0,0,0
"S202",0,5,2,0,2,0,0
"S203",0,0,0,7,2,0,0
"S204",8,0,2,0,0,2,0
"S205",0,0,0,0,0,7,0
"S206",0,5,0,0,1,3,0
"S207",0,10,0,0,0,1,0
"S208",0,16,0,0,0,0,0
"S209",2,8,2,0,0,0,0
"S210",0,0,0,3,3,0,0
"S211",0,0,0,0,0,11,0
"S212",6,0,0,1,2,0,0
"S213",8,0,6,1,0,0,0
"S214",0,0,0,4,6,0,0
"S215",6,6,0,4,1,0,0
"S216",0,3,3,0,0,0,0
"S217",3,0,0,0,4,0,0
"S218",16,0,0,0,0,0,0
"S219",0,0,9,0,0,0,0
"S220",3,0,7,0,0,0,0
"S221",0,0,0,0,0,10,0
"S222",4,2,0,0,7,2,0
"S223",0,0,0,16,0,0,0
"S224",0,0,6,1,1,5,0
"S225",0,2,0,0,1,3,0
"S226",0,1,13,0,0,0,0
"S227",0,0,12,0,0,0,0
"S228",5,7,0,0,0,0,0
"S229",0,0,0,0,0,10,1
"S230",5,0,0,0,2,6,0
"S231",7,0,1,0,0,0,0
"S232",4,0,3,0,5,0,0
"S233",0,4,0,4,5,0,0
"S234",6,0,0,8,0,3,0
"S235",0,5,0,2,0,0,0
"S236",0,0,4,0,3,0,0
"S237",6,0,0,0,0,7,0
"S238",0,0,0,0,0,11,0
"S239",0,5,0,0,7,0,0
"S240",2,4,0,0,4,0,0
"S241",0,0,0,0,0,13,0
"S242",3,0,5,0,0,0,0
"S243",0,0,4,0,0,4,0
"S244",1,0,2,0,6,0,0
"S245",0,0,10,0,0,0,0
"S246",0,0,1,3,0,0,0
"S247",0,3,1,0,0,2,0
"S248",0,0,0,3,0,11,0
"S249",9,0,0,3,0,0,0
"S250",0,0,6,0,3,0,0
"S251",0,3,0,6,3,0,0
"S252",1,6,0,0,0,2,0
"S253",0,10,0,0,0,0,0
"S254",0,0,0,0,14,0,0
"S255",0,0,0,0,0,10,3
"S256",0,0,0,6,3,0,0
"S257",2,0,0,4,0,0,0
"S258",0,2,11,0,0,0,0
"S259",4,3,0,0,0,0,0
"S260",0,0,0,0,0,8,0
"S261",0,0,7,0,8,0,0
"S262",0,0,0,0,0,7,0
"S263",1,0,10,0,6,0,0
"S264",2,0,7,0,0,0,0
"S265",0,0,0,11,0,3,0
"S266",15,0,0,0,0,2,0
"S267",0,0,12,0,0,0,0
"S268",0,6,2,0,2,0,0
"S269",0,0,3,0,0,0,0
"S270",0,5,2,0,0,0,0
"S271",3,4,0,2,0,0,0
"S272",0,0,0,0,7,0,0
"S273",3,0,0,7,0,0,0
"S274",0,0,8,0,0,0,0
"S275",0,0,7,0,0,2,0
"S276",0,0,0,0,4,3,0
"S277",0,1,0,0,4,4,0
"S278",3,0,2,0,2,0,0
"S279",0,0,0,9,0,4,0
"S280",5,0,0,4,0,0,0
"S281",15,3,0,0,0,0,0
"S282",5,0,7,0,0,0,0
"S283",0,0,0,0,0,0,8
"S284",0,5,0,0,0,0,0
"S285",6,0,0,6,2,0,0
"S286",0,0,2,3,0,0,0
"S287",4,0,0,0,0,4,0
"S288",0,0,3,3,3,0,0
"S289",1,3,0,0,2,2,0
"S290",0,5,0,0,0,0,0
"S291",3,0,1,0,0,5,0
"S292",0,0,5,0,0,0,0
"S293",2,0,3,0,0,0,0
"S294",0,0,0,0,2,2,0
"S295",0,0,11,0,0,0,0
"S296",6,0,0,0,0,5,0
"S297",1,0,1,6,2,2,0
"S298",0,3,5,0,0,3,0
"S299",0,0,0,0,9,0,0
"S300",2,0,5,0,1,0,0
"S301",0,0,5,6,0,0,0
"S302",3,2,0,0,0,0,0
"S303",14,0,0,0,0,1,0
"S304",0,3,2,4,3,0,0
"S305",3,4,0,2,0,0,0
"S306",0,0,5,6,0,0,0
"S307",3,0,0,3,0,0,0
"S308",0,15,0,0,0,0,0
"S309",0,5,0,6,0,0,0
"S310",1,6,0,0,0,0,0
"S311",0,0,6,4,0,0,0
"S312",0,5,1,0,0,1,0
"S313",7,0,0,0,2,0,0
"S314",0,0,12,0,0,0,0
"S315",6,5,0,4,0,0,0
"S316",0,0,8,0,0,0,0
"S317",0,0,6,0,0,0,0
"S318",0,4,0,1,0,9,0
"S319",0,1,6,0,0,0,0
"S320",12,0,0,0,0,0,0
"S321",0,0,11,0,0,0,0
"S322",0,0,0,0,1,9,0
"S323",5,0,4,5,0,1,0
"S324",0,2,3,0,6,0,0
"S325",0,0,0,0,0,7,0
"S326",0,0,3,0,5,0,0
"S327",0,0,0,0,0,8,0
"S328",6,7,0,0,0,0,0
"S329",0,0,3,0,7,0,0
"S330",0,2,1,0,2,0,0
"S331",0,0,0,5,3,0,0
"S332",0,5,0,0,0,3,0
"S333",3,0,0,0,0,10,0
"S334",0,3,3,2,0,0,0
"S335",0,0,0,4,3,4,0
"S336",4,0,0,3,0,2,3
"S337",2,7,0,3,0,0,0
"S338",0,0,0,0,11,0,0
"S339",12,0,2,1,0,0,0
"S340",0,0,0,5,1,0,0
"S341",0,0,0,3,2,0,0
"S342",0,0,0,0,0,11,0
"S343",0,0,4,3,0,0,1
"S344",0,5,3,1,1,0,0
"S345",1,1,0,0,7,0,0
"S346",0,18,0,0,0,0,0
