"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200","V201","V202","V203","V204","V205","V206","V207","V208","V209","V210","V211","V212","V213","V214","V215","V216","V217","V218","V219","V220","V221","V222","V223","V224","V225","V226","V227","V228","V229","V230","V231","V232","V233","V234","V235","V236","V237","V238","V239","V240","V241","V242","V243","V244","V245","V246","V247","V248","V249","V250","V251","V252","V253","V254","V255","V256","V257","V258","V259","V260","V261","V262","V263","V264","V265","V266","V267","V268","V269","V270","V271","V272","V273","V274","V275","V276","V277","V278","V279","V280","V281","V282","V283","V284","V285","V286","V287","V288","V289","V290","V291","V292","V293","V294","V295","V296","V297","V298","V299","V300","V301","V302","V303","V304","V305","V306","V307","V308","V309","V310","V311","V312","V313","V314","V315","V316","V317","V318","V319","V320","V321","V322","V323","V324","V325","V326","V327","V328","V329","V330","V331","V332","V333","V334","V335","V336","V337","V338","V339","V340","V341","V342","V343","V344","V345","V346","V347","V348","V349","V350","V351","V352","V353","V354","V355","V356","V357","V358","V359","V360","V361","V362","V363","V364","V365","V366","V367","V368","V369","V370","V371","V372","V373","V374","V375","V376","V377","V378","V379","V380","V381","V382","V383","V384","V385","V386","V387","V388","V389","V390","V391","V392","V393","V394","V395","V396","V397","V398","V399","V400","V401","V402","V403","V404","V405","V406","V407","V408","V409","V410","V411","V412","V413","V414","V415","V416","V417","V418","V419","V420","V421","V422","V423","V424","V425","V426","V427","V428","V429","V430","V431","V432","V433","V434","V435","V436","V437","V438","V439","V440","V441","V442","V443","V444","V445","V446","V447","V448","V449","V450","V451","V452","V453","V454","V455","V456","V457","V458","V459","V460","V461","V462","V463","V464","V465","V466","V467","V468","V469","V470","V471","V472","V473","V474","V475","V476","V477","V478","V479","V480","V481","V482","V483","V484","V485","V486","V487","V488","V489","V490","V491","V492","V493","V494","V495","V496","V497","V498","V499","V500"
"40",8,21,6,2,30,12,3,2,5,13,9,1,20,1,1,5,1,6,2,16,2,6,1,5,3,3,4,3,5,4,1,3,2,2,2,3,25,2,4,4,1,2,11,5,13,6,6,18,5,17,0,1,4,0,31,4,4,5,17,3,20,2,3,20,4,14,5,1,12,2,3,0,1,4,22,3,0,4,1,1,2,16,19,0,2,4,22,2,1,11,9,1,5,1,0,32,9,2,27,4,5,2,0,3,1,4,7,3,12,3,2,4,0,5,21,1,3,1,2,23,2,2,1,4,10,22,2,2,2,3,1,1,5,2,24,4,18,2,4,15,3,7,10,5,1,15,4,24,1,1,4,3,5,1,16,8,4,1,0,1,1,4,15,2,1,1,1,4,21,0,1,0,4,2,1,5,5,22,2,1,1,3,0,0,5,1,3,2,19,41,13,14,1,0,29,5,2,4,7,2,3,3,6,50,3,1,41,32,2,2,11,34,3,3,13,12,3,8,6,19,0,3,2,2,16,43,2,3,7,5,2,6,0,7,1,34,1,3,0,14,3,3,8,6,5,4,1,2,2,3,1,21,1,3,13,0,46,15,3,3,10,3,6,1,3,15,1,15,2,7,0,38,9,31,1,26,10,6,5,4,0,4,1,2,4,18,3,1,6,0,12,6,2,2,3,1,0,1,27,1,31,3,5,14,4,2,28,3,9,1,4,2,0,4,2,15,28,5,5,5,30,1,11,2,2,8,3,1,2,1,18,5,2,3,1,6,14,1,4,2,4,1,19,5,22,18,1,8,8,1,4,0,13,27,3,7,33,7,4,2,1,3,2,3,1,1,2,2,6,14,1,2,4,3,22,3,8,3,1,2,3,0,2,1,2,0,4,2,1,28,21,2,2,20,1,2,9,4,2,11,3,3,3,23,21,1,27,14,8,1,3,26,2,4,23,48,3,2,2,2,9,2,2,0,7,8,4,1,4,44,2,12,2,6,6,11,4,23,8,4,3,1,18,2,4,2,4,1,3,17,1,1,30,4,3,11,23,1,8,6,2,1,3,4,2,2,18,48,18,3,4,5,6,4,11,2,16,4,6,36,17,2,2,23,2,2,4,2,4,0,2,23,14,3,16,45,1,35,2,5
"41",30,78,2,4,95,50,3,4,4,40,29,2,86,1,2,1,2,3,1,64,3,5,1,26,2,2,2,1,5,0,3,16,4,0,4,40,67,1,1,3,2,13,25,12,36,29,3,60,21,32,3,3,7,2,71,2,2,15,39,14,73,2,6,43,2,65,0,3,36,2,4,0,1,1,58,1,1,0,1,0,2,53,114,2,5,18,64,1,9,34,32,1,0,5,1,103,33,3,104,1,1,4,4,0,0,3,5,2,37,3,5,3,0,17,106,4,2,1,3,80,4,3,4,7,39,37,4,4,3,1,1,2,0,3,69,4,47,0,2,66,5,10,38,4,3,58,2,65,1,3,11,19,3,2,39,21,3,1,0,2,2,9,47,4,0,3,1,4,43,4,7,3,4,0,1,2,6,75,2,3,3,0,1,0,1,1,6,1,67,116,39,29,2,6,73,3,1,17,22,0,1,1,5,137,5,4,156,85,3,3,6,140,3,2,31,36,3,9,16,72,2,0,12,3,51,157,7,3,4,3,1,13,1,28,1,113,0,3,3,44,1,0,11,2,3,5,3,2,4,4,3,98,3,1,23,1,100,67,3,0,55,2,11,11,5,62,1,39,3,2,1,108,34,81,3,87,32,0,1,4,1,2,3,4,4,70,6,3,4,2,27,36,4,0,4,1,1,0,84,4,110,6,46,60,4,2,93,1,27,1,2,7,1,4,3,44,132,4,17,7,74,1,50,0,4,30,1,1,0,1,83,19,1,5,0,6,53,2,5,8,3,0,55,4,66,50,1,6,7,3,1,2,67,74,1,3,95,19,2,0,1,2,3,1,2,2,3,1,4,40,1,2,9,2,90,3,29,3,4,4,2,1,1,2,1,1,0,3,1,86,32,3,2,87,1,2,31,1,1,26,4,3,5,61,61,0,87,65,24,3,3,113,3,4,71,136,3,1,13,3,29,2,4,0,9,45,3,6,11,153,0,45,1,8,2,30,3,57,12,4,3,0,31,3,22,3,2,5,12,70,1,2,94,20,2,45,68,1,22,5,3,1,4,3,5,2,33,168,41,2,3,2,21,2,11,3,75,2,3,172,42,2,2,71,1,2,4,1,3,0,9,97,59,1,39,123,6,136,4,2
"42",9,9,0,5,21,10,1,2,2,10,6,1,12,3,2,2,3,4,3,20,6,4,2,8,2,3,3,2,3,4,0,3,1,5,1,12,11,2,2,6,1,3,6,6,11,8,3,14,4,8,3,3,6,4,13,5,9,2,6,4,17,5,4,9,3,17,4,1,7,3,3,2,1,3,15,3,2,1,2,3,2,7,15,3,4,3,6,2,4,4,10,0,10,3,1,21,7,3,17,3,0,5,1,4,4,0,3,2,5,3,7,3,4,4,26,4,3,2,1,14,5,5,5,3,6,8,0,3,5,1,2,3,5,1,17,0,9,1,6,8,1,3,8,3,1,10,2,17,2,0,3,4,0,2,8,7,4,2,1,2,1,2,5,2,0,2,2,3,6,4,4,2,2,5,0,4,1,11,1,3,3,3,1,0,1,1,3,3,10,14,7,9,1,4,18,2,2,7,2,2,3,0,3,27,1,2,24,26,1,1,3,25,6,0,7,7,3,8,5,12,4,2,3,0,16,21,3,2,3,2,3,3,0,5,4,26,3,3,6,10,1,2,2,6,5,2,2,2,1,6,2,14,0,5,6,6,19,19,0,1,14,2,7,2,1,8,2,3,0,5,1,23,6,18,3,19,6,3,1,3,2,3,0,1,4,15,6,2,4,2,10,10,4,0,3,4,1,4,14,6,22,0,6,8,4,4,20,4,11,2,2,0,0,1,3,11,32,3,6,3,15,0,10,0,5,6,1,4,2,3,12,4,1,2,0,1,7,2,6,1,0,2,10,3,13,8,7,4,2,0,1,1,12,12,4,4,22,3,4,0,3,2,5,1,5,1,1,2,4,11,6,1,4,1,10,5,7,4,2,4,5,4,2,2,2,2,3,5,1,16,10,3,5,17,2,1,10,1,1,14,5,1,2,10,12,0,6,9,9,2,5,13,1,2,12,22,6,3,4,0,5,3,2,1,2,9,2,1,4,44,3,8,1,5,3,7,1,9,2,0,3,1,5,2,3,5,1,3,3,12,1,2,19,2,2,10,7,3,7,4,2,1,1,2,1,2,9,34,9,2,3,2,5,2,4,1,13,1,3,30,7,1,6,13,0,0,2,3,2,2,6,12,10,5,8,22,2,29,2,5
"43",15,65,2,4,86,34,4,1,1,31,18,1,71,0,2,3,4,1,3,55,5,4,5,21,2,2,3,2,8,2,1,6,0,3,3,45,49,4,9,4,3,10,19,11,32,28,1,52,18,28,0,0,3,4,73,3,4,7,26,12,61,5,7,40,0,51,3,7,35,0,2,2,3,2,54,1,3,3,1,2,0,48,87,2,2,16,63,1,10,35,32,1,2,2,3,67,25,5,91,2,2,2,2,4,0,2,0,2,30,5,3,6,3,13,87,0,6,1,3,63,4,5,2,7,28,43,3,1,3,2,3,4,4,3,49,1,51,3,3,49,4,14,37,6,1,60,3,52,2,4,13,8,0,4,25,22,3,4,2,2,1,1,47,2,0,0,4,1,34,5,3,2,5,1,2,5,3,61,1,2,0,0,0,2,2,4,4,1,43,90,37,27,1,1,58,6,3,12,13,1,2,1,2,124,3,2,119,76,1,2,4,111,3,2,39,33,1,12,18,80,5,5,11,3,47,151,6,6,4,2,2,11,1,28,0,86,2,6,1,32,0,3,14,10,4,1,2,2,3,3,3,56,2,2,25,0,72,42,1,4,40,2,13,16,0,43,0,24,3,4,0,89,35,65,1,73,18,1,1,4,0,4,1,1,1,78,1,4,1,4,9,32,2,4,5,3,2,2,58,2,103,2,30,48,2,3,77,4,21,2,3,3,2,1,3,50,105,1,19,7,65,1,33,1,3,21,4,4,1,0,54,16,1,7,1,1,45,5,0,5,3,4,49,4,55,34,3,9,1,1,1,0,41,43,2,1,75,15,2,1,1,1,2,0,5,0,1,0,3,36,5,2,16,2,60,2,26,9,0,2,3,3,1,0,1,2,3,2,2,68,55,2,3,53,2,3,27,2,3,36,5,3,1,60,58,0,67,63,29,0,3,85,5,2,56,135,3,1,9,1,15,0,2,0,11,27,4,3,14,126,4,34,3,6,3,20,3,49,14,2,1,0,36,0,18,3,2,5,11,41,0,3,71,18,3,28,37,2,21,3,5,0,3,3,3,3,33,127,36,0,4,1,18,3,14,2,66,1,4,133,42,1,2,63,1,1,1,2,1,1,3,74,23,2,18,117,2,127,6,4
"44",7,29,1,5,30,20,2,4,6,13,8,1,31,1,2,5,1,3,2,19,2,4,1,6,1,2,2,0,4,3,1,5,4,6,2,14,25,1,0,4,1,4,10,5,17,10,2,17,5,10,2,6,4,7,29,2,4,2,15,10,26,1,5,13,3,15,0,2,9,3,2,0,1,4,22,8,5,3,2,0,4,11,30,3,3,7,20,2,5,14,14,0,3,2,2,20,9,2,37,2,2,2,4,3,0,2,7,1,9,7,2,3,4,6,36,2,2,2,4,18,2,1,2,5,10,13,4,6,3,2,1,7,2,1,19,1,16,1,3,18,4,4,8,7,0,18,4,28,1,1,7,2,1,1,7,13,7,1,3,1,1,6,21,2,2,3,2,1,12,2,2,2,2,0,2,4,2,21,2,5,2,1,2,2,7,2,6,3,16,43,7,13,3,4,21,7,4,5,7,0,1,6,2,47,5,2,43,33,3,5,2,43,1,2,6,11,3,4,7,21,6,0,6,3,18,67,3,1,2,3,3,2,2,13,0,44,4,5,0,21,1,1,6,5,2,1,1,3,0,4,2,28,0,0,8,4,24,8,2,3,18,2,5,3,2,19,4,12,3,2,0,38,15,25,1,26,10,4,2,3,0,4,1,2,4,30,2,7,3,4,8,13,3,0,0,1,3,2,21,0,29,3,11,23,2,2,25,2,14,2,6,5,1,0,4,19,43,2,5,4,30,3,17,2,2,10,3,4,1,2,26,2,4,5,2,4,18,5,2,5,4,3,17,3,14,23,3,5,1,3,1,2,20,21,4,4,26,8,5,1,1,3,3,2,1,1,1,0,2,16,5,4,7,1,20,1,13,3,1,2,1,2,3,1,2,0,0,1,1,28,15,2,2,27,4,4,13,4,1,16,1,3,5,21,22,1,17,23,7,0,3,26,3,4,20,47,1,3,3,1,8,3,2,2,4,3,1,2,5,38,0,16,0,2,7,18,4,22,8,6,0,0,8,2,9,2,1,3,3,13,0,3,20,5,5,11,20,1,10,2,3,2,4,4,6,0,6,55,12,2,4,2,3,2,5,2,24,3,2,50,16,6,5,30,3,1,3,2,0,0,4,31,23,2,16,54,1,47,1,11
"45",4,12,2,2,17,15,1,2,5,7,8,2,15,1,1,1,3,0,2,18,4,2,3,3,0,1,3,2,7,1,0,1,4,5,3,15,15,1,5,0,3,3,5,13,6,7,0,22,5,8,1,0,2,5,22,1,5,3,6,7,21,4,2,14,6,10,0,1,14,3,2,1,2,2,21,3,1,1,2,3,1,7,22,1,1,7,16,1,6,8,7,5,1,4,4,12,8,2,17,3,3,1,5,2,2,5,5,3,4,3,2,6,3,6,23,1,6,2,4,11,7,4,2,3,15,20,4,5,5,5,3,2,3,4,21,0,4,1,3,10,2,1,7,3,1,10,1,15,0,2,8,2,7,0,14,7,1,3,0,2,2,1,11,5,1,4,1,3,7,0,3,5,3,2,1,3,4,15,4,2,1,2,1,1,2,3,4,2,8,13,8,8,1,3,13,1,4,3,10,1,3,1,2,36,4,4,35,25,3,1,8,28,3,1,8,9,4,1,4,17,1,0,3,5,13,37,4,2,1,1,2,8,0,4,2,25,0,2,0,11,1,5,5,2,6,5,2,4,2,7,2,18,1,2,4,4,15,14,2,5,8,0,5,3,4,13,1,5,3,3,1,26,9,20,4,17,7,4,2,6,2,5,0,4,3,16,3,4,2,4,5,8,4,0,1,3,2,2,22,1,21,2,2,13,0,10,18,1,8,1,5,2,1,1,2,13,23,2,5,6,25,0,7,3,1,12,4,1,2,6,12,8,1,1,1,2,6,0,5,6,5,3,14,10,15,5,1,1,2,0,3,2,13,13,5,4,18,5,3,1,3,2,1,2,5,1,5,3,4,11,6,2,5,1,10,3,10,5,0,1,0,2,4,0,1,1,2,1,5,21,17,8,2,17,1,1,10,1,2,8,1,6,3,18,21,1,22,14,5,2,4,22,1,2,19,28,3,2,4,2,10,1,2,0,6,8,4,1,7,40,0,16,0,5,2,9,2,8,5,3,1,1,9,1,9,1,1,1,3,17,3,5,19,8,1,14,11,8,4,2,7,1,3,2,1,4,7,30,12,2,5,6,3,1,2,2,28,5,4,35,10,1,3,20,4,1,2,1,1,1,10,30,12,3,11,41,2,35,1,5
"46",5,17,0,4,36,14,5,2,5,9,13,5,15,6,4,4,2,5,2,27,5,4,4,7,0,1,1,5,6,1,1,4,1,1,2,7,22,5,3,2,1,4,7,6,17,12,2,13,8,11,1,6,2,3,25,6,6,13,11,7,22,2,3,7,5,10,0,0,4,1,3,2,2,2,18,4,3,2,1,0,1,12,21,2,4,12,16,0,4,5,14,5,7,5,1,35,10,4,29,0,2,3,3,4,1,4,3,2,11,4,6,3,1,7,29,3,4,0,2,19,1,2,1,5,12,18,5,1,3,8,0,2,8,0,15,4,13,2,5,26,2,3,19,6,0,18,3,12,4,3,5,2,6,4,19,4,3,2,0,2,2,4,12,2,2,2,2,4,17,5,8,3,2,0,0,5,3,20,2,5,3,3,2,3,2,3,5,1,24,25,14,10,1,4,28,3,1,4,8,1,4,2,2,42,4,5,38,20,3,1,2,35,5,1,11,4,6,6,6,14,6,3,2,1,15,53,7,0,2,3,3,8,2,7,2,39,2,6,3,7,4,0,2,3,4,0,0,4,6,11,2,24,1,0,10,2,23,27,2,6,18,4,3,8,3,14,1,15,0,3,1,42,9,22,1,16,17,0,5,2,0,6,0,2,2,24,1,1,1,2,14,11,5,0,1,1,3,0,15,3,26,0,7,13,1,3,23,0,10,0,5,3,0,3,4,17,30,2,8,5,29,0,12,4,2,6,1,3,2,2,16,2,2,3,0,1,16,4,1,5,3,3,23,2,13,19,3,4,3,1,1,3,19,20,2,3,30,6,4,2,0,6,1,2,2,1,9,2,5,9,3,7,1,1,23,4,15,2,2,4,1,3,2,0,3,0,2,2,0,27,20,2,4,10,5,8,10,2,4,10,1,3,7,25,25,1,22,19,6,2,3,25,2,3,17,35,2,2,3,1,6,3,5,2,7,11,5,1,3,37,4,21,1,2,11,14,2,16,4,0,4,1,8,4,8,3,1,2,3,18,1,1,28,6,1,8,19,4,11,5,2,2,1,2,1,3,6,53,12,2,5,3,3,3,13,2,26,1,3,44,12,4,4,26,2,1,7,2,1,1,0,35,13,1,8,38,1,45,4,4
"47",10,14,1,5,24,2,3,1,1,0,21,19,1,3,7,0,1,25,1,6,5,4,52,24,18,56,11,33,3,1,4,1,3,3,1,5,30,3,6,31,3,8,2,6,1,40,55,44,2,4,5,0,81,4,4,36,3,2,1,58,2,6,4,22,31,2,2,0,1,2,40,2,1,48,2,22,2,27,22,15,43,2,0,3,5,4,3,16,0,3,44,1,2,4,15,24,3,3,4,10,1,5,17,27,2,5,46,5,2,1,4,20,2,3,7,65,10,3,76,2,29,32,3,4,23,5,9,4,4,5,44,58,4,31,6,4,5,16,26,4,6,1,4,21,13,1,48,2,32,1,11,2,0,1,0,12,2,3,0,6,2,2,8,41,2,54,0,4,1,2,4,4,0,0,13,31,35,2,2,4,62,1,48,1,1,1,14,1,1,3,5,2,48,3,5,4,13,3,2,8,2,2,2,5,1,14,4,2,1,2,3,4,20,43,0,1,10,1,8,17,6,25,2,2,5,5,5,4,12,37,42,4,19,18,2,2,4,1,44,2,14,43,20,3,81,12,4,3,37,2,6,4,2,32,3,1,34,69,32,3,20,58,5,27,3,4,14,3,1,3,4,0,3,6,4,2,2,14,3,1,3,3,1,3,6,15,2,3,3,14,1,3,83,1,11,1,1,10,4,26,2,36,2,9,5,10,1,3,1,0,5,2,1,11,2,2,2,1,12,1,2,4,1,5,4,10,2,11,0,2,1,53,21,33,8,5,0,5,21,4,2,3,22,24,2,1,6,12,52,21,10,8,0,24,17,35,2,33,22,7,24,62,0,1,4,27,40,4,33,1,51,16,1,0,1,4,32,8,1,19,4,2,2,11,2,0,2,2,0,22,35,38,25,3,9,41,3,6,15,3,1,5,11,2,33,2,1,2,31,40,1,1,0,2,9,2,0,4,1,16,4,0,60,17,2,8,5,2,2,3,56,17,1,3,17,3,2,6,1,46,10,2,5,3,6,2,2,52,2,7,15,3,7,3,1,0,4,4,24,4,6,1,5,3,35,26,2,7,12,3,3,3,1,33,43,4,34,82,90,3,4,7,2,4,7,32,2,2,9,3,73,2,4,2,1,2,4,4,3,37
"48",6,4,2,2,9,4,4,0,5,1,4,2,4,6,4,2,1,9,0,4,3,7,16,12,5,23,2,17,6,2,1,0,0,4,0,0,7,3,1,12,5,2,0,1,5,17,17,18,1,2,4,3,30,4,2,18,6,3,0,16,1,4,1,12,22,2,0,1,1,2,11,2,2,24,3,14,3,4,10,3,26,4,3,4,6,4,3,7,2,0,14,2,1,1,5,10,3,6,2,5,5,2,6,15,3,2,20,1,3,2,2,6,2,1,6,17,5,1,17,3,18,10,1,8,9,6,6,4,3,4,13,34,5,11,1,8,2,6,8,6,1,1,3,8,6,3,25,3,5,0,7,1,4,2,3,4,3,6,2,3,1,3,5,15,2,6,0,5,1,3,0,1,2,1,7,13,17,4,1,3,24,2,10,0,1,6,4,2,1,3,3,3,15,2,1,1,2,0,1,2,1,1,3,5,5,3,5,4,2,4,2,4,7,14,1,2,2,2,6,6,5,11,2,4,4,5,2,3,9,15,14,4,7,4,1,1,1,1,8,3,2,8,5,2,21,12,1,2,12,3,3,2,1,11,5,4,16,15,7,5,10,24,0,8,2,1,6,3,1,3,1,1,4,3,2,1,0,7,4,1,2,3,0,0,2,6,5,4,5,5,1,2,24,0,9,3,3,3,1,5,3,14,0,4,2,6,2,1,5,1,3,4,2,8,6,3,2,4,10,6,3,0,4,1,4,4,3,4,0,2,3,13,7,13,2,0,3,4,7,2,0,3,8,13,0,0,4,6,27,2,5,3,3,9,5,9,2,14,10,5,14,25,1,1,2,9,14,5,9,1,14,2,1,3,1,1,10,5,1,5,4,2,2,6,0,3,4,1,1,12,15,19,8,2,3,7,3,2,2,3,8,2,7,0,9,2,1,3,8,10,4,2,2,1,3,2,1,1,2,9,2,4,27,12,4,3,1,5,0,4,16,5,1,5,8,2,0,1,1,24,3,0,2,3,2,4,1,24,1,6,3,3,1,0,4,1,1,2,6,4,4,0,5,3,13,6,2,4,12,3,2,1,2,10,14,2,14,23,33,3,5,5,3,1,2,6,3,1,2,3,23,1,3,1,0,0,2,4,2,8
"49",5,9,2,4,14,2,4,0,4,2,14,7,3,1,7,3,2,18,1,5,1,6,28,12,5,22,4,21,3,2,3,0,1,2,1,1,5,6,4,21,0,3,1,4,1,19,32,24,2,4,9,5,66,6,4,18,7,2,2,46,3,3,3,16,26,5,2,1,1,4,29,3,0,35,5,12,3,13,8,9,26,5,1,2,2,1,3,9,1,3,16,4,3,0,13,20,3,5,3,7,4,1,21,18,2,1,28,4,0,2,5,8,2,1,7,37,9,3,33,4,29,22,1,7,13,4,11,4,3,4,22,51,3,15,3,3,5,15,13,2,5,4,2,17,7,1,27,0,11,0,12,1,0,3,2,8,5,2,2,3,7,5,6,19,2,28,1,4,1,0,5,4,2,2,8,17,25,2,4,2,30,0,21,1,1,1,3,3,1,2,7,6,25,5,2,2,7,1,3,5,1,2,3,1,2,9,3,3,5,4,5,2,4,28,1,2,1,2,0,13,9,19,0,3,2,2,2,0,8,25,26,2,8,8,0,1,3,3,22,3,11,18,13,4,42,6,0,6,24,5,5,4,1,22,3,3,27,31,16,1,11,27,1,13,2,1,8,1,1,0,0,1,4,1,1,4,4,7,2,2,2,0,0,2,3,9,3,4,6,9,2,5,34,1,12,1,0,4,4,16,3,24,1,4,0,4,1,2,1,2,8,1,1,8,3,0,2,0,7,3,3,2,2,2,2,3,5,9,2,2,2,30,10,29,1,1,1,5,19,5,4,2,9,14,3,2,3,11,27,5,6,5,2,9,15,15,5,25,13,4,18,46,1,2,1,12,40,1,17,2,34,3,1,2,1,4,15,5,6,17,1,2,3,9,5,0,1,3,4,17,22,16,8,3,8,13,0,4,15,3,2,1,10,2,13,5,1,3,10,21,5,3,3,3,7,3,2,2,1,18,0,3,28,12,5,5,0,2,4,1,31,10,0,4,10,2,1,3,1,26,15,2,0,1,4,4,1,33,3,6,5,1,2,1,3,0,2,3,17,5,7,1,4,2,27,7,2,3,16,1,2,5,1,19,28,3,18,37,45,1,11,4,1,2,8,21,3,2,3,6,43,1,2,3,1,1,2,2,1,24
"50",3,10,2,4,12,2,2,1,4,1,3,7,1,3,8,1,1,17,1,3,6,4,23,14,8,25,4,12,7,1,5,0,2,3,3,0,9,2,3,16,1,5,2,2,2,14,21,17,1,3,4,0,38,2,3,20,2,2,2,39,4,2,2,18,14,4,4,0,3,2,30,1,3,24,3,6,2,13,9,5,28,4,2,2,1,0,0,10,2,0,20,1,2,1,12,16,1,5,4,6,2,3,9,17,1,2,31,2,1,3,5,8,7,4,2,25,7,3,31,4,12,21,3,2,11,5,5,3,4,2,30,34,4,11,2,1,3,9,8,1,1,2,2,17,7,3,20,2,10,0,9,1,3,2,5,11,3,2,2,2,6,3,3,11,3,25,1,1,2,2,5,6,3,1,5,17,25,3,1,6,32,0,24,2,0,5,10,2,2,3,1,4,21,1,4,3,10,2,1,5,3,1,0,1,6,7,4,1,4,4,4,4,12,20,2,1,10,1,1,14,8,10,3,4,3,3,2,4,2,15,18,2,16,6,1,2,1,0,24,6,6,21,19,7,36,7,1,5,16,6,5,2,2,17,3,1,26,42,17,2,9,21,2,14,2,1,12,0,1,4,1,2,3,1,3,2,3,12,5,4,0,3,1,2,0,5,3,3,2,4,4,7,32,1,7,4,2,16,1,8,3,28,1,4,1,6,3,2,1,0,4,2,1,8,3,1,2,1,9,2,2,0,1,4,1,9,1,6,0,0,4,21,12,23,2,2,0,3,23,5,3,2,10,16,2,1,2,6,30,3,6,3,6,16,7,16,4,13,10,6,11,34,1,0,2,9,27,4,10,5,22,3,3,1,2,1,7,3,0,17,3,2,4,3,0,1,1,1,6,17,15,20,10,2,12,16,1,5,13,1,3,6,11,2,21,3,1,3,10,12,5,2,2,3,4,3,1,4,1,12,4,1,17,11,2,4,0,4,1,3,23,10,1,2,7,3,0,3,7,18,7,1,1,1,4,0,0,20,6,5,8,0,4,8,2,1,0,3,11,3,9,1,1,0,18,3,3,4,17,3,3,5,2,7,23,4,13,34,37,4,8,1,4,4,3,27,4,1,9,2,30,2,2,1,0,3,6,6,0,12
"51",6,7,0,4,4,4,4,1,3,5,5,2,4,0,1,6,3,6,3,5,4,1,9,6,7,20,3,7,4,1,1,1,0,1,4,2,7,1,1,6,3,2,3,2,3,10,22,14,2,3,2,0,13,6,2,21,3,2,2,11,2,3,4,10,7,4,1,0,5,0,15,1,2,15,1,5,0,8,7,1,14,2,1,4,2,0,1,7,5,2,11,1,3,3,8,7,3,3,2,5,2,3,8,11,1,3,17,4,0,6,4,12,0,3,4,11,2,3,22,3,13,7,2,4,12,0,3,4,1,3,10,21,3,3,0,5,0,5,11,1,2,1,2,9,6,5,17,4,5,3,4,3,2,0,6,8,3,4,2,3,2,4,5,12,0,12,1,1,1,6,1,3,2,3,7,11,8,5,1,3,17,1,17,0,1,2,7,7,0,3,1,4,7,5,3,5,4,3,2,3,2,0,1,2,1,3,5,1,4,3,3,4,3,10,2,3,5,2,5,7,3,13,0,5,3,4,2,3,9,10,16,3,11,5,3,1,6,3,13,1,6,10,12,5,24,5,1,3,9,3,2,3,0,10,4,3,8,22,7,1,6,16,2,15,5,2,5,1,0,4,2,2,2,3,4,3,4,10,2,5,2,2,1,0,3,6,5,5,2,3,3,1,16,0,5,4,5,4,7,9,5,10,1,2,0,5,3,1,1,1,2,2,1,6,3,2,3,3,5,3,3,1,0,3,2,3,0,4,2,2,2,13,8,6,2,4,3,2,6,2,4,0,5,11,3,6,2,7,15,2,4,1,5,6,5,17,4,10,15,4,10,20,1,1,1,9,21,2,11,3,19,5,1,1,2,2,4,1,3,5,6,3,3,7,1,0,2,2,0,8,12,11,6,2,3,6,3,7,7,2,3,2,8,0,12,3,2,6,7,16,7,4,3,0,7,5,2,1,2,5,4,2,15,8,1,3,1,3,1,2,11,12,0,3,7,0,2,2,0,14,3,0,3,4,3,2,1,16,3,1,5,0,2,1,4,2,4,3,10,1,2,1,2,1,9,12,1,0,5,3,3,0,5,9,11,3,9,21,14,6,1,1,2,2,2,4,3,2,3,2,20,3,1,2,3,2,5,7,1,8
