"","T1","T2","T3","T4","T5","T6","T7"
"S1",0,0,0,0,3,0,0
"S2",0,0,0,4,0,0,0
"S3",5,0,0,0,0,0,0
"S4",1,0,1,0,0,0,0
"S5",6,0,0,0,0,0,0
"S6",1,0,0,0,4,0,0
"S7",0,2,0,0,2,1,0
"S8",0,0,3,0,0,0,0
"S9",2,0,0,1,1,0,0
"S10",7,0,0,0,0,0,0
"S11",0,0,0,3,0,0,1
"S12",6,0,0,0,0,0,0
"S13",0,0,1,0,0,2,0
"S14",0,5,0,0,0,0,1
"S15",0,0,0,5,0,1,0
"S16",0,0,0,5,0,0,0
"S17",0,3,0,0,0,1,0
"S18",0,4,0,0,0,3,0
"S19",0,2,0,2,0,0,0
"S20",1,3,0,0,0,1,0
"S21",0,0,0,4,0,0,0
"S22",0,0,0,0,5,0,0
"S23",0,0,0,2,1,0,0
"S24",0,0,0,7,0,0,0
"S25",0,0,1,0,0,4,0
"S26",0,0,2,2,2,0,0
"S27",0,0,0,6,4,0,0
"S28",0,2,0,2,0,0,0
"S29",2,0,2,0,0,0,0
"S30",0,5,0,0,0,0,0
"S31",0,0,0,0,0,2,0
"S32",0,0,0,6,0,0,0
"S33",0,0,0,2,0,0,0
"S34",0,4,0,0,0,0,0
"S35",0,0,1,1,0,0,0
"S36",1,2,0,3,0,2,0
"S37",0,0,3,2,0,0,0
"S38",0,0,0,1,1,0,0
"S39",1,0,2,0,1,2,0
"S40",2,0,0,0,0,0,0
"S41",6,1,0,0,0,0,0
"S42",2,0,1,0,0,1,0
"S43",2,3,0,0,0,0,0
"S44",0,0,2,0,1,1,0
"S45",2,0,0,0,0,2,0
"S46",0,0,3,0,0,1,0
"S47",0,1,0,0,1,0,0
"S48",0,5,0,0,0,0,0
"S49",0,0,2,0,0,3,0
"S50",6,0,0,0,0,0,0
"S51",0,0,1,0,1,7,0
"S52",0,0,1,0,7,1,0
"S53",0,0,0,0,6,0,0
"S54",0,0,0,2,3,0,0
"S55",0,0,1,0,1,1,0
"S56",0,1,0,0,5,0,0
"S57",2,0,1,0,0,1,2
"S58",2,0,0,0,0,3,0
"S59",2,0,0,1,0,1,0
"S60",0,0,0,0,8,0,0
"S61",0,0,0,0,5,0,0
"S62",1,0,1,1,3,0,0
"S63",2,0,1,0,0,0,0
"S64",2,0,0,0,0,6,0
"S65",0,0,0,0,5,0,0
"S66",0,0,0,2,4,0,0
"S67",0,0,1,9,0,0,0
"S68",2,0,0,0,4,0,0
"S69",0,0,3,1,0,0,0
"S70",3,0,0,0,0,1,0
"S71",0,0,1,0,2,2,0
"S72",0,3,0,0,0,0,0
"S73",0,0,0,0,0,4,0
"S74",0,0,2,0,0,0,0
"S75",0,7,0,0,0,0,0
"S76",0,0,3,0,2,0,0
"S77",0,0,0,0,3,0,0
"S78",4,0,3,0,0,0,0
"S79",2,0,0,0,0,0,0
"S80",6,2,0,0,0,0,0
"S81",0,0,0,0,0,10,0
"S82",2,1,0,0,0,1,0
"S83",1,0,2,0,0,0,0
"S84",0,0,6,0,0,0,0
"S85",0,1,1,0,0,4,0
"S86",0,4,0,0,5,0,0
"S87",3,0,1,0,0,3,0
"S88",0,4,0,0,0,0,2
"S89",0,7,0,0,0,0,0
"S90",0,0,5,0,0,0,0
"S91",2,0,1,0,1,0,1
"S92",0,0,0,0,0,7,0
"S93",0,4,0,0,0,0,0
"S94",0,0,0,6,0,0,0
"S95",0,0,1,3,0,0,0
"S96",0,6,0,0,0,1,0
"S97",1,3,0,0,1,0,0
"S98",0,2,0,1,4,0,0
"S99",0,0,0,0,0,5,0
"S100",0,0,0,0,0,7,0
"S101",1,0,0,0,1,0,9
"S102",0,0,2,0,0,0,0
"S103",0,0,4,0,0,0,0
"S104",0,0,2,2,1,0,0
"S105",0,0,0,0,2,2,0
"S106",0,4,0,0,1,0,0
"S107",2,0,2,0,0,0,0
"S108",0,0,0,4,0,0,0
"S109",0,1,1,0,0,0,0
"S110",1,0,0,0,1,2,0
"S111",3,0,0,0,0,1,0
"S112",0,0,1,2,0,0,0
"S113",0,0,0,0,0,5,0
"S114",0,0,4,0,0,0,0
"S115",0,0,1,1,1,0,0
"S116",0,0,0,4,0,0,0
"S117",0,0,0,0,3,1,0
"S118",0,1,0,1,0,2,0
"S119",0,1,0,0,0,1,0
"S120",0,0,0,6,0,0,0
"S121",0,0,0,2,1,0,0
"S122",2,3,0,0,0,0,0
"S123",0,0,2,0,0,2,0
"S124",0,0,2,0,0,0,0
"S125",0,0,0,1,0,6,0
"S126",0,0,3,0,0,3,0
"S127",0,0,0,5,0,0,0
"S128",0,5,0,0,0,0,0
"S129",1,0,0,0,0,1,0
"S130",4,0,0,0,0,0,0
"S131",0,0,0,0,8,0,0
"S132",4,0,0,3,0,0,0
"S133",0,0,0,5,0,0,0
"S134",1,0,4,0,0,0,0
"S135",0,10,0,0,0,0,0
"S136",0,0,5,3,0,1,0
"S137",0,3,0,0,0,0,0
"S138",0,5,0,0,0,0,0
"S139",1,0,3,0,1,0,0
"S140",3,2,0,2,0,0,0
"S141",0,0,0,3,4,1,0
"S142",1,0,1,0,1,5,0
"S143",0,2,0,0,1,0,0
"S144",0,0,2,0,0,1,0
"S145",3,0,0,0,0,0,0
"S146",0,0,0,0,0,9,0
"S147",1,3,0,0,0,1,0
"S148",4,0,0,1,0,0,0
"S149",3,0,0,0,2,0,0
"S150",3,0,0,0,0,1,0
"S151",0,0,0,0,0,0,6
"S152",0,0,0,1,0,7,0
"S153",8,0,0,0,0,0,0
"S154",0,0,9,0,0,0,0
"S155",0,0,0,0,0,3,0
"S156",0,0,0,0,0,3,0
"S157",0,0,0,7,0,0,0
"S158",2,2,1,1,0,0,0
"S159",0,0,0,4,0,0,0
"S160",0,5,0,0,0,0,0
"S161",5,0,0,0,0,0,0
"S162",1,0,0,6,0,0,0
"S163",0,2,0,1,0,0,0
"S164",2,0,4,1,0,0,0
"S165",0,0,0,0,0,4,0
"S166",4,0,0,0,1,0,0
"S167",6,0,0,0,0,0,0
"S168",0,0,3,0,0,0,0
"S169",2,1,0,0,0,2,0
"S170",0,0,0,10,0,0,0
"S171",0,3,0,0,0,0,0
"S172",0,3,5,0,0,1,0
"S173",4,0,0,0,0,0,0
"S174",0,0,0,2,0,6,0
"S175",1,6,1,0,0,0,0
"S176",0,0,0,0,4,0,0
"S177",0,0,0,3,0,0,0
"S178",0,0,3,0,0,2,0
"S179",0,0,0,0,7,0,0
"S180",0,1,0,0,0,2,0
"S181",0,2,4,3,0,0,0
"S182",0,0,3,0,0,0,0
"S183",0,1,7,0,0,0,0
"S184",4,0,0,0,0,0,0
"S185",3,0,3,0,0,0,0
"S186",8,0,0,0,0,0,0
"S187",2,4,0,1,1,0,0
"S188",0,0,0,2,0,1,0
"S189",1,4,0,0,0,0,0
"S190",0,3,0,0,0,0,0
"S191",1,0,0,0,7,0,0
"S192",1,2,0,0,0,3,0
"S193",0,4,0,0,0,0,0
"S194",0,0,0,0,0,0,3
"S195",0,1,2,1,0,0,0
"S196",0,2,0,0,0,0,0
"S197",0,0,0,2,0,0,0
"S198",0,0,1,1,0,1,0
"S199",0,3,0,0,0,0,0
"S200",0,1,7,0,0,0,0
"S201",0,0,0,0,5,0,0
"S202",0,0,0,0,0,5,0
"S203",2,3,1,0,0,0,0
"S204",2,0,0,0,0,0,0
"S205",4,2,0,0,1,0,1
"S206",0,0,0,5,1,0,0
"S207",6,1,0,0,0,0,0
"S208",0,1,0,1,5,0,0
"S209",2,0,0,4,0,0,0
"S210",0,0,2,0,0,2,0
"S211",0,0,0,7,0,0,0
"S212",0,0,2,3,1,0,0
"S213",3,0,0,1,0,3,0
"S214",0,0,2,1,0,0,0
"S215",0,0,7,0,0,0,0
"S216",0,0,0,0,0,4,0
"S217",0,0,0,0,0,3,0
"S218",0,0,0,0,0,6,0
"S219",0,0,0,0,0,8,0
"S220",2,2,0,0,0,1,0
"S221",0,4,1,0,1,0,0
"S222",0,0,0,3,0,0,0
"S223",0,0,9,0,1,0,0
"S224",0,0,0,2,0,0,0
"S225",0,0,2,0,4,0,0
"S226",0,2,4,2,0,0,0
"S227",2,0,0,0,0,0,0
"S228",0,0,3,1,0,0,0
"S229",0,2,0,0,1,0,0
"S230",0,0,0,5,2,0,0
"S231",0,0,0,2,1,0,0
"S232",0,1,0,0,0,2,0
"S233",1,3,0,1,0,0,0
"S234",0,0,5,0,4,0,0
"S235",0,0,0,0,7,0,0
"S236",0,0,0,7,0,0,0
"S237",1,0,0,0,3,0,0
"S238",0,0,0,0,0,3,0
"S239",3,1,0,0,1,0,0
"S240",1,1,0,0,0,0,0
"S241",0,0,1,1,0,2,0
"S242",4,2,0,0,0,0,0
"S243",0,2,0,0,2,0,0
"S244",1,1,1,1,0,0,0
"S245",0,1,0,0,0,6,0
"S246",0,3,0,0,0,0,0
"S247",0,0,0,0,3,0,0
"S248",0,0,0,1,1,0,0
"S249",6,3,0,1,1,0,0
"S250",0,0,0,0,0,9,0
"S251",0,0,0,8,0,0,0
"S252",0,0,4,0,0,2,0
"S253",0,0,0,3,0,0,0
"S254",0,0,2,2,2,0,0
"S255",0,1,0,7,0,0,0
"S256",1,0,0,0,1,0,0
"S257",0,3,0,0,0,0,0
"S258",0,2,0,3,0,0,0
"S259",0,0,9,0,0,0,0
"S260",0,0,2,0,0,1,0
"S261",0,0,1,3,0,0,0
"S262",0,0,3,0,0,0,0
"S263",0,1,4,0,0,0,0
"S264",0,0,3,0,0,1,0
"S265",8,0,0,0,0,0,0
"S266",0,1,3,0,0,0,0
"S267",0,3,0,0,0,0,0
"S268",0,0,0,0,0,6,0
"S269",0,0,2,1,0,0,1
"S270",2,0,0,0,0,0,0
"S271",3,0,2,2,0,0,0
"S272",1,0,0,0,0,1,0
"S273",0,0,2,0,1,0,0
"S274",0,0,0,0,0,5,0
"S275",0,6,0,0,0,0,0
"S276",0,1,3,0,2,0,0
"S277",0,0,6,0,0,0,0
"S278",0,0,4,0,0,0,0
"S279",2,0,0,0,0,0,0
"S280",0,0,0,0,6,0,0
"S281",0,0,0,4,0,0,0
"S282",0,0,2,2,1,0,0
"S283",0,0,0,5,0,0,0
"S284",0,5,0,0,0,0,0
"S285",1,0,0,0,0,8,0
"S286",0,0,2,1,1,2,0
"S287",0,1,0,0,3,0,0
"S288",2,2,4,0,0,0,0
"S289",0,0,3,2,0,0,0
"S290",0,1,5,0,0,0,0
"S291",0,2,0,0,2,0,0
"S292",0,0,2,0,1,0,0
"S293",1,0,0,4,0,0,0
"S294",0,0,6,0,0,0,0
"S295",0,0,1,2,0,0,0
"S296",0,2,0,0,0,0,0
"S297",0,0,0,1,0,2,0
"S298",0,0,0,4,0,0,0
"S299",1,0,0,0,0,5,0
"S300",4,0,0,0,2,0,0
"S301",0,0,6,0,0,0,0
"S302",1,0,0,2,0,5,2
"S303",0,2,0,0,1,2,0
"S304",0,0,0,0,0,2,0
"S305",0,1,0,0,0,4,0
"S306",3,3,0,0,0,0,0
"S307",2,0,1,0,0,0,0
"S308",5,0,0,3,0,0,0
"S309",1,0,0,0,0,2,1
"S310",0,0,6,0,0,0,0
"S311",0,0,0,0,10,0,0
"S312",2,0,0,3,0,0,0
"S313",0,0,0,1,1,1,0
"S314",0,2,0,0,0,0,0
"S315",0,0,0,0,0,5,0
"S316",0,0,0,0,0,4,0
"S317",0,7,0,4,0,0,0
"S318",0,1,0,3,0,0,0
"S319",0,0,0,0,0,9,0
"S320",0,0,0,0,4,0,0
"S321",1,3,0,0,2,0,0
"S322",0,3,2,1,0,0,0
"S323",0,1,0,0,0,6,0
"S324",0,0,0,0,0,3,0
"S325",0,0,0,0,1,1,0
"S326",0,0,0,2,0,4,0
"S327",0,2,0,7,1,0,0
"S328",0,0,2,0,0,1,0
"S329",3,0,0,0,3,1,0
"S330",2,1,0,4,0,0,0
"S331",0,1,0,0,3,0,1
"S332",3,2,0,0,1,0,0
"S333",0,0,0,0,5,0,0
"S334",0,3,0,1,0,0,0
"S335",0,0,1,5,3,0,0
"S336",0,0,0,0,7,0,0
"S337",0,3,1,0,0,0,0
"S338",0,2,2,0,0,0,0
"S339",1,6,0,0,0,0,0
"S340",0,0,0,1,4,0,0
"S341",0,0,0,3,0,0,0
"S342",0,0,3,0,2,0,0
"S343",0,5,0,0,0,0,0
"S344",0,0,6,0,0,0,0
"S345",2,0,0,0,2,0,1
"S346",0,2,0,1,0,0,0
"S347",0,0,0,0,0,2,0
"S348",1,0,0,4,0,0,0
"S349",0,3,1,0,0,0,0
"S350",0,0,0,7,1,0,0
"S351",0,0,0,0,0,0,6
"S352",0,2,0,0,0,3,0
"S353",0,0,0,0,1,0,1
"S354",0,0,0,4,0,5,0
"S355",0,1,1,3,1,0,0
"S356",0,0,0,0,0,2,0
"S357",6,0,0,0,0,0,0
"S358",0,2,0,1,2,0,0
"S359",4,0,1,0,0,2,0
"S360",1,0,0,0,2,1,0
"S361",1,0,2,0,0,0,0
"S362",1,0,0,5,3,0,0
"S363",0,0,0,0,3,0,0
"S364",0,0,0,1,2,0,0
"S365",5,0,0,0,0,0,0
"S366",0,0,1,4,0,0,0
"S367",0,0,0,0,0,3,0
"S368",4,0,0,0,0,0,0
"S369",2,0,0,0,0,0,0
"S370",0,0,0,0,0,2,0
"S371",0,0,0,3,1,0,0
"S372",2,0,0,0,4,0,0
"S373",0,0,2,0,2,0,0
"S374",0,0,2,4,0,3,0
"S375",0,0,3,1,0,0,0
"S376",0,0,0,4,0,1,0
"S377",0,2,0,3,0,0,0
"S378",0,0,4,0,0,0,0
"S379",5,0,0,0,0,0,0
"S380",0,6,0,0,0,0,0
"S381",0,0,0,1,0,3,0
"S382",0,0,0,1,1,0,0
"S383",0,0,0,0,4,0,1
"S384",0,0,3,0,5,0,0
"S385",0,2,0,0,3,0,0
"S386",0,0,5,0,0,0,0
"S387",2,0,0,0,2,0,0
"S388",5,0,0,0,0,0,1
"S389",0,0,0,0,0,2,0
"S390",0,1,0,0,1,0,0
"S391",0,0,0,0,0,2,0
"S392",1,0,2,0,0,0,0
"S393",0,0,0,0,0,6,0
"S394",1,1,0,2,0,0,0
"S395",0,0,3,0,0,5,0
"S396",0,5,0,0,0,0,0
"S397",0,0,0,0,2,0,0
"S398",0,5,0,0,1,0,0
"S399",0,0,5,0,0,1,0
"S400",4,0,1,0,0,0,0
"S401",0,0,0,0,4,0,0
"S402",2,0,0,0,4,0,0
"S403",0,0,0,0,7,0,0
"S404",2,2,0,0,1,0,0
"S405",0,4,0,0,0,0,0
"S406",3,0,0,0,0,1,0
"S407",0,0,3,0,0,0,0
"S408",0,0,1,0,0,1,0
"S409",0,0,2,0,0,0,0
"S410",0,0,1,0,0,2,0
"S411",1,2,0,0,0,0,0
"S412",0,0,0,2,0,1,0
"S413",3,0,6,0,0,0,0
"S414",1,0,1,0,2,0,0
"S415",0,1,0,0,0,1,0
"S416",0,1,0,0,0,2,2
"S417",5,0,0,1,0,0,0
"S418",2,0,1,0,1,0,0
"S419",0,2,0,0,0,3,0
"S420",1,0,2,0,0,2,0
"S421",0,0,0,1,3,1,0
"S422",8,0,0,0,0,0,0
"S423",0,4,0,0,0,0,0
"S424",0,1,0,1,0,0,0
"S425",1,0,0,0,1,2,0
"S426",0,1,2,0,0,2,0
"S427",3,0,2,0,0,1,0
"S428",0,0,1,1,0,1,0
"S429",0,0,8,0,0,0,1
"S430",0,0,1,1,0,1,0
"S431",0,2,0,3,0,0,0
"S432",0,4,0,0,0,0,0
"S433",0,0,6,0,0,0,0
"S434",0,0,1,0,1,0,0
"S435",0,0,0,7,0,0,0
"S436",2,0,0,0,0,0,0
"S437",0,0,2,0,0,0,0
"S438",0,0,0,0,0,8,0
"S439",0,1,0,2,1,0,0
"S440",1,1,2,0,0,0,0
"S441",3,0,0,0,0,1,0
"S442",0,0,3,0,0,0,0
"S443",0,1,1,0,6,0,0
"S444",0,0,8,0,0,0,0
"S445",0,12,0,0,0,0,0
"S446",0,0,0,0,5,0,0
"S447",0,4,0,0,1,0,0
"S448",0,2,0,0,1,0,3
"S449",0,0,5,0,0,0,0
"S450",2,0,1,0,0,0,0
"S451",3,0,1,0,0,0,0
"S452",1,2,1,0,0,0,0
"S453",1,0,0,0,0,1,0
"S454",3,0,0,0,6,0,0
"S455",1,0,0,0,1,0,0
"S456",0,0,0,3,0,0,0
"S457",0,2,0,0,2,0,0
"S458",4,0,1,1,0,0,0
"S459",0,0,0,0,6,0,0
"S460",1,4,0,0,0,0,0
"S461",2,0,0,2,1,0,0
"S462",0,0,0,1,3,3,0
"S463",0,0,4,0,2,2,0
"S464",0,0,0,0,4,0,0
"S465",0,0,1,0,0,6,0
"S466",0,0,0,0,5,0,0
"S467",0,5,0,0,0,0,0
"S468",0,2,0,0,0,0,0
"S469",0,0,2,0,0,0,0
"S470",0,0,0,1,0,3,0
"S471",0,0,0,0,8,0,0
"S472",0,4,0,1,0,0,0
"S473",0,3,2,0,0,0,0
"S474",0,0,5,0,0,0,0
"S475",0,0,0,0,4,0,0
"S476",4,0,0,3,0,0,0
"S477",0,0,0,0,0,0,2
"S478",0,0,2,0,0,1,0
"S479",0,0,0,5,0,0,0
"S480",0,0,2,0,2,0,0
"S481",1,0,0,0,0,0,1
"S482",0,0,0,0,5,0,0
"S483",0,0,0,1,3,2,0
"S484",0,0,0,0,0,3,0
"S485",0,0,0,0,0,9,0
"S486",0,0,0,2,3,0,0
"S487",1,3,0,0,0,0,0
"S488",0,2,0,0,0,0,0
"S489",3,0,0,1,0,0,0
"S490",3,0,3,0,6,0,0
"S491",1,0,0,1,0,2,0
"S492",1,0,0,2,0,0,0
"S493",0,0,0,0,2,2,0
"S494",0,8,2,0,3,0,0
"S495",0,0,0,7,0,0,0
"S496",0,0,0,0,3,0,0
"S497",0,0,2,0,0,0,0
"S498",0,0,0,0,0,2,0
"S499",0,0,0,0,7,0,0
"S500",0,0,0,7,0,0,0
