"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200","V201","V202","V203","V204","V205","V206","V207","V208","V209","V210","V211","V212","V213","V214","V215","V216","V217","V218","V219","V220","V221","V222","V223","V224","V225","V226","V227","V228","V229","V230","V231","V232","V233","V234","V235","V236","V237","V238","V239","V240","V241","V242","V243","V244","V245","V246","V247","V248","V249","V250","V251","V252","V253","V254","V255","V256","V257","V258","V259","V260","V261","V262","V263","V264","V265","V266","V267","V268","V269","V270","V271","V272","V273","V274","V275","V276","V277","V278","V279","V280","V281","V282","V283","V284","V285","V286","V287","V288","V289","V290","V291","V292","V293","V294","V295","V296","V297","V298","V299","V300","V301","V302","V303","V304","V305","V306","V307","V308","V309","V310","V311","V312","V313","V314","V315","V316","V317","V318","V319","V320","V321","V322","V323","V324","V325","V326","V327","V328","V329","V330","V331","V332","V333","V334","V335","V336","V337","V338","V339","V340","V341","V342","V343","V344","V345","V346","V347","V348","V349","V350","V351","V352","V353","V354","V355","V356","V357","V358","V359","V360","V361","V362","V363","V364","V365","V366","V367","V368","V369","V370","V371","V372","V373","V374","V375","V376","V377","V378","V379","V380","V381","V382","V383","V384","V385","V386","V387","V388","V389","V390","V391","V392","V393","V394","V395","V396","V397","V398","V399","V400","V401","V402","V403","V404","V405","V406","V407","V408","V409","V410","V411","V412","V413","V414","V415","V416","V417","V418","V419","V420","V421","V422","V423","V424","V425","V426","V427","V428","V429","V430","V431","V432","V433","V434","V435","V436","V437","V438","V439","V440","V441","V442","V443","V444","V445","V446","V447","V448","V449","V450","V451","V452","V453","V454","V455","V456","V457","V458","V459","V460","V461","V462","V463","V464","V465","V466","V467","V468","V469","V470","V471","V472","V473","V474","V475","V476","V477","V478","V479","V480","V481","V482","V483","V484","V485","V486","V487","V488","V489","V490","V491","V492","V493","V494","V495","V496","V497","V498","V499","V500"
"1",9,13,18,6,27,19,11,12,38,14,14,11,8,28,13,17,9,23,16,19,13,45,13,13,28,12,31,53,16,16,41,12,24,11,14,63,22,16,41,18,22,67,8,15,19,43,14,10,8,63,12,34,20,8,28,7,17,13,69,11,30,26,13,36,12,15,8,18,62,20,65,21,15,15,10,15,16,41,14,7,17,14,25,10,16,9,10,6,59,13,28,10,11,19,11,14,18,26,14,19,49,17,43,24,9,11,7,28,11,85,12,17,10,44,13,9,13,24,47,47,12,77,10,26,26,17,11,26,6,11,9,41,7,13,39,8,11,17,34,11,15,24,10,10,16,11,13,13,13,14,13,30,20,12,7,5,53,8,18,15,13,19,47,45,7,16,9,39,48,28,10,20,4,17,19,9,23,14,21,69,19,25,18,22,28,9,93,15,12,31,16,14,59,19,7,13,9,16,53,20,19,8,13,20,10,33,46,6,21,11,15,10,13,9,39,16,26,35,17,26,17,27,8,41,26,34,11,4,12,11,37,20,11,28,36,11,14,12,43,40,39,14,14,10,11,7,25,7,12,41,14,9,35,56,20,9,8,13,17,15,16,8,26,16,57,12,54,63,17,12,11,10,49,13,9,7,17,6,26,15,16,12,18,11,3,8,11,9,16,19,15,34,7,40,14,16,11,24,7,14,24,9,46,31,24,17,10,8,15,5,6,12,12,19,11,8,14,18,15,34,7,15,61,29,13,61,17,8,25,26,16,8,18,31,14,30,20,21,15,9,28,20,12,22,13,33,6,55,18,7,7,36,33,23,26,59,10,17,17,11,7,23,13,58,78,13,16,7,12,3,16,35,14,40,24,15,15,25,13,14,73,21,14,9,16,14,16,58,13,23,16,3,24,11,14,12,20,10,23,13,19,12,13,13,37,18,13,10,9,19,16,13,14,21,10,10,9,24,16,16,16,47,16,25,53,16,11,62,18,7,40,25,54,15,19,5,21,22,16,33,15,16,12,18,18,32,18,11,49,21,41,16,16,24,9,10,16,17,17,77,5,18,65,29,16,19,11,16,16,5,13,16,17,13,16,45,7,12,29,32,44,11,7,17,17,35,12,16,16,16,7,14,20,15,8,28,14,15,7,21
"2",5,9,15,16,18,8,12,14,38,17,19,16,15,28,8,17,13,18,15,13,22,22,11,15,18,14,18,33,11,9,33,9,24,9,23,50,14,8,40,6,17,56,15,10,10,30,13,15,11,46,14,23,16,9,12,10,12,16,46,15,28,22,8,23,11,20,9,18,46,19,33,22,16,8,11,23,19,20,17,11,17,13,25,13,17,5,5,10,38,8,23,9,14,19,19,19,25,22,18,24,27,21,24,16,10,12,10,17,12,53,9,21,11,36,9,11,9,22,57,36,14,46,10,22,37,12,10,37,7,14,13,23,3,18,34,12,17,16,23,4,10,26,20,7,19,9,11,11,14,15,17,31,15,5,10,8,57,11,11,18,8,15,39,23,14,15,10,18,33,13,14,18,7,23,15,12,22,9,29,52,9,17,20,24,20,11,65,16,15,31,15,11,43,17,8,14,16,13,25,21,19,17,11,12,9,21,42,7,12,15,6,13,14,14,37,19,32,21,23,19,18,23,13,28,22,32,15,15,14,18,24,19,19,24,21,12,16,13,35,35,22,14,15,13,15,7,19,14,10,40,5,15,14,48,16,10,20,11,19,11,16,8,15,16,47,8,41,51,8,8,13,12,34,6,11,8,14,14,20,11,17,12,16,11,10,13,6,9,6,27,15,21,4,20,13,13,14,25,8,23,17,20,39,9,11,10,8,14,6,13,12,11,8,21,11,14,5,14,8,14,15,3,35,27,14,33,13,10,19,23,16,6,14,20,16,45,22,18,17,8,18,27,13,14,13,23,7,25,18,14,8,27,29,18,30,44,18,22,11,22,12,23,12,40,54,21,15,8,13,7,12,35,11,26,21,14,8,15,15,13,50,15,8,11,13,9,15,34,15,23,8,9,23,8,14,12,26,17,19,12,12,19,12,10,20,13,20,14,16,11,16,20,14,16,8,12,7,27,5,17,16,31,17,25,40,10,9,62,15,4,24,29,39,9,16,2,24,13,9,29,10,12,7,12,8,22,18,5,31,17,29,22,11,20,11,13,13,15,16,44,6,11,40,30,19,16,8,14,16,2,13,20,9,12,8,28,8,12,26,28,28,13,9,13,21,30,6,7,22,15,6,6,17,12,8,28,14,11,24,17
"3",6,19,21,15,19,6,11,8,31,7,15,9,15,26,5,17,14,16,16,17,22,28,11,9,16,10,25,34,8,9,28,23,21,12,19,54,23,16,30,18,10,65,13,12,14,40,14,14,8,39,7,27,11,10,34,6,11,12,46,13,26,24,15,21,12,12,9,17,57,20,35,16,17,11,7,16,12,26,13,18,23,10,18,7,14,12,14,5,40,7,18,7,18,17,14,19,12,25,8,15,41,13,26,14,7,12,10,14,6,67,17,22,16,33,11,18,18,23,55,45,16,61,12,26,43,15,12,23,11,12,13,26,5,8,28,9,10,19,29,17,23,29,15,18,14,17,11,14,10,11,14,28,9,6,9,5,31,15,12,18,12,10,32,37,10,9,3,27,35,19,12,14,5,16,14,20,17,10,17,44,10,24,19,24,26,10,68,14,15,22,23,12,46,16,12,17,17,11,36,27,15,22,12,11,7,33,34,5,11,18,8,8,21,10,30,13,23,30,21,14,16,29,18,31,21,23,14,14,10,22,28,20,17,33,31,14,8,19,41,30,37,14,11,19,16,8,20,10,13,36,5,7,24,57,19,8,9,20,11,15,14,10,18,8,42,11,34,56,8,9,15,10,47,6,19,4,16,8,32,17,15,12,16,22,9,11,14,13,13,15,16,28,7,25,10,11,12,14,12,14,10,10,30,16,10,9,6,6,15,11,18,22,8,15,8,15,7,18,17,15,16,14,48,27,12,32,24,5,19,20,12,10,18,29,11,30,15,16,16,11,26,13,7,18,10,22,9,31,14,8,11,39,34,21,26,42,14,18,12,14,16,16,21,58,70,18,14,16,16,11,11,28,11,31,24,14,16,14,10,7,51,20,13,14,14,6,13,34,10,22,12,7,22,10,13,15,22,13,21,10,23,17,18,21,26,20,15,11,11,11,16,8,10,15,12,14,10,27,7,15,11,38,15,23,55,14,12,52,13,6,22,19,37,13,17,10,26,14,17,17,22,24,10,16,6,18,15,10,28,7,28,15,6,16,12,19,11,15,13,49,10,10,48,17,27,14,11,18,16,6,25,21,20,14,13,35,8,6,32,18,38,9,16,12,14,25,15,10,15,16,6,20,20,17,13,29,19,8,13,19
"4",12,19,12,14,20,10,14,6,22,12,16,9,19,26,7,9,16,17,15,16,20,17,13,18,31,15,20,33,13,8,28,22,25,20,11,50,14,17,35,15,8,46,12,8,13,21,11,9,11,23,15,27,15,9,21,8,10,16,31,24,14,14,10,29,8,15,7,17,27,16,31,17,14,12,15,13,12,30,8,10,17,12,14,9,6,12,14,6,33,10,33,10,10,16,20,16,12,19,15,16,32,14,35,11,8,5,19,15,14,47,18,16,8,33,9,12,10,26,35,35,6,36,12,24,27,16,9,23,4,15,16,21,6,15,28,12,10,17,30,10,12,14,12,9,7,10,13,10,11,10,10,22,19,12,7,13,38,12,20,13,7,14,25,37,14,6,13,16,27,16,13,14,9,9,15,19,17,16,15,41,13,24,16,18,22,12,39,15,11,18,13,15,31,13,14,11,11,12,27,13,20,10,19,17,6,22,30,6,18,14,18,11,12,5,35,7,20,22,19,17,10,21,14,26,16,25,13,9,13,21,24,13,16,20,23,9,13,11,26,27,26,13,9,17,14,10,23,14,15,39,9,17,15,48,19,18,17,7,15,18,12,11,12,9,24,11,39,26,10,8,16,9,36,9,18,8,11,9,16,17,17,7,20,15,3,11,9,15,12,20,12,23,11,24,9,13,17,16,10,13,21,15,34,16,14,7,15,5,9,9,11,10,6,12,11,11,7,14,14,16,9,12,29,19,11,48,15,11,16,19,14,9,19,23,17,31,18,13,12,6,24,17,7,12,10,10,6,26,17,9,9,22,29,16,20,41,14,17,12,13,18,19,16,38,41,18,18,9,15,4,12,26,15,30,26,12,17,17,13,10,34,15,7,12,9,12,18,33,10,12,6,10,16,9,12,10,17,9,17,10,14,13,22,12,20,10,9,15,5,11,16,16,13,23,7,15,7,22,9,9,6,34,21,18,37,18,12,44,10,7,30,11,30,10,19,14,17,18,13,19,21,23,13,19,11,17,22,10,27,11,33,10,13,18,17,17,16,24,8,51,4,9,37,20,20,13,19,17,11,11,7,17,17,12,16,15,13,13,34,11,24,5,11,14,19,28,11,9,15,11,4,17,16,11,13,24,17,10,9,18
"5",9,18,12,9,20,7,11,11,48,10,21,15,10,35,3,20,10,17,16,13,15,60,12,11,25,14,54,76,11,7,61,12,30,13,20,96,22,13,74,13,16,114,10,7,12,55,10,7,11,67,9,53,11,9,45,11,4,11,85,21,42,21,14,32,12,14,6,25,88,36,99,16,18,11,14,31,16,62,11,16,17,13,26,5,13,7,9,7,70,9,51,17,20,16,10,18,10,40,15,18,68,13,54,24,6,17,17,28,12,129,14,42,15,66,10,20,15,33,92,73,17,129,8,43,47,17,7,48,14,11,15,54,9,11,84,7,14,17,50,7,12,37,27,11,16,11,15,15,16,21,11,55,17,12,5,10,96,7,11,16,21,23,75,66,6,9,5,32,80,40,20,19,9,15,9,15,22,18,22,89,17,44,47,40,45,7,122,14,23,38,17,11,87,18,7,13,14,20,75,28,13,20,10,14,7,47,62,5,26,13,10,10,17,12,83,9,33,46,15,18,31,37,17,57,18,40,14,7,11,19,49,36,10,48,62,8,9,14,73,71,56,13,15,22,13,7,36,15,14,65,10,9,31,138,13,20,13,8,14,8,9,20,24,16,67,5,74,112,9,11,12,11,78,9,13,8,15,8,42,13,20,8,36,13,10,11,7,5,24,16,8,30,10,61,12,12,10,9,9,23,35,11,59,45,20,10,8,10,7,9,15,12,15,9,1,22,9,12,13,30,8,15,76,55,11,81,20,10,32,35,12,4,25,33,11,62,24,16,21,16,41,41,8,16,19,48,7,67,19,8,12,55,44,29,44,92,12,24,10,12,11,35,21,104,98,22,19,11,11,15,18,68,13,68,34,14,11,23,11,13,110,35,13,6,14,9,13,91,14,27,11,10,37,8,23,16,27,11,33,22,13,16,14,11,38,9,31,11,5,19,14,10,14,42,7,13,14,40,9,20,11,57,16,33,82,15,10,93,6,9,56,30,93,14,15,10,19,27,15,37,12,22,11,24,10,32,13,11,65,13,68,34,14,40,13,9,11,34,7,112,6,14,94,44,22,20,10,12,19,5,19,18,21,13,19,48,12,6,47,29,69,7,11,15,21,48,10,13,11,15,3,13,21,12,12,39,10,14,16,34
"6",12,8,16,9,17,16,14,3,17,10,8,11,14,15,5,21,15,18,15,14,15,27,11,18,14,13,17,22,10,5,13,20,20,8,19,33,12,15,33,15,14,34,9,9,21,24,15,7,10,30,9,17,14,7,26,6,19,13,34,23,18,16,21,13,11,16,14,14,32,14,32,15,13,14,13,14,13,18,11,12,20,12,14,13,9,7,5,8,28,11,13,11,11,14,14,19,13,9,10,13,34,17,20,18,19,10,12,14,10,49,21,17,15,23,10,12,12,7,47,29,13,56,13,20,28,16,22,34,8,14,7,12,1,13,27,9,15,12,20,10,23,17,16,10,10,13,9,7,13,17,16,37,22,5,6,9,44,19,19,20,13,17,18,29,16,15,13,29,33,15,9,17,9,18,15,12,21,20,20,25,15,25,18,20,30,13,52,10,20,17,18,7,30,9,13,10,11,11,22,16,17,18,9,14,20,21,26,11,12,11,17,17,11,8,28,9,27,16,15,16,10,14,18,22,11,22,15,14,9,19,13,17,11,35,17,14,10,9,26,22,22,9,12,12,10,5,23,12,13,16,14,14,16,56,24,10,14,10,18,14,16,8,8,16,36,19,24,30,9,13,8,12,27,13,16,6,15,5,20,7,15,7,21,20,6,5,18,7,16,16,17,24,6,22,10,16,14,10,12,13,16,9,26,13,19,12,8,9,12,8,15,14,11,15,12,12,6,13,11,17,11,11,32,15,6,21,21,12,22,19,22,5,18,30,16,23,18,13,9,7,20,14,5,15,10,15,8,39,18,11,6,36,27,17,16,34,8,21,12,7,21,11,16,28,34,10,10,24,9,9,17,30,13,28,20,12,22,16,9,10,39,18,9,9,9,9,13,33,18,15,8,7,19,10,17,18,15,15,26,12,10,11,15,9,14,14,8,9,19,15,13,13,11,14,11,10,19,19,12,14,18,22,26,17,22,19,10,38,19,9,34,13,24,8,11,5,18,22,11,14,17,21,7,12,9,22,22,13,25,12,25,14,12,18,11,14,16,23,12,42,12,16,37,25,22,11,11,15,17,1,21,16,11,12,20,23,7,7,20,16,31,11,16,16,13,21,10,9,15,13,4,10,19,17,6,13,16,17,15,15
"7",4,9,17,13,24,12,19,6,34,13,21,8,5,21,7,12,17,14,20,19,12,40,9,17,22,15,39,40,20,12,34,13,33,11,19,52,23,10,45,18,16,62,16,16,24,33,17,10,12,41,6,33,11,6,26,7,11,12,44,16,34,14,13,24,6,23,10,22,51,24,46,13,17,5,10,21,15,48,10,16,14,9,16,4,17,5,13,6,44,11,30,8,21,16,13,22,21,22,18,18,46,14,36,13,12,11,12,23,11,74,21,28,15,45,12,8,14,18,72,55,18,66,13,32,28,15,13,34,9,15,25,24,3,11,31,11,15,5,27,15,17,23,12,10,17,15,12,10,9,14,19,32,14,12,12,7,53,10,20,14,6,11,42,35,12,8,13,22,46,29,11,22,6,14,10,11,16,15,13,68,10,32,22,22,27,7,85,19,17,33,21,15,48,21,5,16,17,11,42,30,17,27,12,15,12,29,36,7,16,17,17,8,18,12,35,14,40,35,10,11,13,26,14,39,23,14,8,7,13,16,27,20,22,25,24,8,5,16,42,32,29,11,10,11,11,9,18,12,13,38,10,18,25,62,22,14,13,11,13,15,19,10,18,17,53,11,56,55,15,10,7,12,53,14,16,4,15,11,25,11,15,8,17,19,11,11,15,9,20,17,13,31,7,35,6,14,12,13,4,13,27,15,52,23,18,11,17,9,7,7,7,11,9,17,13,6,11,15,9,13,14,9,42,36,12,43,17,5,15,29,17,11,19,25,16,36,18,17,16,6,27,30,7,16,11,26,7,42,14,12,5,48,33,25,26,48,13,18,9,12,9,20,18,42,73,18,10,17,9,16,14,34,18,46,28,12,10,16,26,7,59,18,10,7,12,8,13,41,23,15,9,11,23,11,22,14,26,11,33,13,22,17,15,18,26,16,12,23,15,9,12,21,9,20,2,9,21,27,7,26,16,38,17,16,40,19,13,57,14,6,27,21,50,11,15,14,11,20,13,26,17,13,16,9,12,19,15,11,49,18,34,21,7,22,14,7,18,20,17,55,10,16,45,27,13,17,10,11,12,6,11,18,21,12,16,41,19,18,34,28,34,10,8,16,23,30,11,13,18,13,11,15,14,18,12,37,17,11,17,22
"8",10,13,15,17,19,7,11,12,28,15,10,7,11,28,11,15,12,12,12,17,15,26,12,11,18,11,20,41,6,10,30,7,30,7,15,53,22,17,27,19,11,44,7,11,12,35,14,13,10,38,11,22,10,6,18,12,21,14,33,15,19,14,13,27,9,12,6,16,52,16,42,19,20,17,13,10,17,32,10,10,15,8,25,12,22,8,12,9,33,17,17,9,16,25,15,20,15,23,10,18,44,17,27,19,5,14,14,9,9,60,14,25,18,27,13,10,10,24,53,33,17,58,16,24,32,11,16,36,9,9,18,27,8,11,34,13,14,17,27,11,11,20,10,9,11,11,13,16,12,9,15,24,12,4,7,9,32,12,13,16,13,12,36,35,5,11,18,22,29,13,17,12,9,16,16,16,17,11,18,49,10,22,22,20,17,10,48,19,16,37,21,12,40,14,4,8,14,25,39,20,9,23,14,14,12,21,35,12,20,12,13,14,21,10,42,6,26,29,15,22,18,23,17,38,20,23,9,18,15,18,27,22,12,28,24,14,6,12,46,39,27,16,9,18,16,7,22,8,14,45,9,14,13,62,28,15,14,10,17,14,21,9,9,12,35,7,42,50,10,18,14,18,42,7,10,7,11,12,21,8,21,14,22,16,5,7,12,12,14,12,15,27,6,27,13,15,12,18,11,16,23,7,27,17,10,12,8,14,8,10,11,14,11,13,10,18,16,12,14,13,16,10,33,31,10,39,11,7,11,18,11,8,20,25,18,34,16,16,11,14,17,14,14,12,6,18,8,47,14,9,11,33,18,15,26,56,8,16,13,8,18,19,15,41,59,19,18,16,6,12,12,35,11,26,17,11,14,16,17,9,46,11,14,17,19,9,11,59,19,19,1,8,28,6,10,15,22,16,20,8,10,16,15,16,19,15,12,17,7,11,16,15,7,11,6,15,13,29,14,22,8,34,14,20,36,10,11,52,15,7,28,21,36,9,15,8,11,16,12,18,15,18,14,12,8,24,15,8,28,16,26,16,15,25,13,12,9,22,14,60,7,17,35,37,18,18,10,12,15,4,15,17,17,14,19,33,6,11,25,19,32,9,3,13,16,30,10,12,16,21,8,11,18,11,9,21,9,17,8,17
"9",6,12,13,7,16,8,16,10,27,10,8,3,17,22,9,11,15,17,13,17,15,25,8,18,21,11,29,30,9,7,37,17,20,6,27,55,16,12,33,14,19,57,9,9,22,31,6,8,10,29,9,21,15,14,30,8,11,17,47,18,26,17,13,28,17,14,9,23,51,14,47,14,13,6,18,24,25,41,15,12,17,19,22,6,15,9,8,2,50,14,30,6,11,22,14,14,10,23,10,15,54,11,25,16,5,10,11,17,6,79,17,25,10,31,4,1,14,25,58,32,4,56,6,33,35,13,12,33,20,12,11,27,7,7,34,14,12,14,29,6,13,20,21,10,16,10,12,16,6,14,11,33,16,9,10,7,44,11,17,18,18,20,38,29,17,11,9,27,46,20,12,12,7,12,19,19,19,17,15,51,7,30,22,24,22,11,45,16,9,22,18,14,56,13,12,10,8,23,38,19,11,23,12,16,8,23,38,4,11,12,5,10,18,16,41,10,15,20,15,14,20,21,16,26,28,25,15,22,16,9,31,24,18,29,31,11,10,15,31,27,34,12,15,18,17,7,21,20,8,42,6,11,19,51,16,13,12,8,17,16,14,16,7,12,42,13,32,56,6,11,10,15,37,5,19,8,14,22,30,21,19,10,19,13,5,12,13,16,16,20,12,21,5,21,5,16,12,19,11,10,13,13,46,17,20,10,9,7,7,7,8,14,11,15,12,13,7,13,17,24,13,13,50,35,6,40,14,5,14,30,14,9,19,26,15,32,21,20,18,11,25,25,12,11,11,31,4,38,12,9,13,37,29,21,35,66,10,12,12,11,16,24,14,59,54,18,19,11,13,10,16,33,16,30,34,17,13,13,20,8,58,21,11,13,9,9,10,48,14,18,10,8,18,12,10,20,30,12,18,7,19,19,16,10,12,10,19,17,11,11,11,18,16,8,13,16,13,28,6,9,13,41,24,20,47,21,12,49,14,5,22,24,39,8,14,4,17,22,15,14,17,16,7,13,16,20,20,13,28,9,44,19,6,24,19,15,9,16,9,62,9,20,64,28,20,16,11,15,16,12,9,21,20,12,15,22,12,9,34,24,46,7,9,13,21,20,10,13,17,14,9,12,15,14,11,29,13,7,17,17
"10",9,10,7,17,21,10,8,7,15,15,21,11,10,18,5,17,9,13,15,12,14,26,12,11,17,7,22,24,15,9,19,17,19,8,17,41,17,11,27,15,12,42,5,11,21,27,11,14,9,38,10,26,21,12,25,8,10,20,37,14,20,22,12,27,11,19,5,11,46,18,32,11,10,8,10,17,21,27,10,18,7,11,19,10,20,9,8,10,37,5,26,8,21,15,11,17,12,13,17,22,25,16,21,22,11,4,5,18,6,67,8,21,15,27,9,13,5,23,33,32,12,44,9,27,28,27,10,27,15,16,12,21,3,14,18,10,20,20,25,14,17,14,13,9,15,12,14,11,10,14,13,27,17,7,8,12,38,6,15,17,14,19,34,25,11,8,9,13,31,20,20,16,4,12,13,12,13,18,16,37,10,17,12,16,21,24,40,16,7,21,18,15,52,16,9,15,18,10,27,17,12,17,11,21,12,25,30,9,17,16,10,12,10,10,38,9,18,20,15,9,17,22,19,26,18,25,8,18,13,13,18,23,15,25,24,13,10,15,24,35,38,13,12,13,12,11,17,11,16,32,14,7,23,42,17,8,12,11,18,14,12,18,7,11,29,12,36,51,6,14,6,9,34,5,13,9,10,15,28,25,13,14,20,17,10,8,12,4,13,9,10,28,3,23,6,10,6,17,10,20,15,12,28,15,12,13,17,7,7,16,6,20,7,24,12,14,10,11,15,19,12,12,37,21,16,31,19,5,22,17,9,11,16,22,13,19,9,14,12,11,21,27,11,17,14,23,5,28,15,12,6,39,24,16,24,37,13,23,9,12,16,15,18,47,51,16,9,17,9,13,8,32,9,30,28,7,14,13,11,8,44,17,8,11,6,9,9,34,9,25,5,10,21,8,15,12,19,8,19,10,12,10,18,9,16,15,5,16,10,13,19,18,9,17,5,24,24,20,11,20,12,33,14,13,37,33,13,45,17,7,28,25,31,14,11,8,21,19,11,12,22,20,14,16,10,11,16,8,34,13,32,16,15,21,14,12,15,10,11,40,6,12,39,18,16,16,14,15,13,5,9,22,14,8,20,21,8,16,26,16,19,12,8,17,12,24,11,7,9,16,4,15,14,8,17,19,13,13,9,18
