"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200","V201","V202","V203","V204","V205","V206","V207","V208","V209","V210","V211","V212","V213","V214","V215","V216","V217","V218","V219","V220","V221","V222","V223","V224","V225","V226","V227","V228","V229","V230","V231","V232","V233","V234","V235","V236","V237","V238","V239","V240","V241","V242","V243","V244","V245","V246","V247","V248","V249","V250","V251","V252","V253","V254","V255","V256","V257","V258","V259","V260","V261","V262","V263","V264","V265","V266","V267","V268","V269","V270","V271","V272","V273","V274","V275","V276","V277","V278","V279","V280","V281","V282","V283","V284","V285","V286","V287","V288","V289","V290","V291","V292","V293","V294","V295","V296","V297","V298","V299","V300","V301","V302","V303","V304","V305","V306","V307","V308","V309","V310","V311","V312","V313","V314","V315","V316","V317","V318","V319","V320","V321","V322","V323","V324","V325","V326","V327","V328","V329","V330","V331","V332","V333","V334","V335","V336","V337","V338","V339","V340","V341","V342","V343","V344","V345","V346","V347","V348","V349","V350","V351","V352","V353","V354","V355","V356","V357","V358","V359","V360","V361","V362","V363","V364","V365","V366","V367","V368","V369","V370","V371","V372","V373","V374","V375","V376","V377","V378","V379","V380","V381","V382","V383","V384","V385","V386","V387","V388","V389","V390","V391","V392","V393","V394","V395","V396","V397","V398","V399","V400","V401","V402","V403","V404","V405","V406","V407","V408","V409","V410","V411","V412","V413","V414","V415","V416","V417","V418","V419","V420","V421","V422","V423","V424","V425","V426","V427","V428","V429","V430","V431","V432","V433","V434","V435","V436","V437","V438","V439","V440","V441","V442","V443","V444","V445","V446","V447","V448","V449","V450","V451","V452","V453","V454","V455","V456","V457","V458","V459","V460","V461","V462","V463","V464","V465","V466","V467","V468","V469","V470","V471","V472","V473","V474","V475","V476","V477","V478","V479","V480","V481","V482","V483","V484","V485","V486","V487","V488","V489","V490","V491","V492","V493","V494","V495","V496","V497","V498","V499","V500"
"1",0,1,2,1,3,1,1,3,0,5,4,70,2,0,3,0,22,4,145,4,2,2,3,3,214,0,3,2,102,228,3,2,1,23,179,2,5,3,3,1,2,208,3,170,1,77,54,128,4,31,76,2,2,1,6,48,1,56,2,141,47,3,41,1,2,43,2,191,44,127,27,38,22,2,2,4,2,3,241,1,1,0,268,1,179,1,22,4,4,0,0,108,45,5,2,142,187,2,5,349,76,94,1,3,82,2,132,61,44,31,75,2,1,0,353,2,0,202,4,190,0,2,26,100,1,72,97,8,154,259,2,2,0,152,98,98,0,71,238,0,23,4,0,5,5,6,3,2,4,91,3,2,2,181,4,2,3,3,2,49,0,2,3,0,0,168,0,210,101,0,3,153,1,46,44,3,3,2,0,3,3,3,3,2,116,0,5,284,1,240,3,3,3,61,56,304,123,453,185,16,3,3,8,104,111,3,214,80,0,2,5,3,26,1,2,3,112,70,79,134,2,3,0,58,1,24,6,276,243,4,134,3,2,4,1,2,4,24,2,66,0,142,2,0,0,1,0,1,28,100,97,0,3,19,3,183,28,6,3,107,1,0,2,6,0,27,0,1,3,1,3,2,65,229,0,3,77,53,4,158,4,3,126,185,2,2,3,78,155,184,5,207,100,1,1,1,4,5,97,107,165,87,3,31,58,1,1,3,8,0,2,1,6,127,70,150,1,0,3,29,1,3,50,7,98,3,1,3,0,3,1,3,111,3,1,71,138,0,3,5,2,1,116,56,78,271,2,3,48,49,78,4,1,195,200,0,1,1,2,113,197,1,4,248,120,1,3,6,1,110,4,28,4,366,97,6,166,123,2,27,0,3,5,134,49,1,90,3,84,2,7,2,160,162,1,1,123,26,103,2,131,45,2,125,0,1,277,1,1,3,35,95,3,54,3,67,5,2,56,1,3,2,3,3,69,100,188,124,110,29,3,74,41,2,2,2,45,2,4,3,72,0,9,24,3,20,1,3,3,157,1,119,91,4,6,2,3,1,2,3,1,191,3,122,1,121,105,102,6,81,227,95,6,3,158,2,18,90,101,40,1,40,6,75,1,2,4,3,1,4,30,3,185,2,5,1,7,56,1,3
"2",1,2,1,2,2,1,2,6,0,4,5,7,2,1,1,1,5,5,11,0,7,4,2,2,24,5,1,1,16,22,2,3,0,2,21,4,3,3,0,6,5,23,2,21,1,14,4,9,6,9,3,1,1,1,5,7,1,8,1,16,5,1,3,3,4,9,6,13,5,13,2,5,1,3,0,1,4,0,28,0,1,0,17,1,18,1,5,2,6,3,4,21,3,4,3,30,13,2,5,35,7,11,4,2,2,0,9,11,7,6,11,0,3,2,28,1,2,23,3,23,3,4,3,13,1,11,13,9,20,21,2,1,3,20,12,7,1,6,33,2,5,3,0,7,3,5,1,4,6,10,1,5,1,18,0,3,4,6,1,10,3,4,2,0,2,31,1,25,15,2,1,15,0,5,8,4,5,4,1,6,2,3,3,1,13,2,0,20,8,28,2,1,3,8,6,33,15,44,25,5,3,0,3,18,13,3,14,9,0,0,3,2,3,1,1,2,7,5,13,18,3,0,5,9,3,3,1,31,17,5,15,2,1,2,1,1,2,4,4,6,1,13,4,2,1,1,4,2,6,15,13,6,4,7,4,17,4,2,1,10,3,1,2,0,3,2,3,3,3,0,2,3,7,24,2,0,8,13,0,19,1,3,13,25,3,2,7,15,17,16,1,30,11,1,3,1,2,3,15,10,12,10,2,4,6,1,2,2,5,2,1,0,0,12,5,12,3,1,2,3,1,1,6,3,16,3,3,7,1,2,1,5,16,2,2,13,16,2,3,4,3,0,13,4,13,27,2,2,7,10,9,4,4,21,19,0,1,2,3,12,27,3,4,17,5,1,1,3,1,12,3,5,1,30,12,2,19,19,0,3,0,1,5,13,7,1,10,4,7,3,2,2,18,21,5,3,19,2,14,4,8,9,0,13,3,1,25,3,0,1,2,6,1,9,9,14,3,3,6,1,0,1,4,3,11,23,17,14,8,6,3,6,4,1,1,0,8,0,4,0,4,2,2,4,0,2,6,3,3,11,6,19,18,0,2,2,3,0,2,3,1,12,1,8,1,7,14,9,2,4,18,9,3,0,17,0,3,5,12,8,2,5,5,3,0,5,3,1,7,4,6,1,16,5,5,5,6,8,2,5
"3",3,0,1,3,1,2,2,5,2,7,6,31,3,3,0,4,14,4,55,2,6,1,1,2,75,1,4,0,37,85,1,3,4,8,64,4,4,4,1,2,4,69,5,43,2,23,24,42,3,8,18,1,0,4,6,16,0,17,3,44,12,6,16,3,2,17,2,52,19,41,19,10,8,1,0,7,4,0,66,1,3,3,84,2,63,2,11,1,5,2,2,54,14,5,0,55,71,1,4,120,24,44,1,2,24,4,47,21,13,14,17,2,2,1,108,4,1,56,6,68,3,1,7,30,3,30,33,3,49,77,3,1,1,64,28,29,1,23,92,1,13,1,2,5,1,8,1,2,4,37,3,4,3,66,0,5,4,5,1,23,2,3,1,2,2,72,0,69,36,4,4,49,3,13,23,1,2,1,1,4,4,5,1,5,38,1,1,81,2,77,2,5,2,17,24,93,35,127,57,12,1,0,6,42,41,3,77,21,0,5,1,3,11,3,3,1,37,26,28,44,0,5,1,15,4,7,1,87,109,7,69,1,0,2,3,2,5,10,4,29,3,38,2,2,1,1,6,4,7,22,35,4,2,9,1,54,5,1,1,41,0,4,4,3,1,11,4,2,1,5,4,2,31,91,3,1,42,15,3,42,3,3,51,65,5,6,1,30,53,50,3,61,32,3,0,4,6,3,38,38,60,32,3,14,12,3,3,0,2,1,1,2,1,41,18,43,0,1,3,7,2,1,16,4,36,1,4,3,1,3,3,2,27,5,3,24,47,0,1,3,0,1,39,12,43,103,0,3,11,16,30,4,2,74,80,3,1,2,1,32,73,4,3,73,37,4,1,2,3,31,4,10,1,117,27,3,62,57,0,12,4,1,0,48,12,0,28,4,25,1,2,1,64,39,3,4,51,10,33,4,43,20,1,33,3,2,83,1,3,5,11,33,0,12,6,27,6,1,17,2,1,5,1,2,23,39,52,40,37,10,1,18,15,2,2,1,18,0,8,4,25,1,4,6,1,10,0,1,1,49,7,43,31,4,2,0,4,2,3,1,2,74,1,37,5,42,25,31,3,25,68,33,0,1,39,0,7,39,24,22,3,11,4,28,4,7,5,5,1,1,16,3,63,2,0,6,2,23,0,2
"4",3,1,1,3,1,1,3,3,1,5,1,12,5,0,0,2,6,4,15,2,3,4,4,0,25,0,2,0,12,19,4,6,1,3,15,1,5,7,1,3,2,17,7,19,4,14,12,22,4,7,7,3,4,2,2,7,0,3,3,16,7,2,8,4,1,3,4,20,3,16,7,3,2,3,2,5,4,2,22,1,4,2,21,0,17,0,8,2,3,0,1,9,4,7,2,11,12,4,4,34,9,9,2,3,7,2,13,14,5,2,14,1,2,0,32,3,2,19,6,20,0,4,3,11,1,14,5,2,10,23,3,2,1,14,10,16,1,7,28,1,5,3,1,3,2,6,2,3,5,5,2,3,3,18,4,7,3,6,1,3,3,8,3,2,2,15,0,21,10,0,4,18,0,6,3,1,2,2,1,3,2,6,2,3,9,1,0,19,3,20,6,4,1,13,3,31,15,42,15,6,1,2,3,7,9,4,31,8,3,4,4,2,7,1,2,5,12,15,7,11,0,3,2,6,3,6,3,25,19,2,11,1,5,1,3,2,3,4,4,11,1,15,5,1,2,3,4,2,3,8,14,3,4,5,1,14,5,2,2,11,5,2,4,3,0,3,0,1,3,0,0,4,11,16,2,4,14,4,1,16,1,2,19,21,0,1,2,12,15,13,3,15,9,2,3,1,3,4,9,9,19,9,5,2,5,2,0,1,4,4,4,2,3,6,6,9,2,2,3,0,0,3,8,3,15,2,2,3,1,1,3,4,14,2,3,8,20,4,0,4,0,0,14,7,11,29,1,3,7,4,10,1,6,13,19,4,3,3,2,10,17,5,3,26,10,1,2,2,1,7,5,2,1,32,15,6,16,13,0,5,2,3,7,15,5,2,7,3,16,4,5,1,13,14,0,0,15,3,11,1,15,6,2,14,1,1,24,0,1,4,3,6,2,9,2,7,6,0,8,1,5,2,4,4,5,13,22,11,10,7,1,11,2,1,2,3,8,0,3,5,10,2,2,1,1,2,3,7,0,12,8,14,16,2,0,1,2,1,1,4,2,19,2,13,1,7,10,13,2,8,21,7,1,2,18,0,2,9,8,6,2,8,2,10,1,3,6,4,3,2,5,3,15,0,4,4,3,5,0,2
"5",2,1,4,2,6,0,1,4,0,6,1,12,4,0,2,2,5,1,14,3,5,1,5,4,21,1,6,1,13,19,4,6,3,4,10,1,1,5,1,3,3,19,5,8,5,10,7,7,2,2,4,0,4,2,1,1,4,7,1,5,6,4,6,4,1,4,6,13,2,10,6,4,3,5,5,1,0,1,13,0,0,2,18,0,17,5,5,2,4,0,5,12,5,2,1,8,16,4,4,25,9,10,1,1,10,3,12,8,4,3,10,1,0,0,28,4,4,15,2,17,1,5,4,11,2,12,10,8,9,17,3,2,1,23,6,8,3,12,21,3,5,5,1,4,7,0,3,5,2,13,1,6,4,16,2,2,3,3,2,5,2,2,2,1,1,16,0,15,7,1,3,20,5,6,6,6,5,5,3,4,3,3,2,2,9,5,1,14,5,17,1,4,4,1,8,19,9,30,17,5,3,3,5,8,14,8,26,8,0,4,2,4,6,3,3,1,12,5,5,5,0,4,2,7,3,2,1,17,29,3,10,3,2,1,2,0,4,3,3,4,2,6,6,2,0,7,4,1,8,9,11,3,5,5,0,19,1,1,0,8,6,3,3,7,2,2,2,1,1,2,1,4,7,17,2,1,8,3,2,13,4,1,11,14,6,2,3,10,10,14,1,23,4,1,1,3,5,5,6,7,12,10,4,7,4,3,2,3,3,5,0,1,2,12,12,13,0,3,3,5,1,2,1,5,10,2,0,4,1,4,1,3,12,0,2,9,18,2,2,5,0,2,9,4,11,17,2,0,9,3,8,1,5,19,13,0,1,3,1,7,8,4,6,13,7,5,0,5,4,8,2,2,2,31,9,3,14,10,1,2,1,4,11,14,3,1,10,3,9,1,1,6,14,10,5,3,11,1,11,2,11,4,2,12,2,1,23,2,1,6,5,2,1,7,1,7,5,2,1,1,2,2,3,4,6,12,15,10,9,2,7,4,5,2,0,5,3,1,5,1,5,1,4,2,0,4,3,2,2,11,3,19,5,2,1,0,2,1,2,1,4,7,3,9,2,4,9,10,5,9,16,13,3,2,12,4,0,12,10,4,0,5,4,8,4,3,4,4,3,6,1,2,21,2,2,3,2,7,2,6
"6",1,2,1,0,2,7,3,2,1,1,3,18,5,1,2,3,13,1,39,1,1,0,6,4,47,2,4,0,26,57,6,1,2,7,27,6,6,3,1,3,5,61,2,41,5,16,11,22,1,11,23,1,1,3,2,13,4,18,2,35,13,3,12,2,1,9,2,51,13,26,8,16,8,1,4,2,1,0,45,0,1,3,66,1,56,2,7,0,1,4,0,29,13,3,5,36,52,4,2,96,20,18,1,0,15,4,22,32,17,5,18,0,3,0,84,2,0,50,8,47,3,1,3,16,2,21,30,1,43,53,5,1,2,45,16,20,4,24,68,1,7,3,3,3,2,2,2,3,5,19,2,2,2,31,2,4,1,7,1,18,3,1,4,0,1,31,1,52,31,0,3,38,1,12,11,5,1,2,1,7,5,1,0,7,31,1,3,60,8,64,2,1,2,16,16,60,29,112,49,4,2,0,5,25,34,4,56,17,1,0,3,1,8,1,4,1,19,20,6,20,1,7,1,15,3,6,0,68,77,2,30,1,0,0,4,1,4,6,6,22,1,20,4,1,1,1,6,4,6,18,28,3,2,11,1,33,3,0,2,32,4,1,2,3,1,11,2,4,6,2,2,1,15,63,1,1,31,11,2,30,2,2,21,54,0,3,2,22,28,29,0,46,30,3,0,2,0,3,20,27,37,21,5,9,15,1,3,3,5,2,5,1,4,26,24,31,1,4,4,6,4,5,14,6,18,2,2,3,3,5,3,2,26,0,5,24,42,2,0,5,0,3,29,9,31,57,3,3,14,10,17,1,0,43,44,5,1,7,3,33,32,4,7,53,27,0,3,0,2,28,6,10,1,58,32,2,37,27,1,2,0,2,5,49,13,5,22,4,22,4,1,5,28,35,3,1,35,12,24,2,33,12,5,32,1,1,78,0,2,3,12,18,2,18,3,27,5,2,13,3,3,1,4,1,23,22,46,21,30,4,4,20,10,2,0,4,9,1,0,6,14,0,2,7,4,6,2,4,6,31,4,22,31,2,5,1,3,3,1,3,3,42,4,31,0,25,25,18,3,14,51,26,1,1,27,2,11,18,25,11,1,13,5,15,2,4,2,5,2,2,5,2,39,2,3,2,3,15,0,3
"7",2,1,1,0,1,0,3,6,2,1,3,3,5,1,1,3,4,4,10,0,6,2,4,2,13,0,3,2,9,10,4,2,1,4,15,5,2,4,3,2,3,17,3,8,3,7,6,8,7,5,11,2,2,7,2,5,3,6,2,9,2,0,6,1,4,7,3,15,5,16,7,5,2,3,2,5,3,1,20,0,0,2,22,1,11,3,4,3,3,1,3,14,5,2,1,10,12,3,2,24,5,7,4,3,10,2,9,7,5,3,5,0,2,1,30,2,0,18,6,12,3,1,3,6,1,7,7,2,12,18,5,3,3,17,2,6,0,10,17,2,2,4,4,4,4,3,1,0,4,8,2,6,0,18,2,3,5,8,1,5,5,5,1,1,1,13,0,14,8,4,0,11,1,3,2,4,4,4,1,6,2,1,2,1,8,3,1,17,4,15,4,3,3,10,10,20,9,29,17,3,2,5,4,13,12,4,14,2,1,1,2,0,9,1,1,3,8,5,12,12,1,2,2,2,2,2,0,26,11,1,6,2,0,3,1,3,6,3,1,10,0,9,1,1,3,3,4,0,2,4,9,1,4,4,0,9,2,3,3,8,1,1,0,3,1,3,0,3,0,2,1,5,10,11,4,2,9,3,2,15,1,2,10,13,4,6,1,8,4,10,1,9,4,4,0,5,2,3,6,3,13,7,1,0,7,0,2,1,5,3,2,1,4,14,5,10,0,1,1,3,2,1,3,3,5,5,2,1,0,4,3,3,14,2,2,4,10,0,0,4,1,1,9,9,10,17,5,1,3,6,7,3,2,11,11,3,3,4,1,8,17,3,2,18,10,1,0,3,7,13,3,3,1,25,9,4,12,18,1,4,3,2,4,11,5,0,7,4,8,8,3,4,11,9,2,1,14,3,3,1,16,6,1,13,2,1,19,1,1,6,7,5,1,5,0,11,1,2,3,1,2,3,3,4,5,10,21,10,16,6,2,4,2,4,6,1,4,0,4,9,4,0,3,4,4,9,1,3,2,7,4,13,10,4,4,0,2,1,1,5,4,10,1,8,1,8,5,10,0,5,12,6,1,3,9,3,3,7,8,4,2,5,5,9,1,6,6,1,2,2,9,1,16,3,1,2,1,4,0,3
"8",0,3,2,2,1,0,0,2,2,1,5,5,4,1,0,1,3,2,15,3,4,0,4,5,17,3,3,0,13,25,4,1,3,5,25,2,3,2,5,3,3,14,4,16,2,3,6,5,5,7,6,1,7,2,1,5,3,8,0,16,8,3,4,1,3,5,2,24,2,10,9,2,0,2,4,6,1,0,23,3,2,4,26,4,19,2,4,0,2,2,3,17,6,6,3,12,10,2,2,34,7,6,1,3,8,1,15,7,7,4,7,3,5,0,33,6,1,17,2,13,1,0,3,14,4,10,9,1,16,25,2,0,1,24,12,9,0,14,25,1,2,8,1,4,5,4,1,1,2,7,3,3,0,13,0,7,0,6,4,6,2,1,3,1,1,24,1,18,5,0,7,16,1,4,4,5,3,8,1,4,6,2,1,3,15,3,4,17,5,21,2,1,3,8,10,38,17,44,15,8,1,1,4,16,11,7,19,10,1,3,3,1,2,2,2,3,10,9,6,13,1,3,2,3,4,3,1,25,22,2,11,2,2,2,0,4,3,4,6,9,3,12,5,2,2,1,2,1,3,7,8,3,1,3,1,18,5,2,1,6,2,2,2,3,2,2,4,1,4,1,2,4,8,14,3,4,8,3,4,22,3,0,9,16,0,2,5,7,5,15,1,18,13,2,1,1,6,4,16,12,12,11,1,9,8,0,1,2,2,5,2,3,0,10,3,13,0,0,3,4,2,5,0,3,13,4,3,5,1,4,2,1,10,1,2,7,12,2,1,6,2,2,13,8,7,21,1,3,8,10,12,3,8,16,19,2,0,2,0,11,21,2,3,23,12,1,0,5,3,12,0,7,3,28,15,4,24,10,2,3,2,2,3,13,10,2,7,1,14,4,5,1,14,14,1,2,13,5,8,0,19,5,1,12,5,4,17,0,1,3,5,8,0,3,5,11,2,1,4,0,6,1,2,6,14,10,14,14,8,4,2,14,2,2,5,2,8,2,2,5,6,2,1,2,2,5,3,3,2,15,6,19,6,1,1,2,3,2,3,4,5,14,4,11,2,12,6,9,4,9,15,12,6,2,11,1,7,5,6,4,4,6,3,8,0,5,3,4,2,4,7,0,9,3,1,2,2,7,1,3
"9",1,0,1,0,3,3,0,5,3,6,3,5,5,1,3,2,5,7,17,0,1,3,2,3,30,0,3,2,6,19,3,4,2,3,17,2,4,3,4,2,1,16,2,15,3,13,4,14,2,6,14,1,5,4,4,3,1,7,2,8,7,4,3,1,4,7,3,20,9,11,8,4,1,2,1,7,6,1,24,0,2,2,20,4,20,0,7,3,5,4,0,14,5,4,3,17,13,5,0,28,7,7,2,1,9,4,20,9,7,4,8,2,1,1,25,3,1,15,8,18,2,1,4,10,1,11,13,6,13,27,6,3,3,15,6,8,1,9,28,1,3,6,4,3,2,3,2,4,2,13,1,5,0,14,2,1,3,3,2,11,0,0,0,0,2,22,0,20,8,4,2,16,2,6,3,6,1,5,1,3,1,3,1,4,15,1,1,22,4,19,4,4,1,11,12,30,14,41,17,1,0,3,1,14,9,5,22,8,5,2,4,1,4,1,2,2,15,9,6,14,3,0,2,4,3,5,1,17,25,1,11,1,0,0,3,2,5,7,4,15,0,12,4,1,3,3,2,1,5,11,7,2,4,6,2,14,2,4,3,7,2,1,1,3,2,3,3,2,5,0,0,0,11,13,2,2,11,3,2,14,2,2,14,15,1,5,2,15,19,17,2,18,12,3,1,5,1,5,10,16,11,9,3,2,8,0,2,2,8,2,1,0,3,15,10,12,1,4,4,2,3,1,4,5,9,3,4,7,3,6,2,3,9,0,4,6,12,1,2,3,2,1,15,8,11,26,2,1,6,8,11,6,4,20,15,0,1,4,2,15,16,5,3,28,8,2,0,0,2,13,4,6,0,35,10,4,19,19,0,7,2,2,1,12,6,0,7,2,15,4,1,1,20,12,6,2,18,7,17,1,13,4,3,10,5,0,33,0,1,1,10,12,1,6,5,12,4,2,13,0,3,4,2,4,13,12,23,19,11,7,3,6,7,2,3,4,8,1,1,5,3,1,1,6,2,3,3,5,1,15,2,12,9,4,1,2,2,1,3,0,7,15,2,17,3,10,7,10,4,4,18,15,2,3,11,5,2,13,13,5,2,5,6,8,0,2,4,4,3,5,4,3,18,3,1,0,1,3,2,6
"10",1,0,3,2,3,0,2,5,1,6,3,7,3,1,2,3,5,3,16,1,3,2,5,3,19,0,3,2,10,21,1,6,1,3,12,4,0,2,4,3,4,15,3,10,3,9,6,15,2,6,5,0,2,4,1,4,1,3,4,10,10,0,7,2,2,3,3,19,4,10,3,2,2,1,2,2,3,4,15,3,1,0,15,1,13,2,2,1,3,2,1,9,3,1,2,17,19,4,1,21,5,7,4,1,8,2,14,6,5,4,8,3,5,0,22,6,3,17,6,9,2,1,0,12,0,7,5,4,10,18,4,0,2,14,5,3,3,5,13,1,1,1,3,6,1,2,3,3,1,6,3,3,2,6,1,2,3,3,3,10,2,6,0,1,0,7,0,15,8,1,3,12,0,5,5,2,3,4,2,4,3,3,3,4,11,2,2,17,3,12,3,2,3,9,7,16,7,22,7,2,1,2,5,13,9,7,22,7,0,1,4,3,5,0,1,2,12,9,5,8,0,4,2,4,4,4,1,24,16,2,12,2,0,0,2,2,2,1,2,4,4,5,0,2,3,2,2,0,6,9,10,5,2,3,1,16,4,3,2,14,2,0,1,2,4,1,2,2,0,0,4,3,7,14,6,2,7,5,2,13,5,0,13,12,2,1,2,9,8,19,1,13,3,4,1,6,2,6,9,10,20,8,0,7,7,1,1,0,4,2,6,1,3,5,3,8,0,2,2,3,3,1,1,2,7,2,2,5,0,6,5,4,10,0,0,8,13,0,4,3,1,1,13,6,7,15,2,4,3,2,6,7,4,15,18,2,1,3,3,8,10,5,2,25,12,2,0,3,6,9,1,1,0,30,8,0,18,11,0,1,1,3,5,13,3,1,4,5,14,5,4,3,6,8,4,1,12,0,11,1,6,8,2,10,3,1,13,0,0,3,7,11,1,4,4,5,4,1,3,3,4,2,2,1,6,14,15,13,8,4,1,6,4,0,3,8,6,0,5,2,3,3,2,10,4,7,3,3,5,12,6,14,7,4,0,0,2,1,1,2,2,10,4,9,3,7,11,6,3,8,16,6,2,6,13,3,3,7,2,3,1,3,6,3,4,7,0,3,2,5,9,2,7,3,5,1,3,3,1,4
