"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200","V201","V202","V203","V204","V205","V206","V207","V208","V209","V210","V211","V212","V213","V214","V215","V216","V217","V218","V219","V220","V221","V222","V223","V224","V225","V226","V227","V228","V229","V230","V231","V232","V233","V234","V235","V236","V237","V238","V239","V240","V241","V242","V243","V244","V245","V246","V247","V248","V249","V250","V251","V252","V253","V254","V255","V256","V257","V258","V259","V260","V261","V262","V263","V264","V265","V266","V267","V268","V269","V270","V271","V272","V273","V274","V275","V276","V277","V278","V279","V280","V281","V282","V283","V284","V285","V286","V287","V288","V289","V290","V291","V292","V293","V294","V295","V296","V297","V298","V299","V300","V301","V302","V303","V304","V305","V306","V307","V308","V309","V310","V311","V312","V313","V314","V315","V316","V317","V318","V319","V320","V321","V322","V323","V324","V325","V326","V327","V328","V329","V330","V331","V332","V333","V334","V335","V336","V337","V338","V339","V340","V341","V342","V343","V344","V345","V346","V347","V348","V349","V350","V351","V352","V353","V354","V355","V356","V357","V358","V359","V360","V361","V362","V363","V364","V365","V366","V367","V368","V369","V370","V371","V372","V373","V374","V375","V376","V377","V378","V379","V380","V381","V382","V383","V384","V385","V386","V387","V388","V389","V390","V391","V392","V393","V394","V395","V396","V397","V398","V399","V400","V401","V402","V403","V404","V405","V406","V407","V408","V409","V410","V411","V412","V413","V414","V415","V416","V417","V418","V419","V420","V421","V422","V423","V424","V425","V426","V427","V428","V429","V430","V431","V432","V433","V434","V435","V436","V437","V438","V439","V440","V441","V442","V443","V444","V445","V446","V447","V448","V449","V450","V451","V452","V453","V454","V455","V456","V457","V458","V459","V460","V461","V462","V463","V464","V465","V466","V467","V468","V469","V470","V471","V472","V473","V474","V475","V476","V477","V478","V479","V480","V481","V482","V483","V484","V485","V486","V487","V488","V489","V490","V491","V492","V493","V494","V495","V496","V497","V498","V499","V500"
"1",10,1,11,7,3,6,19,15,12,1,4,6,8,4,21,5,6,3,3,3,4,13,11,6,3,3,4,11,13,5,11,1,11,19,5,7,19,18,3,6,7,6,10,5,5,14,11,3,2,6,6,1,2,3,6,14,5,13,6,6,8,5,4,21,12,12,16,5,4,2,10,8,3,1,1,8,7,5,4,2,4,10,3,6,4,9,2,4,6,3,3,9,9,2,4,8,6,19,7,2,2,4,7,2,5,6,9,4,1,6,2,12,3,5,6,4,4,2,7,3,3,6,4,3,5,5,12,5,6,4,13,6,0,10,2,2,11,2,5,1,5,5,3,13,7,3,6,2,0,7,21,11,12,0,12,3,2,4,5,10,2,6,19,3,6,17,3,2,3,11,9,6,8,5,4,4,2,16,5,4,10,4,3,11,6,6,12,3,7,13,28,10,1,3,2,12,4,6,7,5,2,5,16,6,6,1,12,7,6,5,9,5,5,3,3,7,8,5,4,4,6,17,10,3,6,9,15,7,4,4,6,6,10,12,9,4,1,15,3,8,18,5,4,8,8,5,7,7,6,9,4,5,2,6,6,4,8,2,4,8,2,8,10,3,2,4,18,6,10,5,6,3,10,15,2,14,5,19,6,4,12,3,5,8,7,13,6,10,1,5,2,3,18,10,3,5,10,19,6,14,3,4,14,3,4,8,7,14,4,3,7,1,7,23,1,5,4,12,2,18,7,9,7,15,7,6,21,5,5,23,20,10,2,3,6,8,7,20,4,7,21,1,2,1,15,12,4,10,2,12,4,5,7,3,10,2,10,14,4,3,4,8,5,3,8,0,16,9,6,5,3,11,6,4,4,12,0,6,23,0,4,18,2,7,10,8,2,6,4,11,6,2,13,11,7,10,3,7,2,2,10,2,7,7,2,4,5,17,5,4,8,3,3,14,2,3,8,6,7,2,4,6,5,8,10,5,3,13,3,1,6,2,3,4,4,3,1,6,6,5,10,1,6,10,4,15,6,3,17,0,6,9,1,5,10,5,7,6,0,11,6,4,5,9,11,9,6,2,10,11,5,1,3,12,2,7,2,4,7,5,3,8,5,7,13,5,9,2,24,9,17,4,9,4,6,4,11,8,4,16
"2",6,6,6,21,5,6,63,48,9,6,8,3,6,2,39,5,6,7,2,0,0,10,9,3,5,2,3,15,33,5,18,2,43,36,6,6,40,32,4,8,1,5,21,4,10,10,35,7,3,4,10,7,4,5,6,33,13,32,4,5,4,9,3,39,30,44,46,9,10,3,51,4,2,0,3,7,4,10,8,8,22,7,1,5,3,8,5,2,9,2,3,3,28,8,6,17,6,22,3,12,2,4,3,2,10,4,33,14,6,17,2,31,3,11,8,9,2,2,26,6,5,4,2,7,3,3,22,4,10,2,30,6,2,6,3,16,22,3,7,2,8,15,5,7,4,4,5,3,3,23,40,7,30,4,20,1,4,1,5,11,12,6,67,7,6,28,4,6,4,9,35,10,18,11,7,7,3,35,1,4,7,7,3,13,7,8,29,6,6,30,74,8,3,12,2,51,4,8,7,3,2,21,30,26,13,2,12,4,4,9,24,5,2,4,8,7,24,18,5,3,5,53,20,8,8,6,30,9,9,10,7,4,9,8,7,14,7,53,10,15,26,5,7,3,7,2,18,6,7,5,12,6,4,4,6,5,4,5,2,1,4,21,20,7,7,7,52,6,11,7,4,5,6,13,2,29,6,28,19,4,10,5,4,22,5,20,4,17,25,14,1,10,40,31,4,2,34,9,11,30,1,5,27,16,6,5,22,40,7,2,9,1,8,60,2,5,1,19,3,38,6,5,12,26,7,5,43,4,5,48,35,36,2,11,6,16,1,42,8,7,62,4,2,16,10,14,6,9,8,23,2,1,3,1,28,5,9,49,6,4,3,11,1,5,21,6,33,8,3,1,5,39,20,7,7,28,2,7,59,0,5,42,2,21,31,20,8,11,6,44,6,7,33,10,7,23,6,3,5,6,4,4,18,5,6,9,6,30,4,17,6,2,9,16,2,5,22,8,5,3,7,4,5,13,4,6,9,19,6,1,6,5,6,7,4,7,4,10,5,6,14,7,6,30,5,27,1,2,27,4,5,4,1,6,11,10,6,3,2,13,9,4,7,10,9,19,5,5,17,24,4,2,8,6,10,7,4,5,2,9,1,15,8,22,21,5,1,0,63,6,26,3,19,3,33,1,23,10,5,32
"3",7,4,6,9,4,2,29,19,10,8,1,2,6,4,8,4,10,3,7,2,8,7,7,4,0,2,6,9,7,6,5,5,14,8,7,5,17,8,2,8,5,9,8,8,7,13,16,4,1,4,5,7,4,4,8,5,2,13,4,9,2,10,4,7,12,15,11,8,4,2,13,8,2,1,3,4,6,3,5,2,4,5,3,5,6,13,3,2,3,8,3,6,9,7,5,6,3,10,4,0,2,5,3,1,6,8,7,6,1,5,2,11,8,7,5,9,5,0,12,6,7,5,1,3,3,3,8,1,6,6,9,3,3,3,1,8,9,6,5,2,7,2,4,1,2,4,2,4,1,3,17,2,14,5,9,3,1,5,8,9,4,7,21,3,7,9,3,7,3,6,9,6,8,3,5,7,4,17,3,2,4,9,3,5,4,2,9,9,11,10,28,3,5,6,9,18,6,6,8,3,4,9,13,10,2,8,5,4,7,6,6,9,8,1,9,5,6,8,1,3,4,14,5,5,8,2,11,4,4,4,8,8,7,4,8,5,2,12,6,5,6,1,5,4,4,2,6,3,9,10,11,6,5,5,4,4,8,9,7,2,4,4,7,3,11,7,19,3,9,5,7,4,4,11,2,10,5,10,9,9,8,2,6,4,6,10,0,10,11,7,1,4,30,6,4,8,13,3,4,13,2,3,10,9,3,5,6,15,9,3,9,1,7,21,2,3,4,9,1,5,11,5,5,15,5,5,12,5,6,19,14,9,5,3,4,6,2,6,10,5,20,4,3,4,8,6,4,5,1,8,5,5,5,3,8,2,4,9,9,4,0,4,5,9,8,0,8,10,3,4,8,10,8,7,2,9,2,11,11,2,5,15,5,9,14,6,6,3,7,12,4,5,17,9,6,4,5,4,5,5,9,6,6,2,4,9,3,18,9,4,5,4,4,14,4,1,5,6,6,3,5,8,6,13,2,5,6,11,2,5,7,4,6,5,1,6,1,5,6,4,6,2,8,12,12,6,7,5,15,3,4,6,4,8,10,10,5,2,2,4,4,3,4,6,10,5,6,11,11,5,9,2,6,10,8,8,5,7,7,4,1,0,8,9,8,1,3,2,21,2,8,5,13,2,12,5,11,4,8,11
"4",10,1,4,16,2,5,26,19,6,3,6,3,6,2,11,3,10,7,5,3,2,5,13,5,3,6,6,6,14,7,8,3,15,18,12,5,16,17,0,6,3,4,8,1,9,10,13,4,0,4,5,6,3,4,7,6,3,15,4,3,5,6,7,13,10,16,16,9,4,3,26,10,1,1,3,1,4,6,9,3,9,9,3,3,3,5,5,6,7,5,7,5,8,8,6,7,4,12,6,6,5,5,5,2,6,2,13,3,4,5,1,12,4,8,3,8,3,3,12,9,7,5,5,5,3,2,11,4,7,6,12,7,0,9,5,4,13,8,8,2,10,8,5,3,2,3,8,11,2,12,14,7,12,4,13,2,5,5,6,8,6,6,16,1,6,13,2,4,2,10,15,5,9,5,7,5,4,7,4,2,6,6,1,10,5,2,12,5,5,15,15,3,1,6,8,18,2,4,5,3,3,10,10,6,7,6,7,7,4,4,7,8,4,4,5,5,3,25,4,5,7,21,1,4,6,3,17,9,13,2,6,5,12,0,4,6,3,20,3,6,19,5,5,7,3,2,10,3,5,10,8,8,6,3,8,2,9,5,3,5,6,4,8,6,2,1,20,8,8,9,10,8,7,10,4,9,3,15,9,8,1,2,3,9,4,9,3,6,12,13,0,4,21,6,3,7,14,14,4,13,5,6,13,7,5,6,5,18,13,5,9,1,12,14,2,3,3,7,2,13,4,10,2,21,1,8,19,7,2,20,9,9,6,12,2,9,2,11,4,10,15,6,3,5,9,3,3,10,2,5,6,4,4,4,18,2,3,15,11,4,5,7,2,7,5,3,14,5,4,8,4,8,6,9,1,16,1,7,23,4,2,11,3,9,11,9,3,8,3,22,5,10,10,5,5,10,2,5,10,2,9,6,9,4,4,7,3,15,2,7,8,3,6,14,3,6,10,3,1,3,5,5,2,8,6,7,4,12,3,2,3,6,4,1,7,9,6,5,8,5,4,6,10,7,7,10,6,5,11,3,2,6,2,7,10,5,9,2,7,8,8,4,11,3,11,10,4,11,13,6,2,2,6,10,8,8,5,0,9,3,1,3,4,9,5,10,4,1,16,5,9,6,9,5,8,8,9,3,7,13
"5",7,3,4,8,10,5,26,13,8,5,5,3,1,7,12,3,7,3,6,2,6,5,11,1,2,2,4,6,15,7,9,3,26,20,6,5,16,17,4,5,5,5,4,6,8,10,14,1,1,3,7,7,3,5,5,16,8,10,1,5,3,5,1,13,9,16,26,5,6,1,19,7,3,2,3,2,10,6,7,6,4,9,2,3,6,6,3,1,3,4,1,1,10,2,5,10,6,22,8,3,7,3,4,2,11,6,12,7,6,3,1,16,6,7,1,8,1,0,9,5,6,4,3,8,3,1,4,6,6,2,12,4,1,5,4,8,5,4,9,2,6,2,3,4,4,0,12,3,2,6,20,7,11,4,9,1,2,3,8,13,4,11,17,5,4,7,8,4,2,9,11,2,10,5,3,5,2,15,3,5,7,9,5,7,7,1,8,7,7,15,27,8,4,11,2,15,9,8,5,3,2,3,17,8,7,5,6,3,9,7,10,8,5,2,5,3,6,14,1,6,4,24,5,7,11,3,14,5,7,3,5,5,11,6,7,0,2,17,9,7,9,5,2,5,7,0,7,1,1,7,8,3,5,3,5,6,6,4,6,5,3,8,8,4,9,4,13,7,5,7,3,3,8,17,6,12,1,10,16,6,9,3,5,10,4,9,3,14,7,8,2,3,19,8,2,5,16,12,6,9,1,8,9,3,6,5,10,11,5,5,6,2,4,9,6,4,3,6,1,15,7,5,5,12,9,6,13,6,1,22,11,14,8,5,8,8,4,20,4,15,20,9,2,4,15,3,9,8,5,5,2,2,2,3,7,1,4,18,9,1,2,4,1,7,4,2,12,7,2,5,8,9,7,4,2,10,1,1,15,3,4,15,4,10,4,4,8,4,5,11,9,11,14,9,4,12,2,5,3,5,11,3,8,7,2,3,4,18,4,9,3,2,11,5,5,4,11,5,6,4,2,4,4,19,9,5,4,11,2,4,6,9,8,5,6,7,6,4,7,2,10,3,7,3,8,3,4,5,14,4,3,5,1,10,11,8,2,3,0,11,6,3,2,5,7,6,8,9,13,10,7,2,4,9,6,4,4,6,6,7,0,4,3,10,9,2,6,2,19,10,15,5,8,4,9,5,13,4,10,16
"6",8,4,5,7,5,8,33,26,12,4,2,3,1,4,10,5,14,6,2,2,4,8,12,4,3,0,4,6,8,5,17,2,18,18,8,2,26,14,4,1,1,4,13,2,6,9,18,3,2,3,8,4,3,6,7,14,6,14,6,9,3,8,4,27,12,21,18,7,7,6,19,2,6,4,5,4,7,6,8,8,8,6,6,5,10,4,3,3,7,5,4,6,11,3,9,10,3,16,7,1,6,5,3,4,6,4,14,6,3,9,1,9,2,6,6,11,4,3,16,7,4,7,3,5,1,5,10,2,6,2,7,5,2,4,2,10,10,8,7,3,7,3,7,6,1,3,5,3,3,15,16,8,10,4,16,2,5,7,5,8,0,6,24,3,5,10,2,10,5,7,23,10,10,5,8,6,5,25,6,7,6,5,6,8,7,6,17,4,10,17,36,5,4,12,5,27,5,7,7,4,1,4,16,11,8,4,16,2,3,3,14,13,5,2,2,6,14,11,7,7,5,29,6,5,4,5,17,6,8,4,3,4,7,6,9,5,5,18,8,7,16,1,4,3,9,0,9,2,4,6,8,1,3,6,8,3,2,7,5,2,3,7,10,6,6,6,22,4,6,4,9,5,5,6,4,26,4,31,6,1,7,4,2,11,6,8,3,19,10,10,1,2,20,16,3,5,23,6,5,15,3,4,23,6,5,0,9,22,3,4,4,0,6,17,6,5,3,13,1,15,8,10,7,17,7,4,22,5,2,32,18,17,10,5,3,6,3,28,8,5,27,4,5,6,15,9,7,6,7,12,5,3,5,1,20,4,6,19,7,5,4,6,5,9,7,1,20,3,6,3,3,10,8,6,2,11,2,8,20,0,9,19,4,10,13,7,5,5,6,22,7,5,19,9,3,7,6,3,3,3,12,4,11,8,4,5,5,13,7,10,4,2,9,5,5,9,6,0,4,0,4,5,6,13,4,6,7,12,6,4,6,4,9,10,2,7,4,11,7,3,10,5,5,17,7,17,5,4,18,9,7,2,1,7,13,9,5,7,2,9,3,3,4,9,6,7,3,7,12,8,4,2,5,5,8,3,2,4,2,8,1,7,3,15,16,5,5,2,24,6,17,6,7,3,20,5,11,7,9,18
"7",12,7,8,6,6,2,26,20,9,6,6,4,4,7,8,2,14,3,0,3,7,4,8,7,1,5,4,12,5,8,7,0,14,17,7,4,8,19,3,10,4,7,5,4,7,9,17,3,0,6,6,9,3,4,8,9,3,17,5,10,7,8,5,16,13,11,15,3,5,4,14,4,3,2,7,5,6,9,8,2,10,5,1,8,5,15,10,4,4,3,5,6,7,2,5,9,2,11,4,3,4,5,7,3,8,5,9,6,2,6,1,13,1,5,3,4,3,2,11,4,3,3,3,5,4,5,9,3,8,4,10,9,1,12,1,10,6,2,7,2,6,6,8,10,2,6,6,6,2,11,11,5,8,1,14,0,5,7,5,11,3,7,27,1,7,5,5,5,6,16,15,3,5,5,6,9,7,12,0,2,6,10,4,13,11,4,11,2,5,18,23,2,4,8,1,22,2,11,3,4,3,3,7,11,10,4,1,2,6,7,8,5,3,4,5,16,10,4,1,3,4,12,3,5,8,3,7,5,8,6,2,8,9,5,9,6,3,13,4,2,11,4,5,5,7,1,5,6,9,9,7,5,4,4,5,0,8,4,5,4,4,3,2,4,6,2,16,4,7,2,5,6,5,9,1,7,4,12,11,4,7,3,4,6,8,5,0,6,7,8,6,3,20,12,2,2,10,11,6,13,5,2,11,9,7,1,6,16,7,4,6,0,5,16,7,5,3,10,1,16,7,10,9,6,5,5,16,6,2,14,11,7,6,3,7,2,5,11,6,8,17,3,4,6,11,4,6,7,8,7,5,4,3,1,15,4,10,15,7,3,3,6,2,3,6,2,8,10,6,5,14,8,10,10,4,8,1,5,15,1,5,14,3,10,14,6,6,3,6,7,3,7,12,9,3,16,9,4,11,5,6,4,10,7,1,4,6,6,6,8,4,2,7,9,1,5,6,5,6,1,7,7,3,12,2,4,12,13,4,4,9,6,8,6,5,4,2,9,13,3,14,2,2,9,8,15,7,5,13,1,8,4,2,2,9,5,3,3,5,6,7,2,5,3,9,10,8,7,9,8,4,3,3,6,6,6,1,5,6,3,4,3,7,11,7,3,8,2,19,4,10,5,8,5,7,1,7,11,5,12
"8",8,9,5,19,9,3,67,50,11,5,5,2,3,8,31,4,8,6,5,1,5,8,11,3,0,5,6,5,33,2,16,1,41,54,7,6,41,36,3,4,3,5,23,4,15,13,38,2,6,9,13,4,2,3,10,37,11,34,8,2,4,11,8,47,27,32,54,7,6,4,44,5,2,2,2,2,6,12,10,9,9,11,4,5,6,8,5,4,6,3,1,4,16,3,7,26,5,24,5,6,3,2,5,4,6,3,29,14,3,7,3,38,6,7,10,5,2,0,34,8,9,3,7,1,9,4,15,5,7,5,37,3,0,10,2,12,18,8,9,2,5,13,6,6,8,4,5,7,2,21,40,5,28,4,35,2,2,3,3,13,5,8,64,12,5,24,5,4,2,12,34,7,19,10,3,8,3,35,7,7,4,8,4,17,7,1,18,4,6,29,69,6,2,10,2,66,6,4,8,9,3,20,19,22,14,4,22,6,6,5,23,7,6,2,3,3,9,20,5,2,7,47,19,6,2,7,33,6,6,9,6,5,6,6,4,9,2,55,16,15,32,2,1,8,9,3,15,4,10,6,22,4,2,6,12,4,6,7,4,5,4,20,20,3,7,4,52,4,4,6,4,6,5,15,7,23,4,54,22,0,6,3,8,26,8,28,3,20,27,12,4,5,40,28,4,5,36,11,3,34,3,4,26,23,4,5,30,41,4,3,8,2,8,50,7,4,3,22,1,45,4,5,6,39,8,3,35,9,3,56,32,41,3,27,6,16,1,35,9,11,50,2,6,14,13,16,15,10,10,27,3,2,3,4,25,6,9,52,9,3,2,11,5,10,17,6,28,10,5,3,6,29,10,10,2,29,2,3,70,2,2,36,4,15,21,24,15,7,6,47,11,10,41,11,5,17,3,8,6,3,9,7,10,5,3,3,2,48,6,12,0,3,8,20,6,6,24,4,3,2,6,4,3,21,6,7,12,23,2,3,10,10,4,4,4,8,2,15,13,4,15,5,4,28,0,26,7,7,38,2,7,3,4,12,12,7,5,5,6,10,12,3,6,2,9,31,5,5,28,15,3,1,7,5,5,5,8,3,2,2,3,8,4,20,20,5,3,1,57,9,35,3,21,1,21,8,25,6,4,47
"9",6,2,6,31,2,1,88,50,9,2,7,1,4,4,55,4,8,6,5,2,5,4,12,6,3,1,2,8,32,5,21,5,64,52,11,6,68,56,2,3,2,4,29,3,8,12,37,3,4,0,14,4,5,3,5,44,12,30,1,4,6,5,1,57,52,36,60,16,5,1,72,6,2,2,5,4,4,6,10,6,14,18,1,7,8,5,5,5,11,2,7,7,18,7,8,26,3,35,5,15,3,2,3,2,13,5,37,15,3,13,1,51,1,8,6,4,2,1,31,3,6,3,1,4,8,1,25,2,1,4,34,2,0,5,1,28,25,3,3,3,11,11,6,3,4,7,10,3,1,25,54,4,34,4,38,3,4,3,8,9,8,6,91,5,7,48,2,5,2,8,60,1,18,18,6,11,4,55,2,4,7,4,3,23,6,9,37,6,4,35,103,6,1,7,6,63,5,5,4,1,0,11,32,31,22,2,23,1,11,6,34,9,3,1,3,9,12,21,4,3,6,82,18,8,5,2,40,4,3,10,7,3,11,4,8,8,6,58,15,19,32,4,11,7,8,7,21,5,7,6,25,5,2,4,11,4,6,10,6,8,6,21,25,3,8,1,50,5,7,11,6,8,7,26,1,40,3,61,15,5,5,2,4,33,5,22,4,28,28,8,2,5,51,34,5,4,49,11,11,38,3,7,34,12,4,5,20,79,5,2,6,1,5,63,5,6,5,42,2,58,11,9,8,38,4,2,55,6,1,74,43,51,2,20,3,17,4,48,10,6,80,5,4,15,7,9,10,7,17,38,7,2,3,1,38,3,8,51,8,4,1,20,5,12,17,3,36,4,2,4,16,31,14,6,1,49,2,3,76,1,2,50,4,21,26,18,10,10,2,39,5,8,58,15,3,28,3,7,7,4,15,5,19,6,3,4,1,65,8,12,4,1,5,23,0,4,28,2,7,1,8,3,4,24,11,8,7,32,2,3,7,5,6,4,7,6,3,18,5,4,17,4,5,22,8,35,6,4,53,5,7,4,2,7,8,11,8,8,5,15,13,5,7,5,3,18,2,3,32,23,5,4,8,3,5,4,0,4,4,4,3,10,5,29,23,4,6,1,76,11,46,8,23,5,39,7,26,6,6,46
"10",11,8,4,12,7,4,33,17,9,5,10,1,2,2,19,5,8,5,2,5,2,6,4,4,0,4,5,11,15,5,7,1,20,21,9,5,20,10,5,8,3,3,6,3,8,8,17,5,2,7,6,6,7,4,7,12,5,11,2,9,3,9,4,25,10,14,16,4,5,3,17,8,3,3,5,5,10,9,4,5,6,16,1,7,3,4,5,2,8,1,3,4,6,5,6,11,4,15,3,3,2,3,3,5,10,7,15,8,3,6,1,10,4,7,6,3,7,1,20,6,2,5,2,4,5,4,11,4,5,3,17,6,0,10,3,3,5,3,8,5,12,5,6,8,3,4,7,8,0,12,21,4,22,2,11,5,4,5,4,3,4,13,23,8,5,10,0,6,5,5,16,11,6,4,6,8,7,13,3,4,6,7,8,12,6,3,6,1,8,14,21,4,3,8,6,18,2,6,4,6,0,7,11,9,10,5,10,3,5,9,7,8,3,2,2,10,12,9,1,0,3,26,8,4,4,7,12,4,7,3,4,5,5,2,7,9,3,12,4,10,15,4,3,6,7,2,6,7,4,10,8,5,4,5,7,4,2,4,3,5,3,13,11,6,10,1,13,7,14,11,3,5,3,13,3,12,1,9,5,9,9,2,1,9,3,11,3,18,10,8,5,2,28,11,2,5,14,12,8,19,4,7,9,8,0,5,14,21,5,2,6,2,10,26,6,4,4,12,1,17,9,2,7,9,2,1,11,7,3,21,12,12,6,9,2,7,4,14,5,2,25,7,5,4,9,9,3,7,9,15,4,1,5,0,24,5,6,21,5,5,6,6,0,7,7,4,14,10,6,2,11,13,9,4,2,11,4,5,22,2,5,16,6,8,13,8,7,5,4,14,8,6,16,4,7,10,3,6,6,4,8,6,16,4,2,3,2,22,6,3,4,2,6,11,3,2,7,7,6,1,2,4,3,10,5,5,7,16,3,6,3,6,7,3,7,5,0,4,8,3,4,9,5,10,5,14,6,7,16,3,3,3,3,5,12,5,7,5,1,6,4,4,3,8,11,9,5,8,12,8,8,0,8,11,6,5,4,3,10,2,1,6,4,7,7,2,2,4,21,5,14,3,14,6,14,4,10,8,4,21
