"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200","V201","V202","V203","V204","V205","V206","V207","V208","V209","V210","V211","V212","V213","V214","V215","V216","V217","V218","V219","V220","V221","V222","V223","V224","V225","V226","V227","V228","V229","V230","V231","V232","V233","V234","V235","V236","V237","V238","V239","V240","V241","V242","V243","V244","V245","V246","V247","V248","V249","V250","V251","V252","V253","V254","V255","V256","V257","V258","V259","V260","V261","V262","V263","V264","V265","V266","V267","V268","V269","V270","V271","V272","V273","V274","V275","V276","V277","V278","V279","V280","V281","V282","V283","V284","V285","V286","V287","V288","V289","V290","V291","V292","V293","V294","V295","V296","V297","V298","V299","V300","V301","V302","V303","V304","V305","V306","V307","V308","V309","V310","V311","V312","V313","V314","V315","V316","V317","V318","V319","V320","V321","V322","V323","V324","V325","V326","V327","V328","V329","V330","V331","V332","V333","V334","V335","V336","V337","V338","V339","V340","V341","V342","V343","V344","V345","V346","V347","V348","V349","V350","V351","V352","V353","V354","V355","V356","V357","V358","V359","V360","V361","V362","V363","V364","V365","V366","V367","V368","V369","V370","V371","V372","V373","V374","V375","V376","V377","V378","V379","V380","V381","V382","V383","V384","V385","V386","V387","V388","V389","V390","V391","V392","V393","V394","V395","V396","V397","V398","V399","V400","V401","V402","V403","V404","V405","V406","V407","V408","V409","V410","V411","V412","V413","V414","V415","V416","V417","V418","V419","V420","V421","V422","V423","V424","V425","V426","V427","V428","V429","V430","V431","V432","V433","V434","V435","V436","V437","V438","V439","V440","V441","V442","V443","V444","V445","V446","V447","V448","V449","V450","V451","V452","V453","V454","V455","V456","V457","V458","V459","V460","V461","V462","V463","V464","V465","V466","V467","V468","V469","V470","V471","V472","V473","V474","V475","V476","V477","V478","V479","V480","V481","V482","V483","V484","V485","V486","V487","V488","V489","V490","V491","V492","V493","V494","V495","V496","V497","V498","V499","V500"
"1",19,18,18,9,11,11,6,8,8,14,16,11,78,15,9,119,25,6,41,5,18,16,82,7,28,25,12,12,8,8,12,11,97,38,25,8,16,8,12,127,8,50,12,11,12,6,16,21,35,16,134,51,8,11,18,7,17,20,17,13,13,8,11,17,15,11,49,18,9,11,29,12,11,15,46,41,14,18,8,15,43,17,12,47,20,35,12,75,16,14,36,5,41,42,19,11,12,29,11,66,20,12,8,8,68,39,9,9,8,13,37,8,4,50,14,115,39,6,14,16,79,30,62,11,123,11,19,9,10,14,13,71,75,88,10,42,11,5,11,44,24,60,11,64,11,6,97,11,8,9,8,10,29,6,79,48,7,9,10,12,9,12,35,75,12,17,12,12,8,21,12,11,16,14,84,14,19,48,8,17,12,12,10,13,10,8,86,68,8,4,20,78,44,12,7,3,14,8,8,9,13,17,18,49,12,16,20,9,8,77,88,89,96,42,13,18,21,9,17,16,15,94,43,12,40,12,13,5,10,9,10,12,70,93,15,16,6,9,18,19,57,27,15,10,22,16,11,24,13,9,63,107,7,9,19,14,13,4,15,30,77,12,14,43,9,6,17,45,13,14,9,19,47,70,41,37,12,54,13,18,108,77,22,11,78,77,16,116,23,15,59,14,10,17,10,6,82,15,18,6,8,20,24,10,53,14,120,9,61,130,112,9,8,14,13,62,16,9,13,53,133,10,10,19,4,20,5,13,17,62,54,16,17,14,16,27,14,6,48,15,14,13,11,10,11,41,14,8,49,10,10,12,10,50,25,19,37,18,11,12,11,91,21,22,18,20,43,8,17,13,15,11,16,37,11,17,99,88,11,19,12,17,10,13,14,57,17,114,50,16,20,17,22,43,8,35,13,14,13,18,51,27,25,11,7,16,42,103,54,8,13,44,8,40,24,10,85,12,12,57,39,68,116,50,20,60,107,18,14,84,6,25,76,12,22,10,37,14,35,14,48,13,10,82,23,13,10,14,7,15,13,4,17,11,61,34,13,13,11,8,53,11,43,9,15,32,5,70,9,15,125,14,13,60,8,113,13,9,17,56,42,13,9,17,22,7,40,50,12,47,54,83,70,10,48,12,16,13,50,11
"2",20,15,21,7,13,12,11,10,10,21,14,7,56,17,2,96,20,23,25,13,4,11,63,3,17,18,12,16,9,9,13,11,74,31,26,7,16,15,12,91,12,28,11,17,10,7,19,13,26,15,93,41,14,9,18,16,4,14,9,7,16,7,11,14,19,8,33,24,10,12,26,8,14,10,43,25,18,10,9,11,35,8,15,41,10,37,13,55,11,9,41,11,35,28,15,18,12,25,9,59,19,23,11,13,49,39,13,12,8,15,37,8,14,33,16,84,36,18,14,17,57,30,53,16,89,13,19,18,10,17,20,63,53,65,12,26,11,9,12,41,25,47,13,51,11,10,81,11,16,8,8,7,27,13,61,28,12,13,10,18,13,19,23,50,15,15,11,11,11,16,18,8,11,7,70,12,10,43,10,16,10,20,9,15,12,12,51,41,12,5,14,66,27,15,12,12,18,10,15,9,19,22,15,41,10,15,7,8,3,42,65,62,54,35,16,22,15,13,17,12,16,79,36,9,37,18,11,19,18,10,19,13,55,64,8,19,9,10,14,14,39,18,17,13,25,16,8,13,17,13,37,83,8,12,21,15,6,11,12,31,56,17,21,29,8,8,14,36,17,14,7,14,36,45,35,29,10,47,9,28,65,39,21,15,73,62,15,64,24,8,51,7,21,20,10,6,69,10,11,8,16,23,35,13,37,15,108,18,64,68,84,8,10,17,11,55,12,7,12,33,103,7,14,17,7,16,8,9,13,50,42,13,22,13,15,18,11,13,23,17,11,20,13,14,17,17,7,16,44,11,7,14,6,44,28,13,27,15,11,14,10,67,20,24,17,9,46,14,11,5,12,15,22,20,13,16,76,48,18,21,10,17,12,13,21,43,18,91,46,14,11,14,20,22,17,30,13,11,12,13,31,22,14,9,10,19,32,63,43,9,13,29,10,27,18,6,63,9,16,28,20,38,82,32,11,54,91,18,12,55,13,31,61,14,19,10,36,19,44,7,24,14,9,61,18,7,11,13,7,18,10,6,13,12,33,21,8,11,14,7,30,13,27,12,14,36,6,44,18,13,64,10,15,47,14,79,9,12,17,39,48,21,11,11,20,8,31,36,12,39,43,56,58,12,22,11,10,24,32,8
"3",9,9,12,6,13,13,13,8,12,12,17,13,37,14,9,56,9,20,20,13,10,9,34,15,23,13,10,15,5,6,15,18,47,16,16,10,8,12,10,34,14,24,10,8,10,5,15,16,12,18,53,21,10,12,18,16,10,14,8,18,13,7,12,14,13,17,27,14,10,12,24,19,13,11,19,18,16,8,13,9,21,16,15,33,16,19,12,44,20,9,26,11,21,16,16,17,17,21,12,27,14,11,13,13,31,31,14,7,10,13,34,9,9,24,17,38,18,8,13,12,35,32,32,13,46,9,10,16,12,18,15,33,30,43,7,29,13,9,10,31,9,24,7,31,7,9,27,11,11,9,14,8,6,12,15,18,5,12,12,13,10,14,17,35,15,17,14,20,14,15,15,8,11,13,38,10,17,26,8,12,15,14,15,9,9,6,35,28,7,6,10,41,12,12,7,6,10,11,10,13,25,12,8,21,15,16,15,9,10,25,39,31,32,21,10,16,13,11,14,11,11,42,18,12,14,12,10,8,14,20,9,10,29,38,13,13,8,7,25,14,19,18,12,13,14,25,14,20,8,16,27,35,18,12,20,11,7,6,8,27,39,6,14,29,11,8,19,28,12,13,9,8,29,21,23,22,12,26,10,14,41,30,12,12,28,40,9,38,15,13,37,10,17,11,16,6,21,19,11,9,9,17,19,16,15,10,51,14,26,42,26,10,17,23,12,34,6,14,10,15,51,15,17,22,2,14,10,10,13,36,24,19,25,12,10,18,17,13,25,21,10,17,4,9,10,8,8,20,30,6,12,13,17,20,8,18,11,15,10,8,12,35,14,13,11,11,25,6,21,9,20,14,7,15,7,7,34,30,8,9,9,16,10,15,14,29,15,52,16,8,19,16,10,17,10,13,16,7,16,14,24,25,23,10,7,7,14,42,24,11,10,25,18,20,10,9,37,5,5,9,18,26,45,21,13,30,34,22,9,38,8,19,33,17,13,9,14,14,26,11,18,10,7,46,13,12,13,15,12,17,9,17,8,17,17,17,18,17,11,11,22,8,23,9,8,17,8,24,7,6,45,12,15,30,13,36,9,11,13,22,26,10,9,12,15,7,15,23,13,30,19,25,29,12,18,9,6,19,19,7
"4",17,9,17,10,10,21,6,10,12,8,19,6,30,4,8,50,15,20,19,15,11,9,41,9,22,16,10,12,11,11,11,9,56,18,12,7,12,15,10,43,9,20,5,10,10,11,6,22,33,13,64,35,18,13,26,16,13,13,16,10,11,5,10,13,13,7,21,17,9,11,17,18,15,14,28,20,21,13,12,11,29,11,16,33,15,16,14,36,9,9,20,4,24,22,21,17,15,17,12,29,19,12,8,25,23,34,16,7,13,11,24,6,9,20,17,40,24,16,17,10,29,36,28,9,37,10,25,13,13,16,12,37,37,42,9,20,10,9,11,22,20,30,9,33,10,6,37,9,10,5,12,7,12,8,43,19,7,14,15,19,10,18,14,29,9,12,13,14,18,12,16,18,12,8,29,11,19,22,9,18,15,17,19,11,14,10,43,23,10,9,19,34,15,10,12,10,9,11,10,14,25,22,9,36,18,12,9,14,11,34,35,36,36,15,17,19,11,8,18,17,12,50,21,13,27,14,11,13,8,21,11,10,30,46,11,15,10,13,11,14,25,14,12,6,12,26,14,21,12,12,28,34,10,8,14,18,13,8,12,18,34,11,16,31,5,6,18,25,13,13,9,12,16,30,21,15,15,26,6,12,33,23,23,21,46,32,16,38,16,10,39,16,11,16,13,9,35,11,10,9,14,14,22,15,21,13,53,13,39,37,42,14,10,14,11,32,9,10,17,22,58,12,10,21,6,19,13,18,10,40,32,12,21,11,16,14,10,15,10,14,10,16,7,14,13,13,9,16,27,13,14,4,14,24,19,13,26,19,11,7,14,37,12,8,16,19,25,13,12,13,9,13,13,11,15,10,49,33,10,15,14,11,14,18,11,31,24,52,33,9,12,18,10,20,7,23,9,18,10,19,23,21,9,15,12,16,17,33,33,12,10,13,14,20,12,13,39,13,14,24,13,31,50,20,16,27,37,17,13,36,10,12,29,10,17,13,29,12,31,16,30,17,8,22,12,8,15,12,6,13,8,18,12,9,16,22,10,9,9,6,17,11,21,12,15,27,13,39,18,11,44,8,19,32,10,57,15,10,15,20,20,15,7,17,8,8,23,21,10,25,26,26,23,14,30,5,6,11,29,10
"5",13,13,17,7,18,12,8,8,15,10,14,8,42,11,2,52,22,20,24,12,12,13,36,8,20,19,6,21,13,5,10,7,60,24,23,8,10,14,9,59,14,14,11,9,11,3,16,21,18,9,51,42,14,10,16,13,21,20,15,12,16,6,6,15,15,13,25,26,12,12,13,18,15,13,26,24,13,10,10,11,20,13,19,35,13,19,9,38,14,18,23,8,28,24,18,14,13,17,7,39,17,15,8,15,26,32,20,5,17,12,36,17,7,25,22,43,23,16,16,9,32,24,31,12,65,2,15,22,10,13,12,35,35,33,8,23,13,6,13,30,18,27,13,34,15,8,32,13,13,6,8,4,19,7,30,25,11,20,15,14,8,10,20,36,13,18,9,20,13,10,15,8,13,17,27,15,24,29,11,13,15,18,18,11,13,8,46,28,6,3,8,46,17,9,10,14,9,12,7,12,21,16,19,33,19,13,13,11,7,32,41,47,41,18,17,24,13,7,23,12,8,43,29,12,21,12,11,16,17,14,14,10,42,54,17,17,11,11,19,15,21,15,19,7,14,13,14,25,17,6,27,37,12,12,21,9,8,10,14,31,36,12,12,24,8,8,21,28,7,19,19,16,27,44,26,27,12,27,9,20,57,34,21,12,41,29,10,52,13,14,31,10,20,10,11,8,33,14,17,15,20,16,27,6,31,14,48,9,40,54,48,11,14,21,19,44,7,3,7,27,58,11,14,18,6,20,16,10,9,35,24,17,16,7,18,30,8,7,20,20,10,8,11,12,12,17,16,11,29,6,11,9,9,27,11,21,22,8,4,11,18,32,17,14,12,9,37,6,9,10,10,9,19,22,6,20,43,32,8,14,17,16,13,17,13,30,12,67,25,18,16,22,18,27,11,19,13,12,7,15,17,21,24,12,9,11,22,35,35,11,16,28,12,29,16,9,44,11,8,21,18,26,48,25,12,23,48,14,15,46,9,14,29,14,21,8,20,13,28,7,20,14,11,43,17,7,8,11,16,14,14,12,11,11,20,25,11,13,8,14,16,13,19,9,11,27,13,27,17,10,51,11,12,30,6,54,16,16,6,28,24,10,7,15,13,11,23,24,19,27,28,34,34,10,27,9,21,12,33,10
"6",14,14,15,7,21,14,10,7,14,12,13,10,34,9,9,48,13,20,13,8,9,16,27,8,16,13,8,15,7,8,13,10,53,29,14,9,11,8,5,44,6,29,13,10,7,8,22,21,20,16,56,34,9,9,22,16,10,10,10,10,11,13,14,9,17,10,22,17,8,11,16,10,17,18,24,14,10,10,15,10,24,12,7,33,16,14,11,29,14,6,16,9,24,27,18,8,10,13,15,32,21,15,18,13,20,31,16,8,7,18,21,5,12,19,20,33,26,13,16,14,23,20,29,12,52,13,15,11,12,27,18,33,26,37,9,17,10,8,13,20,22,26,8,22,6,13,46,10,13,9,13,10,12,11,36,21,17,15,13,13,5,10,8,32,9,15,4,15,8,26,15,11,9,20,29,9,12,26,10,17,10,19,12,12,17,4,38,35,8,12,9,41,27,7,13,12,8,13,5,12,22,16,15,12,18,22,7,12,7,22,43,34,34,19,14,21,15,8,16,15,14,32,23,12,24,15,13,16,18,18,18,10,43,37,13,10,5,10,8,22,23,12,15,6,8,15,11,22,20,19,31,44,16,13,19,8,8,11,7,20,44,8,10,14,10,8,12,35,17,11,8,20,15,30,16,26,9,32,10,17,47,26,19,9,27,35,17,37,17,12,45,12,15,11,12,11,31,9,18,6,12,10,19,12,29,21,40,8,26,44,35,8,13,18,13,25,10,11,10,33,52,15,8,17,6,18,15,7,9,27,28,14,22,14,10,19,6,7,17,12,16,10,18,14,16,9,12,18,15,7,11,6,8,24,15,19,13,15,11,9,17,25,12,14,4,10,29,14,10,4,9,14,6,16,7,19,37,34,10,14,9,22,7,16,13,26,31,48,26,13,14,17,12,17,6,20,18,8,15,15,20,13,21,6,14,11,13,43,26,8,13,14,13,18,10,11,45,5,11,14,21,27,45,21,18,29,44,28,12,37,5,18,25,13,14,10,15,18,17,14,18,11,11,30,11,13,9,8,10,14,10,7,13,5,23,24,10,12,9,5,18,8,17,4,13,21,8,17,11,8,55,8,18,31,10,46,6,13,12,20,29,12,6,10,20,11,19,27,26,22,21,21,29,15,25,26,8,16,39,13
"7",18,18,13,13,13,12,12,10,13,10,14,11,94,13,9,149,21,21,47,4,9,15,93,10,35,31,10,15,8,11,7,12,121,49,28,8,22,10,7,133,13,55,12,13,9,7,16,13,40,19,157,63,11,11,30,11,11,17,6,13,14,6,14,12,10,9,37,14,12,10,38,11,8,14,65,43,11,12,6,12,41,15,16,48,13,41,9,96,20,7,52,9,50,38,21,13,21,49,10,60,19,16,9,17,69,62,17,13,11,9,39,19,10,40,14,112,39,10,17,12,65,35,88,9,145,13,9,19,12,12,15,72,94,86,9,64,13,8,12,57,29,61,12,72,11,11,98,12,21,7,5,8,32,7,88,47,12,19,8,12,8,12,35,90,10,18,13,15,14,20,10,3,12,11,63,9,9,53,14,11,12,18,11,18,17,6,100,65,7,6,8,101,52,5,5,8,10,10,9,15,22,17,12,31,11,13,18,6,6,85,116,111,103,45,12,26,16,10,16,20,13,106,43,14,66,14,9,19,18,17,14,21,80,104,7,12,11,11,16,15,50,21,14,12,21,22,15,22,11,13,66,108,9,7,10,30,7,6,17,39,92,10,11,49,10,8,19,40,11,14,12,12,54,74,42,41,10,73,6,27,103,74,15,12,73,99,12,86,14,18,67,13,9,12,7,6,94,17,9,9,10,15,39,13,64,12,139,8,73,114,104,10,16,18,16,70,19,12,11,47,151,9,14,22,10,20,18,17,16,72,60,14,21,9,31,27,17,12,48,13,11,11,12,12,13,26,7,14,47,13,6,17,17,66,21,16,38,21,11,11,19,88,13,33,12,9,50,11,8,8,7,11,14,35,6,14,119,80,12,9,16,13,8,17,19,53,21,127,59,13,12,20,24,42,21,33,13,10,16,7,42,35,32,10,12,13,39,102,56,11,17,34,17,34,12,10,103,13,15,54,33,74,137,40,13,70,127,20,7,91,5,28,74,17,21,14,57,20,61,16,55,19,15,126,32,9,12,13,5,11,8,16,21,14,68,16,15,17,12,10,43,10,44,10,15,40,15,89,10,13,127,16,16,84,12,133,6,7,19,53,50,22,16,6,28,15,44,52,16,68,48,101,80,14,40,11,15,14,72,9
"8",16,11,12,9,13,11,9,12,9,24,17,5,32,14,3,34,18,18,18,9,10,13,32,7,16,18,14,16,5,6,7,8,37,16,21,9,14,10,5,31,11,21,8,12,3,12,13,10,11,18,39,30,17,10,22,19,21,13,16,15,9,10,12,14,15,15,25,17,15,11,15,8,13,5,17,16,12,13,14,13,19,11,13,28,17,16,17,28,12,8,14,12,19,19,25,12,11,17,10,38,22,19,10,9,26,34,21,6,6,10,26,12,14,22,18,42,19,9,20,7,19,15,34,18,43,10,16,8,16,14,21,25,29,31,8,29,14,5,6,30,16,24,11,28,15,9,40,18,7,10,7,5,17,11,25,19,8,10,17,11,7,14,14,28,16,15,14,14,11,21,9,10,9,14,30,10,15,23,6,17,4,9,15,9,11,11,20,22,8,10,14,27,15,10,12,11,9,11,7,9,8,18,9,19,12,21,10,6,10,28,31,36,27,17,14,16,17,9,18,10,14,31,15,14,19,14,9,12,17,15,14,20,26,32,13,17,10,12,19,15,18,18,17,6,14,16,8,14,8,14,19,32,12,5,15,12,10,13,9,13,26,10,16,21,8,9,18,19,17,10,5,21,17,21,16,20,16,26,7,8,30,28,20,7,25,29,14,32,9,13,18,7,9,9,14,12,28,12,10,16,20,12,22,10,17,9,39,9,23,22,33,11,10,11,17,19,11,6,12,35,43,8,11,31,13,15,7,11,12,23,16,19,21,16,14,20,12,8,12,12,12,17,9,10,10,11,8,11,17,13,7,11,11,23,13,16,13,11,13,14,13,25,14,14,17,15,18,6,13,4,14,8,12,15,12,7,23,28,3,14,11,12,9,23,15,29,26,42,25,14,16,18,8,23,11,16,21,14,12,8,14,19,25,12,11,12,18,32,23,11,13,21,17,18,17,8,43,11,9,23,16,31,27,24,9,28,43,23,7,32,9,11,25,16,20,17,13,21,29,6,20,12,16,28,21,10,8,12,9,21,17,11,13,14,18,12,17,8,7,8,16,11,14,13,11,20,19,26,6,17,34,8,20,23,6,34,9,7,12,15,28,13,15,12,13,10,15,16,11,19,17,28,27,16,21,6,17,17,19,3
"9",14,8,14,8,13,12,11,13,13,12,16,6,39,11,7,43,21,17,19,18,8,6,37,6,20,29,10,13,8,6,10,9,51,18,7,10,13,8,6,45,11,19,10,11,8,9,16,12,17,13,65,25,15,15,22,15,16,14,13,8,15,3,9,14,15,12,23,24,13,11,21,12,18,21,32,15,13,15,7,12,23,18,10,24,19,25,8,24,10,11,20,9,20,21,21,14,11,18,13,27,16,19,7,18,29,19,18,13,12,19,30,12,10,20,18,46,18,11,13,10,28,18,37,12,57,11,21,13,9,15,24,40,32,39,14,32,15,5,8,27,14,38,4,29,13,5,58,14,9,9,10,6,20,15,37,19,7,17,16,12,13,20,21,38,9,15,15,15,13,13,18,7,7,13,34,12,16,34,9,9,13,14,14,11,13,8,44,15,7,8,9,36,22,16,7,6,3,8,8,17,14,10,10,15,14,18,20,12,6,27,43,30,41,10,15,16,6,12,20,12,9,45,25,7,27,9,17,17,19,20,18,17,19,40,9,18,9,11,18,20,19,18,19,7,10,18,11,16,13,15,29,40,10,11,24,13,10,8,19,18,43,12,9,22,14,13,12,23,8,12,15,14,29,44,23,23,16,25,3,15,52,33,13,8,40,39,15,43,7,6,45,11,9,10,13,12,52,17,12,9,11,13,19,11,29,13,50,7,26,36,59,13,11,19,23,36,16,12,9,28,47,12,7,8,8,13,8,12,9,28,29,17,17,12,15,17,14,10,22,16,11,22,15,6,13,12,11,12,29,12,10,13,19,26,13,17,18,18,4,9,15,38,10,18,18,9,29,15,9,11,12,10,13,20,8,17,49,37,9,8,15,15,17,17,9,27,27,70,26,17,13,13,15,22,20,18,16,19,15,14,16,19,25,9,8,11,20,45,23,10,6,16,12,27,8,13,43,19,10,13,20,26,56,22,17,33,51,17,13,42,11,12,31,9,12,7,20,11,33,10,20,10,10,39,22,8,8,12,15,15,16,16,13,11,17,22,7,11,10,8,22,13,16,11,8,21,14,25,12,18,43,15,16,28,8,52,6,19,12,22,30,12,11,5,9,7,26,25,17,24,19,33,30,18,33,12,7,14,32,13
"10",17,13,16,11,15,19,10,10,12,8,14,10,46,10,5,54,19,19,18,14,7,18,43,5,11,14,12,24,8,10,6,17,47,14,17,11,7,12,10,50,19,21,8,13,8,4,22,22,17,11,72,31,7,13,22,13,12,9,9,13,15,9,15,12,21,12,28,17,11,4,21,17,9,14,18,22,10,12,7,10,31,17,10,32,14,22,12,29,12,11,30,10,25,19,15,15,13,13,5,32,15,15,12,13,28,16,20,6,12,15,29,12,14,23,14,47,21,14,17,18,30,25,33,17,48,9,17,10,9,26,21,35,29,37,7,26,11,7,10,21,22,33,14,37,9,4,57,18,6,11,13,5,22,9,37,17,20,16,9,10,9,12,19,36,13,15,12,11,9,13,12,9,15,16,37,17,15,25,11,17,7,13,12,14,15,5,31,38,16,9,14,40,25,9,10,10,10,9,10,13,12,15,9,15,10,17,15,13,7,23,36,28,34,24,9,18,17,6,20,8,9,43,20,12,21,13,13,6,13,15,8,9,32,50,14,8,13,10,12,13,20,23,13,8,11,20,14,13,21,12,26,40,14,5,7,3,11,14,19,23,41,15,16,22,13,14,20,34,8,12,17,13,19,27,25,19,14,26,7,11,39,27,16,19,35,41,14,38,12,10,30,7,16,12,20,13,34,12,10,12,16,15,17,12,25,16,41,11,44,52,47,12,13,17,15,39,11,6,12,23,56,10,13,17,9,12,9,9,13,31,23,13,19,14,19,19,17,8,18,12,14,20,11,12,15,15,9,17,21,12,9,9,12,23,11,25,20,15,10,7,14,34,17,22,12,9,30,9,15,8,7,7,8,20,10,8,45,38,10,12,7,14,10,16,5,28,15,61,28,17,28,19,19,30,7,16,15,9,10,10,24,13,26,8,7,21,12,36,33,14,14,16,18,20,12,10,47,6,14,29,21,32,43,24,15,30,43,16,12,41,12,14,26,11,15,11,19,9,26,9,26,15,11,38,17,13,7,10,9,23,13,10,11,10,23,26,8,8,10,6,21,9,22,8,10,23,12,36,15,17,44,16,20,28,14,50,14,8,9,14,21,7,8,19,13,5,16,23,22,16,34,27,30,16,16,8,12,10,35,6
