"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200","V201","V202","V203","V204","V205","V206","V207","V208","V209","V210","V211","V212","V213","V214","V215","V216","V217","V218","V219","V220","V221","V222","V223","V224","V225","V226","V227","V228","V229","V230","V231","V232","V233","V234","V235","V236","V237","V238","V239","V240","V241","V242","V243","V244","V245","V246","V247","V248","V249","V250","V251","V252","V253","V254","V255","V256","V257","V258","V259","V260","V261","V262","V263","V264","V265","V266","V267","V268","V269","V270","V271","V272","V273","V274","V275","V276","V277","V278","V279","V280","V281","V282","V283","V284","V285","V286","V287","V288","V289","V290","V291","V292","V293","V294","V295","V296","V297","V298","V299","V300","V301","V302","V303","V304","V305","V306","V307","V308","V309","V310","V311","V312","V313","V314","V315","V316","V317","V318","V319","V320","V321","V322","V323","V324","V325","V326","V327","V328","V329","V330","V331","V332","V333","V334","V335","V336","V337","V338","V339","V340","V341","V342","V343","V344","V345","V346","V347","V348","V349","V350","V351","V352","V353","V354","V355","V356","V357","V358","V359","V360","V361","V362","V363","V364","V365","V366","V367","V368","V369","V370","V371","V372","V373","V374","V375","V376","V377","V378","V379","V380","V381","V382","V383","V384","V385","V386","V387","V388","V389","V390","V391","V392","V393","V394","V395","V396","V397","V398","V399","V400","V401","V402","V403","V404","V405","V406","V407","V408","V409","V410","V411","V412","V413","V414","V415","V416","V417","V418","V419","V420","V421","V422","V423","V424","V425","V426","V427","V428","V429","V430","V431","V432","V433","V434","V435","V436","V437","V438","V439","V440","V441","V442","V443","V444","V445","V446","V447","V448","V449","V450","V451","V452","V453","V454","V455","V456","V457","V458","V459","V460","V461","V462","V463","V464","V465","V466","V467","V468","V469","V470","V471","V472","V473","V474","V475","V476","V477","V478","V479","V480","V481","V482","V483","V484","V485","V486","V487","V488","V489","V490","V491","V492","V493","V494","V495","V496","V497","V498","V499","V500"
"1",7,4,55,16,14,20,6,14,17,57,14,39,14,16,58,13,25,24,17,13,16,11,21,13,17,18,7,7,13,14,14,28,58,14,13,12,16,4,11,143,15,24,8,10,47,8,9,9,6,16,15,17,61,67,15,9,9,43,52,11,11,27,10,13,66,27,14,11,59,16,55,19,33,2,18,14,12,13,6,16,39,65,73,9,66,5,15,20,17,9,140,18,9,89,12,7,15,94,12,11,9,4,79,15,14,13,13,52,8,8,19,12,10,13,26,44,9,85,12,28,8,25,4,12,26,94,16,26,17,11,51,11,65,20,9,16,6,7,18,10,118,19,57,17,55,101,20,37,11,9,23,14,12,15,64,13,13,51,11,8,10,101,17,11,44,79,12,29,81,148,32,16,16,15,9,12,11,6,25,11,14,63,15,6,8,71,6,23,15,10,8,13,14,16,11,14,10,6,8,58,8,9,41,4,85,13,12,29,21,30,9,50,12,21,12,58,67,34,8,32,32,53,12,11,15,20,12,16,12,16,111,9,56,9,6,46,17,42,28,15,10,15,22,11,18,63,9,6,20,19,16,14,39,13,120,16,38,13,16,8,19,11,15,11,7,17,8,11,14,12,105,87,18,25,101,92,20,10,10,116,107,12,5,23,9,20,26,14,70,13,18,10,14,77,6,13,13,35,8,15,21,12,24,16,7,28,15,113,89,65,14,167,18,71,100,11,104,8,18,15,13,78,11,6,7,20,18,12,71,8,19,16,8,20,9,21,56,11,16,14,49,20,54,7,87,19,60,11,35,13,138,50,48,66,34,14,31,104,130,10,13,53,84,51,91,58,17,33,13,97,55,27,16,6,66,9,57,28,11,13,10,20,14,14,18,16,16,18,9,7,6,34,15,11,4,19,32,15,9,16,59,10,9,83,17,16,11,8,17,5,8,17,11,8,21,10,38,15,27,40,8,14,19,16,7,92,16,7,9,85,16,52,34,47,9,5,31,8,17,36,46,18,10,10,22,11,10,16,18,14,11,11,14,9,29,13,11,11,12,49,13,65,36,16,34,24,11,20,69,130,58,54,14,51,36,16,11,7,7,6,17,9,15,13,10,22,33,15,60,21,17,11,5,9,18,9,20,11,18,12
"2",11,9,20,11,11,13,12,20,11,18,8,17,17,9,25,14,15,15,12,14,11,14,13,19,18,26,5,9,16,19,16,14,21,6,7,11,16,11,14,46,12,22,15,6,12,10,8,11,7,10,14,11,18,32,13,14,7,20,18,6,3,6,13,12,40,24,8,10,26,18,17,11,19,8,16,21,8,8,20,13,21,33,39,11,37,6,21,8,14,6,39,11,6,32,4,13,10,32,17,18,11,10,37,16,11,18,13,13,14,9,13,14,15,14,18,15,20,26,20,12,9,12,10,13,18,30,20,29,12,10,19,11,17,10,13,16,11,12,13,8,27,18,20,21,27,27,27,21,14,9,16,12,10,8,22,15,14,33,14,17,9,45,12,10,20,33,10,20,26,56,16,12,13,11,3,19,18,10,12,16,7,33,11,6,10,26,13,9,14,12,15,10,12,18,14,9,8,9,11,21,10,10,15,17,28,28,8,14,9,15,7,18,11,16,17,26,29,11,19,13,19,28,9,24,26,15,13,15,11,7,37,9,25,24,10,17,14,21,7,17,14,14,18,9,11,25,8,2,9,12,11,15,25,21,46,10,21,23,23,17,21,6,13,16,11,19,9,7,13,12,28,37,8,12,36,24,20,8,14,40,43,14,15,14,14,21,17,16,26,8,12,11,16,33,6,11,18,19,6,15,16,15,13,10,6,19,14,38,29,31,10,56,9,17,38,18,30,10,11,14,11,33,7,10,7,10,14,7,29,3,16,9,13,15,18,18,21,18,12,15,24,12,28,8,35,17,22,16,17,17,42,27,22,24,13,9,5,27,46,11,18,27,36,24,44,19,15,13,19,22,30,16,13,6,15,7,17,13,15,11,8,16,11,12,13,23,20,4,10,9,12,19,11,5,12,11,17,16,8,16,23,10,11,25,14,16,12,9,15,12,7,16,11,11,14,11,13,20,19,17,16,16,12,14,8,31,17,6,12,21,14,29,28,31,9,7,6,10,9,17,20,8,15,15,22,14,8,9,19,10,10,12,13,9,13,12,9,8,13,22,5,25,15,13,21,13,11,11,38,29,25,21,8,21,9,14,4,10,12,11,10,11,11,6,8,18,17,13,22,12,14,12,7,8,13,17,19,14,14,6
"3",13,8,92,10,9,8,16,11,19,62,26,54,16,20,95,10,34,38,9,10,17,12,9,20,25,17,10,14,9,18,19,26,101,16,5,13,16,12,16,225,16,16,13,11,71,8,13,17,11,19,11,17,101,146,17,20,12,66,105,12,6,34,15,18,109,55,14,11,105,15,79,10,64,9,13,16,12,16,11,9,79,135,123,14,121,15,16,28,11,10,265,9,10,158,15,12,11,142,8,18,12,5,116,13,10,24,18,84,15,13,22,13,15,20,45,60,13,188,16,47,6,10,11,13,46,175,15,62,18,17,39,16,107,23,15,15,15,6,11,8,214,11,122,22,77,187,63,84,9,11,33,14,7,16,104,21,9,95,8,15,16,177,18,8,49,134,12,49,130,297,47,10,42,13,7,21,11,11,18,15,13,109,16,2,14,112,6,14,33,12,10,9,12,18,28,14,13,6,10,90,6,9,76,11,134,25,28,19,15,33,11,58,17,15,12,93,116,51,14,59,56,94,14,21,12,19,6,17,13,10,195,8,75,14,10,86,13,74,39,13,6,17,14,8,16,101,6,9,16,13,16,11,93,12,221,14,48,24,13,8,36,12,6,11,11,39,5,13,9,10,197,136,18,12,225,146,16,13,9,183,242,9,12,17,9,22,40,10,98,19,21,9,16,155,6,16,24,64,8,16,11,16,12,16,13,41,16,198,143,107,8,291,24,77,212,17,201,9,10,19,5,138,15,15,22,9,11,10,135,19,45,20,5,19,14,38,119,15,6,15,73,8,80,15,147,17,111,11,29,8,302,115,97,100,74,15,60,185,273,10,14,84,155,91,212,112,6,12,15,185,97,48,15,3,88,10,85,54,9,9,9,9,12,13,14,15,9,21,12,11,8,79,12,11,10,9,44,11,7,10,88,15,16,142,36,13,17,14,14,16,15,18,10,14,9,11,58,17,12,51,11,19,16,9,6,143,13,3,12,145,12,142,53,114,8,3,25,13,8,44,57,14,12,13,9,8,7,10,16,16,7,15,14,8,36,8,16,16,14,97,12,108,51,11,41,69,13,8,125,207,115,98,27,85,35,20,13,10,25,16,18,17,11,11,15,14,51,7,103,19,35,13,13,7,9,12,21,9,17,8
"4",15,11,21,10,11,17,14,14,11,21,10,27,13,12,22,5,9,21,11,23,10,20,11,16,17,22,11,13,11,20,11,18,26,12,10,11,13,17,9,52,13,17,19,14,28,11,8,11,4,20,18,17,16,37,12,18,11,20,25,17,9,19,15,14,19,20,9,12,28,10,18,12,20,6,11,10,4,10,7,17,23,31,26,15,48,8,17,8,8,9,44,13,9,40,14,7,14,36,10,11,6,7,35,14,12,14,17,15,7,13,10,9,8,14,18,29,14,34,10,15,8,9,8,16,24,31,9,21,9,15,20,14,33,9,10,14,6,8,17,4,46,20,25,18,29,41,20,14,14,9,14,12,6,16,27,10,21,21,9,6,11,39,14,10,19,24,13,16,25,64,12,15,12,12,9,15,15,7,14,12,12,32,5,10,13,25,11,16,20,10,8,10,16,22,13,5,15,7,12,20,14,7,17,15,23,19,11,17,14,13,10,23,21,17,12,31,17,12,10,16,21,29,7,13,14,18,8,13,16,17,39,8,26,17,9,23,10,24,17,19,5,6,15,15,19,21,13,9,23,14,17,12,27,11,46,7,17,16,20,14,17,7,11,16,10,12,13,14,17,14,42,30,15,15,47,31,14,7,6,36,44,17,15,13,8,17,22,12,25,12,12,6,11,31,10,11,10,12,7,15,13,19,16,25,10,17,11,39,33,21,14,66,6,23,44,13,44,9,14,11,5,29,8,9,7,15,12,20,37,9,9,10,10,17,9,21,27,9,7,7,18,14,20,17,40,18,20,18,16,11,57,23,27,26,24,13,19,40,39,10,15,19,39,21,48,33,9,11,13,42,26,11,6,6,25,12,26,13,14,13,5,6,15,6,11,21,7,7,11,13,13,22,13,10,8,11,23,10,13,12,24,7,22,25,14,17,9,8,14,14,10,18,7,10,8,8,16,17,16,28,13,10,13,17,13,34,15,9,13,30,9,31,22,31,4,4,12,12,13,23,26,9,12,11,18,8,11,14,24,22,11,13,9,16,15,11,9,14,11,30,11,24,14,15,7,10,17,8,35,29,33,33,10,28,11,16,12,13,11,9,14,17,15,8,9,18,23,16,27,9,22,9,14,14,10,18,22,11,15,5
"5",11,10,22,4,8,13,8,17,17,25,12,25,9,13,24,9,19,18,17,11,11,12,14,18,17,14,8,6,11,20,20,14,27,11,7,12,17,13,14,52,20,14,13,11,15,11,8,16,12,26,15,18,23,26,16,24,9,15,27,11,5,17,12,9,21,22,11,17,36,14,24,16,15,6,12,9,8,9,10,13,17,38,27,10,30,12,17,16,13,18,60,15,10,43,11,10,10,48,17,11,4,7,38,6,18,14,13,34,11,15,17,10,17,27,18,24,22,49,14,15,6,7,9,11,21,50,18,21,12,11,16,12,23,12,7,12,17,16,12,6,50,23,21,14,34,33,20,27,14,6,14,17,11,13,31,12,22,26,11,7,16,56,16,16,25,25,9,15,36,70,19,12,18,17,5,16,13,4,16,12,15,28,13,7,15,32,13,11,21,17,9,14,10,14,14,5,15,16,5,30,9,14,20,11,33,20,12,13,12,13,8,29,15,18,8,18,38,14,13,17,22,18,15,11,11,11,16,13,13,10,47,9,27,14,8,30,11,20,14,14,5,10,15,8,11,34,11,3,19,11,15,17,21,12,48,11,21,6,13,17,17,11,10,11,10,14,10,10,16,15,47,31,15,20,35,33,11,12,13,41,42,9,18,14,11,16,18,8,18,6,13,11,14,33,13,20,14,11,7,21,15,11,19,10,15,12,12,45,41,30,13,45,18,25,48,24,47,10,17,14,4,31,11,13,8,13,13,13,25,17,18,9,11,12,19,19,23,22,16,17,13,21,32,10,36,11,29,19,19,11,57,30,26,22,16,6,16,31,45,12,23,25,31,24,43,32,11,14,9,39,29,26,8,9,30,18,23,26,16,8,8,13,15,14,6,15,11,12,15,7,3,33,10,6,7,17,16,13,9,11,27,9,14,37,18,7,12,10,21,15,12,15,11,9,15,12,10,8,12,24,12,13,14,18,12,43,16,13,16,25,10,39,35,26,9,7,13,15,10,23,22,10,12,7,15,7,9,6,15,17,5,13,11,13,14,12,17,15,13,26,9,28,17,14,11,18,14,14,38,55,36,37,9,40,12,9,10,10,4,9,17,13,18,6,17,20,29,9,31,19,11,12,2,6,18,12,16,17,17,8
"6",10,7,33,11,8,18,15,12,15,19,13,32,16,11,20,16,17,14,15,13,10,7,9,17,14,17,9,20,12,17,21,16,24,8,16,8,20,17,6,48,12,15,10,12,18,8,10,9,8,12,11,23,30,35,11,7,12,12,23,15,7,19,15,13,28,17,11,6,32,12,20,14,16,9,13,15,11,11,3,20,26,26,32,12,28,8,17,16,18,11,56,16,10,34,12,12,11,33,14,13,16,9,36,7,18,12,9,26,9,15,19,13,9,22,21,21,17,31,11,11,10,14,7,10,20,40,16,27,15,15,23,17,32,15,2,9,14,12,15,8,46,21,27,16,27,44,14,14,7,13,19,15,6,14,28,17,14,23,14,14,21,40,12,15,26,33,11,19,30,61,15,16,10,10,11,19,11,15,18,10,13,31,12,8,10,27,6,15,18,14,9,11,17,9,20,10,16,9,10,28,14,5,18,20,17,19,14,24,16,14,14,22,21,21,8,27,33,19,7,15,20,23,11,17,17,19,12,11,11,9,57,7,32,17,8,26,12,24,17,13,7,10,19,8,23,15,8,6,19,7,10,13,24,14,56,14,15,9,22,9,16,14,11,13,7,21,9,11,18,11,36,33,10,22,38,38,30,6,10,42,47,17,19,12,10,20,17,8,34,10,9,4,8,38,9,11,9,23,13,14,21,10,15,12,8,15,5,30,25,35,7,94,12,27,43,20,52,5,13,10,8,35,21,10,12,10,7,14,34,7,10,8,10,15,13,19,18,17,14,15,22,15,21,12,34,16,28,11,20,7,58,24,26,22,20,19,17,46,54,12,21,28,45,34,35,24,14,16,15,31,26,24,8,4,33,12,23,17,11,18,3,13,14,13,12,24,12,13,9,13,11,18,11,7,7,8,23,10,5,15,31,14,11,38,12,9,15,14,19,14,22,21,13,9,11,14,21,11,15,25,13,15,13,13,10,31,8,12,11,46,7,34,20,30,11,7,19,15,8,18,21,14,10,10,16,10,14,10,17,15,10,11,11,10,15,14,16,8,17,34,5,31,19,9,18,16,15,16,33,33,29,24,10,32,11,12,5,13,9,17,9,14,24,10,6,24,18,13,26,13,12,9,7,10,6,15,20,8,15,6
"7",16,7,15,16,8,11,13,13,9,27,15,22,19,11,20,14,13,16,10,20,12,11,14,12,17,17,9,15,13,15,18,18,31,13,12,15,15,12,23,62,16,17,14,10,21,15,14,16,8,17,14,12,25,31,13,13,12,18,27,9,6,10,14,11,24,25,20,9,24,12,20,23,22,5,11,9,11,9,5,13,37,42,29,18,38,8,12,13,16,13,71,18,7,23,19,9,7,35,13,18,13,7,38,8,10,22,11,28,8,12,14,11,7,16,21,14,12,33,12,12,4,13,13,12,20,45,13,21,13,13,13,8,22,12,8,15,9,9,14,5,43,14,32,16,26,49,17,18,10,12,17,22,9,18,20,21,12,27,11,8,16,36,13,10,14,24,10,18,31,63,12,13,11,15,11,20,17,8,14,9,9,37,7,6,7,32,9,16,9,14,13,10,11,25,17,17,15,9,10,18,12,10,22,17,29,18,7,25,10,22,16,21,13,17,16,22,38,13,8,16,17,31,8,23,15,8,14,12,14,9,35,8,28,20,12,28,10,25,16,7,9,17,16,11,16,39,13,8,17,16,16,19,12,12,64,13,17,20,19,16,21,5,9,6,10,17,11,7,13,10,51,27,14,16,41,39,18,12,5,44,57,23,4,14,5,19,20,19,29,16,18,13,14,32,13,12,14,24,10,15,12,7,16,13,10,19,16,36,40,33,11,68,19,24,41,21,44,10,14,11,5,28,13,14,18,12,8,14,35,6,17,6,12,16,16,23,30,15,6,9,22,15,25,14,38,26,21,10,17,9,55,19,30,26,15,10,16,32,45,9,21,20,44,22,42,23,16,22,16,31,25,18,12,6,29,17,24,22,11,7,9,20,13,11,10,26,18,15,17,7,6,26,15,11,7,5,15,12,11,10,32,10,9,34,24,9,13,9,20,8,15,25,14,14,10,9,20,18,15,24,11,14,7,16,13,36,12,9,9,29,18,32,17,33,8,5,12,9,14,20,23,9,12,17,17,8,10,8,13,16,12,13,10,16,12,10,10,11,13,18,11,26,20,11,10,19,13,11,22,46,26,28,10,22,9,10,10,8,13,12,12,13,9,14,17,17,17,10,33,9,17,8,2,15,8,15,20,16,15,8
"8",16,5,37,13,13,13,17,11,14,37,16,26,9,11,43,5,13,15,11,15,7,10,20,16,20,13,9,11,8,10,21,16,35,12,7,14,13,14,16,90,5,14,16,10,26,8,10,11,6,15,14,7,33,49,19,8,8,19,32,10,5,15,15,16,37,28,16,10,43,14,31,9,18,11,15,11,7,15,7,20,22,47,50,9,54,9,14,7,17,11,88,14,4,63,16,10,16,61,9,12,11,7,43,7,17,25,14,28,18,10,13,10,12,12,16,19,11,76,13,15,9,16,7,16,30,60,7,28,14,7,42,11,26,15,16,8,14,8,16,3,77,16,45,17,41,74,20,30,15,8,22,19,9,15,42,11,17,46,11,13,10,73,15,11,19,50,7,24,47,85,14,13,9,13,10,21,9,11,18,13,9,54,18,4,18,52,7,12,16,8,12,16,8,20,18,13,8,4,4,36,14,9,27,14,45,20,12,14,10,16,10,31,18,14,15,42,43,20,14,31,33,42,12,12,9,10,17,12,7,13,65,10,42,13,8,31,13,32,19,23,10,20,13,10,18,35,11,8,22,11,21,8,40,15,66,9,26,15,14,10,18,8,11,5,11,21,9,11,10,12,66,40,16,25,73,48,19,8,8,70,87,12,8,12,3,24,20,12,43,21,12,10,15,58,9,8,12,18,12,14,11,13,15,18,11,30,18,63,47,35,16,94,15,36,59,10,78,12,16,14,8,46,10,10,9,13,8,8,50,11,21,14,12,16,13,19,33,11,14,18,18,12,33,18,46,23,41,8,23,6,95,43,40,42,15,17,24,56,74,10,20,22,63,38,63,39,10,12,15,58,38,23,10,3,47,16,29,19,14,8,12,16,13,10,14,17,14,17,15,9,6,37,13,8,7,17,30,14,6,11,36,19,15,57,21,12,17,12,19,12,6,20,8,21,5,16,26,13,21,28,11,21,17,20,8,50,14,8,13,60,10,48,34,56,3,7,15,11,18,23,35,12,14,10,10,10,7,15,25,19,12,17,9,5,16,12,12,7,11,40,8,31,24,16,11,13,9,15,52,80,47,38,12,30,24,17,7,11,7,11,13,13,14,11,12,15,29,14,50,17,12,8,7,7,11,24,14,14,5,17
"9",10,6,31,12,7,14,8,11,16,27,10,30,18,14,27,12,21,13,19,11,8,16,14,15,14,15,15,12,10,18,15,15,28,19,6,9,15,12,11,56,11,15,17,12,25,14,8,9,7,16,13,14,33,46,13,17,10,21,31,16,5,15,13,9,28,16,19,12,28,13,30,7,29,14,13,11,9,11,5,16,21,43,50,12,43,15,15,12,15,18,85,16,11,50,8,6,9,40,10,11,17,7,38,15,16,11,13,27,7,13,19,15,10,18,27,26,13,43,8,18,14,11,9,16,17,50,21,22,13,13,15,8,39,12,12,15,11,9,16,9,60,17,38,23,31,52,30,28,12,12,17,16,9,18,23,13,14,40,9,13,14,65,16,15,23,49,10,18,35,75,17,13,14,9,8,15,5,9,12,15,18,43,12,11,7,43,14,14,28,11,11,10,10,8,19,9,10,7,12,27,15,6,20,17,34,22,11,17,16,9,5,25,22,13,13,39,39,19,14,28,16,21,12,17,15,13,14,12,10,10,48,7,40,22,8,27,21,23,17,16,8,9,34,16,25,41,9,9,14,11,13,13,29,14,68,15,21,19,20,12,21,9,13,12,12,24,4,7,8,14,52,45,20,17,51,42,15,11,12,61,50,13,7,18,3,26,15,12,29,9,10,14,10,47,6,16,16,33,9,15,13,11,19,9,12,18,17,43,43,33,9,88,13,27,64,16,72,13,14,16,11,33,16,9,8,11,6,9,44,10,17,7,7,19,15,18,34,20,7,5,22,15,23,14,51,15,42,13,17,16,59,36,26,35,20,13,27,38,60,17,19,28,31,29,59,31,12,19,21,50,27,26,10,2,33,14,32,15,8,14,10,17,8,11,20,15,12,17,10,15,3,27,18,19,11,15,20,10,9,12,40,18,7,56,13,6,15,6,15,12,13,16,13,16,11,15,19,17,19,25,12,7,19,14,13,52,10,7,10,39,12,31,20,34,13,3,16,12,14,28,30,16,21,12,12,14,5,16,19,12,16,19,8,13,17,14,3,8,11,32,11,27,20,10,21,18,16,9,40,60,37,37,14,30,16,15,8,7,9,13,8,18,20,8,19,12,22,11,29,16,18,9,10,9,14,18,23,12,13,16
"10",13,5,21,18,11,10,10,14,12,23,8,12,23,7,17,12,9,20,12,15,7,13,20,10,11,18,12,11,14,18,14,12,21,14,14,13,19,20,17,42,15,19,20,11,21,14,11,12,5,17,19,14,13,33,20,7,8,10,29,18,5,17,9,7,20,18,14,7,20,14,17,18,24,11,18,14,13,12,4,14,26,25,32,12,37,12,14,9,16,14,47,9,10,35,9,5,8,36,11,12,7,4,31,14,13,16,14,20,14,9,18,10,9,15,23,19,12,25,17,14,12,18,8,20,10,27,10,16,11,14,21,9,19,14,14,2,7,6,15,6,44,17,22,21,11,42,8,20,14,7,11,9,9,13,28,14,16,21,6,17,17,36,12,11,13,26,5,15,22,41,10,18,7,9,9,13,17,6,17,10,10,28,3,8,13,31,10,14,14,11,11,20,16,8,21,16,13,5,5,26,16,6,23,14,27,20,7,7,13,23,9,28,20,25,16,23,25,17,13,14,22,20,8,15,16,19,18,11,8,7,39,7,22,16,10,22,13,27,13,15,8,14,20,6,14,14,11,13,15,10,12,17,17,10,47,15,22,13,14,13,12,18,10,13,15,21,11,11,14,13,30,30,12,17,40,35,18,11,20,36,38,20,9,18,9,11,12,8,26,11,16,11,8,32,14,9,20,12,6,18,13,17,19,13,14,12,17,37,29,27,9,66,7,23,36,16,29,5,15,9,11,30,11,12,10,15,13,15,35,8,13,12,12,20,15,24,24,11,10,8,15,12,24,13,30,11,21,8,8,8,53,25,23,30,20,15,16,34,33,8,17,23,34,22,38,20,14,28,25,34,13,16,8,4,25,12,20,19,13,7,11,13,11,10,13,19,15,16,11,13,9,13,14,8,11,17,15,11,7,13,27,15,18,27,14,12,7,10,12,10,15,25,13,9,14,12,15,11,24,17,11,9,12,15,9,41,12,7,7,28,14,37,15,21,10,6,23,12,6,18,24,12,16,15,13,4,4,8,20,13,6,14,12,9,11,15,16,14,20,23,9,34,10,14,15,13,13,12,28,31,23,24,5,14,6,9,3,11,10,11,17,16,17,10,11,20,15,8,20,7,6,9,9,12,12,14,15,24,9,17
