"","T1","T2","T3","T4","T5","T6","T7"
"S1",0,0,0,1,0,4,0
"S2",0,0,2,0,2,0,0
"S3",0,4,0,0,0,0,0
"S4",0,0,0,4,0,0,0
"S5",2,0,0,0,0,0,0
"S6",0,0,0,3,1,0,0
"S7",4,0,0,0,5,0,0
"S8",0,2,0,1,0,1,0
"S9",0,0,3,3,3,0,0
"S10",2,0,0,5,0,0,0
"S11",1,0,4,0,0,0,0
"S12",3,1,0,0,0,4,0
"S13",4,0,0,0,0,3,0
"S14",0,0,1,0,1,0,0
"S15",0,6,0,0,0,0,0
"S16",0,3,0,2,0,0,0
"S17",0,0,2,0,2,0,0
"S18",0,0,2,2,0,0,0
"S19",0,3,0,0,0,0,0
"S20",0,0,1,0,1,1,0
"S21",0,0,0,11,0,0,0
"S22",0,1,9,0,0,1,0
"S23",0,0,0,0,3,0,0
"S24",0,3,0,1,0,2,0
"S25",0,1,0,5,0,0,0
"S26",2,0,0,0,3,1,0
"S27",1,0,0,0,2,0,2
"S28",0,2,0,0,4,2,0
"S29",0,0,0,1,0,2,0
"S30",0,4,0,0,1,0,0
"S31",6,0,1,0,0,0,0
"S32",0,0,3,1,2,0,0
"S33",0,0,0,1,4,3,0
"S34",2,0,2,0,2,0,0
"S35",0,0,4,1,0,1,0
"S36",3,4,0,0,0,0,0
"S37",0,5,0,0,0,0,0
"S38",5,0,4,0,0,0,0
"S39",0,1,0,0,1,0,0
"S40",0,0,0,0,0,0,2
"S41",0,0,0,0,3,0,0
"S42",0,4,0,0,5,0,0
"S43",2,0,2,0,0,1,0
"S44",0,0,1,0,2,0,0
"S45",0,3,0,0,0,0,0
"S46",1,7,2,0,0,0,0
"S47",0,0,0,7,0,0,0
"S48",0,0,0,0,10,0,0
"S49",0,0,6,0,1,0,0
"S50",0,0,0,5,0,0,0
"S51",0,0,2,0,0,0,0
"S52",2,0,0,0,0,0,0
"S53",0,2,0,2,0,0,0
"S54",0,0,0,0,5,0,0
"S55",2,0,0,0,0,2,0
"S56",0,0,0,0,5,0,0
"S57",0,0,3,1,0,0,0
"S58",1,0,0,3,0,0,0
"S59",0,0,0,0,8,0,0
"S60",0,6,0,0,0,0,0
"S61",0,4,0,0,0,0,0
"S62",0,5,0,0,0,0,0
"S63",7,0,0,0,0,0,0
"S64",1,2,0,1,0,0,0
"S65",4,0,0,0,0,0,0
"S66",0,0,0,0,0,6,0
"S67",0,0,0,0,0,3,0
"S68",3,1,1,0,0,0,0
"S69",0,0,0,2,1,3,0
"S70",0,1,0,0,7,0,0
"S71",0,0,1,0,1,2,0
"S72",0,0,3,0,0,0,0
"S73",0,0,3,2,0,0,0
"S74",8,0,0,0,0,0,0
"S75",0,0,0,3,0,0,2
"S76",0,0,0,1,4,0,0
"S77",0,0,0,0,7,0,0
"S78",1,0,0,0,0,1,0
"S79",1,0,1,2,1,0,0
"S80",0,0,0,0,0,5,0
"S81",0,0,2,0,0,5,0
"S82",1,1,0,2,0,0,0
"S83",0,0,8,0,0,0,0
"S84",3,0,0,0,0,2,0
"S85",0,0,4,0,0,0,0
"S86",4,2,0,0,0,0,0
"S87",0,0,0,4,0,0,5
"S88",0,0,0,0,5,0,0
"S89",0,0,0,3,2,1,0
"S90",4,0,1,0,1,0,0
"S91",4,1,0,0,1,0,0
"S92",2,0,2,0,2,0,0
"S93",0,0,0,0,0,3,0
"S94",0,0,3,2,1,0,0
"S95",1,0,1,0,0,0,0
"S96",0,1,0,0,0,1,0
"S97",4,0,0,0,1,0,0
"S98",0,0,4,0,0,2,0
"S99",0,0,2,1,7,5,0
"S100",0,0,0,0,0,6,0
"S101",3,0,0,0,0,0,0
"S102",0,0,0,0,8,0,0
"S103",2,0,5,0,2,0,0
"S104",0,0,4,0,0,3,0
"S105",0,2,0,3,0,0,0
"S106",5,0,0,0,0,2,0
"S107",0,0,1,0,5,0,0
"S108",4,0,0,0,0,0,0
"S109",0,4,2,0,1,0,0
"S110",0,7,0,0,0,3,0
"S111",0,3,0,2,0,0,0
"S112",3,0,0,0,2,0,0
"S113",2,0,2,0,4,0,0
"S114",0,0,0,0,0,6,0
"S115",5,0,0,0,0,0,0
"S116",0,1,2,0,0,0,0
"S117",2,2,2,0,0,0,0
"S118",0,0,0,0,0,5,0
"S119",1,4,0,4,0,0,0
"S120",0,0,0,0,0,9,0
"S121",4,3,0,3,0,0,0
"S122",0,0,4,0,0,0,0
"S123",1,1,0,2,0,0,0
"S124",1,0,1,0,0,4,0
"S125",3,0,0,0,0,2,0
"S126",0,0,3,0,6,0,0
"S127",0,1,0,0,7,0,0
"S128",3,0,0,2,0,0,0
"S129",3,0,0,0,1,0,0
"S130",1,1,0,2,0,2,0
"S131",2,0,0,0,4,0,0
"S132",0,0,0,0,0,4,0
"S133",0,0,0,0,6,0,3
"S134",0,0,0,0,1,3,0
"S135",0,0,1,0,2,0,0
"S136",1,0,0,0,2,0,0
"S137",1,2,0,0,0,1,0
"S138",0,0,3,0,3,0,0
