"","T1","T2","T3","T4","T5","T6","T7"
"S1",4,0,0,0,7,0,0
"S2",5,0,2,0,0,0,0
"S3",0,0,5,3,0,0,0
"S4",0,5,1,0,0,0,1
"S5",0,0,0,3,3,1,0
"S6",0,4,0,0,4,0,0
"S7",0,8,0,0,0,0,0
"S8",0,0,0,0,0,1,1
"S9",0,0,3,0,0,0,0
"S10",10,0,0,2,0,0,0
"S11",0,3,0,0,4,0,0
"S12",3,0,0,0,4,0,0
"S13",2,5,0,0,0,0,0
"S14",0,0,0,0,4,3,0
"S15",0,0,0,0,5,0,0
"S16",0,0,2,0,3,0,0
"S17",0,0,0,2,0,3,0
"S18",0,0,0,4,0,0,0
"S19",0,0,0,8,0,0,0
"S20",0,0,0,0,2,0,0
"S21",0,0,5,0,0,0,0
"S22",0,0,3,0,0,1,0
"S23",0,0,0,0,0,6,0
"S24",0,1,0,0,2,2,0
"S25",0,0,0,0,3,0,0
"S26",0,4,1,0,1,0,0
"S27",0,0,4,7,0,0,0
"S28",2,2,0,0,0,1,0
"S29",0,3,1,0,1,2,0
"S30",2,0,0,0,0,0,0
"S31",3,0,0,2,0,0,0
"S32",1,0,0,0,0,11,0
"S33",2,0,0,0,3,0,0
"S34",0,3,0,0,3,0,0
"S35",2,0,2,0,1,2,0
"S36",3,2,0,0,0,0,0
"S37",0,7,0,0,0,0,0
"S38",1,2,0,4,0,0,0
"S39",0,0,2,0,0,0,0
"S40",0,1,2,0,0,0,0
"S41",4,0,1,0,0,0,0
"S42",0,0,0,5,0,0,0
"S43",0,0,0,0,5,1,0
"S44",0,3,0,0,0,0,0
"S45",1,0,3,0,0,0,0
"S46",3,0,3,0,0,0,0
"S47",0,0,1,0,0,1,0
"S48",0,0,0,0,4,0,0
"S49",0,1,0,5,0,0,0
"S50",0,0,0,6,0,0,0
"S51",0,0,4,0,1,2,0
"S52",0,0,0,6,0,0,0
"S53",2,0,2,3,0,0,0
"S54",5,0,0,0,0,0,0
"S55",0,8,0,0,0,0,0
"S56",0,8,0,0,0,0,0
"S57",0,0,0,2,0,1,0
"S58",0,0,0,3,6,0,0
"S59",2,1,3,0,0,0,0
"S60",0,0,2,0,1,0,0
"S61",0,0,3,0,0,2,0
"S62",2,1,0,2,0,1,0
"S63",0,0,0,0,0,7,0
"S64",1,0,0,4,0,0,2
"S65",0,1,0,0,3,4,0
"S66",0,0,2,0,0,3,0
"S67",0,2,0,3,0,0,0
"S68",0,0,1,0,0,2,0
"S69",0,2,0,1,1,0,0
"S70",4,0,0,0,0,0,0
"S71",4,0,0,1,0,2,0
"S72",0,0,2,0,0,3,1
"S73",0,2,0,0,0,0,2
"S74",1,2,0,0,0,2,0
"S75",0,6,0,0,0,1,0
"S76",0,0,3,3,0,0,0
"S77",0,0,0,2,3,0,0
"S78",0,0,0,0,6,0,0
"S79",0,1,1,0,0,3,0
"S80",0,2,1,0,0,6,0
"S81",0,0,0,0,6,0,0
"S82",0,1,3,0,0,0,0
"S83",0,0,1,0,0,3,0
"S84",3,0,0,0,0,0,0
"S85",1,0,2,0,0,3,0
"S86",0,0,0,0,0,3,0
"S87",0,0,2,0,0,0,0
"S88",0,0,0,0,3,0,0
"S89",0,4,0,2,4,0,0
"S90",4,0,0,0,0,1,0
"S91",0,0,0,0,0,4,0
"S92",0,0,4,0,3,0,0
"S93",0,0,0,2,0,5,0
"S94",0,0,0,0,0,0,4
"S95",1,1,0,0,2,0,0
"S96",1,1,0,0,2,0,0
"S97",0,3,0,0,4,0,0
"S98",0,3,0,0,0,1,0
"S99",0,3,0,0,0,2,0
"S100",0,0,0,0,0,5,0
"S101",3,0,0,0,0,0,0
"S102",0,2,5,0,0,0,0
"S103",1,4,0,1,1,0,0
"S104",0,6,0,2,0,0,0
"S105",0,0,6,1,0,0,0
"S106",0,6,0,4,0,0,0
"S107",2,0,0,1,1,0,0
"S108",0,2,0,0,0,1,0
"S109",0,0,0,1,6,0,0
"S110",0,0,0,0,0,6,0
"S111",0,0,0,0,0,8,0
"S112",1,0,0,0,0,6,0
"S113",1,0,0,5,0,0,0
"S114",0,3,2,0,3,0,0
"S115",0,0,1,3,1,0,0
"S116",0,0,0,0,0,3,0
"S117",0,0,3,0,0,0,0
"S118",0,0,0,0,0,5,0
"S119",3,4,0,0,0,0,0
"S120",2,0,0,3,2,0,0
"S121",9,0,0,0,0,0,0
"S122",5,0,0,1,0,0,0
"S123",0,3,0,2,0,0,0
"S124",0,0,3,0,0,0,0
"S125",0,1,0,4,0,0,0
"S126",5,0,0,0,0,3,0
"S127",0,0,0,0,8,0,0
"S128",0,5,0,0,0,0,0
"S129",0,4,0,0,0,0,0
"S130",1,4,0,0,1,0,0
"S131",0,0,0,0,0,6,0
"S132",0,0,2,0,0,2,0
"S133",4,0,0,0,0,0,0
"S134",2,0,0,0,1,0,0
"S135",0,1,0,2,0,1,1
"S136",0,1,0,1,0,0,0
"S137",0,1,0,7,0,0,1
"S138",4,2,0,0,2,0,0
"S139",3,2,0,2,1,0,0
"S140",0,2,0,0,9,0,0
"S141",0,0,2,0,0,1,0
"S142",0,3,0,0,0,0,0
"S143",1,0,0,0,3,0,0
"S144",2,0,3,0,0,1,0
"S145",7,0,0,3,0,0,0
"S146",0,0,0,0,5,0,0
"S147",0,0,0,0,0,6,0
"S148",0,0,0,5,3,0,0
"S149",1,3,0,0,2,0,0
"S150",0,1,7,0,0,0,0
"S151",0,0,0,5,0,0,0
"S152",4,4,0,0,0,0,0
"S153",4,0,0,0,0,1,0
"S154",1,0,0,0,4,0,0
"S155",0,0,0,0,7,0,0
"S156",5,0,0,0,0,0,0
"S157",4,0,0,0,0,0,0
"S158",0,0,0,0,0,2,1
"S159",0,0,0,2,2,2,0
"S160",3,1,0,0,0,0,0
"S161",0,0,0,5,0,5,0
"S162",0,0,0,2,0,0,0
"S163",0,3,1,0,0,0,0
"S164",3,0,0,0,0,6,0
"S165",7,0,0,0,0,0,0
"S166",0,0,2,0,0,0,0
"S167",0,2,0,2,2,0,1
"S168",0,4,0,0,0,0,0
"S169",1,0,1,0,1,0,0
"S170",0,3,0,0,3,3,0
"S171",1,3,0,0,0,0,0
"S172",0,1,0,0,2,5,0
"S173",0,0,0,0,0,3,0
"S174",0,0,0,0,6,0,0
"S175",0,0,0,7,0,0,0
"S176",0,1,0,0,0,5,0
"S177",2,6,0,0,0,0,0
"S178",0,0,1,0,0,3,0
"S179",1,1,0,0,0,0,0
"S180",0,0,0,1,0,1,0
"S181",0,2,1,0,0,0,0
"S182",0,0,6,0,0,0,0
"S183",0,0,0,7,0,0,0
"S184",1,3,0,2,0,0,0
"S185",1,0,3,0,0,0,0
"S186",0,0,1,0,1,0,0
"S187",0,0,4,0,1,0,0
"S188",0,0,0,0,4,1,0
"S189",0,0,2,0,0,0,0
"S190",0,4,0,0,0,0,0
